Date,Year,Code,Name,Market,Close,Amount,p_sw,p_100plus,p_50plus,p_10plus,p_loss,ret_180d,peak_180d,sell_close,sell_date
2026-05-21,2026,032830,삼성생명,KOSPI,355000.0,155042700000.0,0.5441208633629234,0.7157160169255556,0.7798930601738039,0.8333983488470672,0.4840142414238565,2.6760563380281654,4.225352112676051,364500.0,2026-05-22
2026-05-20,2026,131290,티에스이,KOSDAQ,237000.0,52597173000.0,0.3286282933855264,0.615280430048352,0.7060844496440005,0.8330693602867051,0.5297937266196654,2.9535864978903037,5.485232067510548,244000.0,2026-05-22
2026-05-19,2026,032500,케이엠더블유,KOSDAQ,31950.0,41089904550.0,0.6623306293672667,0.6229822767020524,0.7075563923119402,0.7738828067679813,0.47511504810634697,13.928012519561817,20.500782472613466,36400.0,2026-05-22
2026-05-18,2026,006260,LS,KOSPI,528000.0,276406416000.0,0.3472299402952489,0.6303272218180103,0.784850844026277,0.8300388896849811,0.3989324421469632,3.0303030303030276,11.174242424242431,544000.0,2026-05-22
2026-05-15,2026,031330,에스에이엠티,KOSDAQ,14300.0,93563412800.0,0.8235194771155653,0.8163135340540073,0.7935369663387051,0.8220143950115676,0.49822215242501583,9.020979020979025,30.000000000000004,15590.0,2026-05-22
2026-05-14,2026,031330,에스에이엠티,KOSDAQ,11000.0,37436080000.0,0.853767888888775,0.8458154560125573,0.8266885676824566,0.8433393400797816,0.43923215056658277,41.72727272727273,69.0,15590.0,2026-05-22
2026-05-13,2026,004170,신세계,KOSPI,482500.0,90916510000.0,0.553760826532737,0.7381875152029521,0.7896313949675743,0.73251541040939,0.37923210177930955,10.880829015544036,24.145077720207265,535000.0,2026-05-22
2026-05-12,2026,032500,케이엠더블유,KOSDAQ,34550.0,35364378050.0,0.6701523737876703,0.6954359525365659,0.7717205251953132,0.8077277028833113,0.4959150892016748,5.354558610709126,11.432706222865407,36400.0,2026-05-22
2026-05-11,2026,031330,에스에이엠티,KOSDAQ,9090.0,16845033510.0,0.7780941049728226,0.8237813433734651,0.8034470901438884,0.8333728753376426,0.349312205457324,71.5071507150715,104.51045104510453,15590.0,2026-05-22
2026-05-08,2026,006260,LS,KOSPI,543000.0,144824616000.0,0.3607844445964171,0.6985304689936468,0.7910362826730324,0.855031532496076,0.3327726491091558,0.18416206261511192,8.10313075506446,544000.0,2026-05-22
2026-05-07,2026,011070,LG이노텍,KOSPI,637000.0,141676444000.0,0.409716208131571,0.702577410260956,0.7888609783239643,0.8744070668713323,0.32043653615602175,35.63579277864992,37.205651491365785,864000.0,2026-05-22
2026-05-06,2026,031330,에스에이엠티,KOSDAQ,7900.0,16565028100.0,0.8262307557803564,0.8134565878721397,0.8036279700362523,0.8042550934039256,0.3602205947484336,97.34177215189874,135.31645569620255,15590.0,2026-05-22
2026-05-04,2026,000150,두산,KOSPI,1705000.0,143849145000.0,0.4107330196963663,0.713455804034004,0.7992257166465871,0.8729102683885311,0.36004268345131796,-6.568914956011729,11.436950146627556,1593000.0,2026-05-22
