Date,Code,Name,Market,Close,ChangeRatio,Amount,Score,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,valid,vol_ratio,candle_pct,cum_5d_gain,upper_wick_ratio,rs_ratio,longterm_ma_breakouts,ma3,ma5,ma10,is_first_pullback,pullback_quality,cup_and_handle_detected,inverse_hns_detected,gap_support_detected,Rank,sell_date,sell_price,return_pct,hold_days,YearMonth,ret_d1_open,ret_d1_high,ret_d1_low,ret_d1_close,ret_20d,ret_30d,ret_60d,ret_90d,ret_120d,ret_180d,ret_240d,ret_365d,TradeType,past_5d,reason,similar_stock,similar_pct,preset,pos_60_high,pos_120_high,pos_240_high,pos_252_high,pos_252_low,new_high_60,new_high_120,new_high_240,new_high_252,near_52w_low,past_20,past_60,past_120,past_240,slope60,slope120,range60_pct,range120_pct,drawdown60,runup60,vol20,vol60,vol_trend,chart_pattern,days_since_52w_low,days_since_52w_high,peak_180d,sell_close,For_5d,Inst_5d,For_20d,Inst_20d,PER_num,PBR_num,EPS_num,BPS_num,시총_num,외인소진율_num,52주 최고_num,52주 최저_num,is_sw,is_w100,is_w50,bucket,is_loser,pre_5d_max_high_ratio,pre_5d_min_low_ratio,pre_5d_vol_trend,pre_10d_max_high_ratio,pre_10d_drawdown,pre_20d_vol_ratio,gap_up_count_5d,long_red_count_5d,long_red_in_10d,consecutive_red_max,_leaf,loser_prob,prob_decile
2020-05-08,032190,다우데이타,KOSDAQ,11700.0,10.38,129839849100.0,50.42,30.0,100.0,8.7,100,80.4,0.0,0,100.0,0,100.0,0,70,True,32.59,1.74,44.62,6.5,1.396,,10160.0,9334.0,8649.0,False,보통 조정,True,False,False,3,2021-01-27,11950.0,2.14,3,2020-05,2.1367521367521367,18.37606837606838,1.7094017094017095,6.41025641025641,14.102564102564102,11.538461538461538,24.358974358974358,29.48717948717949,-7.6923076923076925,25.64102564102564,20.085470085470085,14.529914529914532,돌파매매,44.62,대금1298억 · 막판매수 · 컵앤핸들,,0.0,pullback,0.0,0.0,0.0,0.0,135.55555555555557,1,1,1,1,0,56.57311669128509,29.268292682926834,,,-0.23217078665884944,-2.2286731372364126,135.55555555555557,135.55555555555557,-46.172248803827756,135.55555555555557,6.5819724090691905,5.978254607191862,2.6027285127359665,new_high_240,31,0,51.7094017094017,14700.0,-116019.0,-268093.0,-171458.0,-243863.0,3.82,0.52,5713.0,42047.0,834900000000.0,12.75,31900.0,13810.0,0,False,1,2020-18,0,0.905982905982906,0.6752136752136753,0.8208299749344911,0.905982905982906,10.377358490566039,1.1105281146626478,1,3,0,2,8,0.23307296540249567,1
2020-05-15,131290,티에스이,KOSDAQ,15800.0,20.61,11279146000.0,61.55,30.0,100.0,100.0,100,72.6,28.4,0,77.4,0,92.3,0,70,True,12.77,19.7,17.91,0.08,1.215,,14050.0,13690.0,13160.0,True,보통 조정,False,False,False,1,2021-02-03,16400.0,3.8,3,2020-05,3.79746835443038,18.9873417721519,2.5316455696202533,12.658227848101266,24.68354430379747,51.89873417721519,144.30379746835442,127.84810126582278,153.79746835443038,296.2025316455696,288.60759493670884,244.30379746835445,돌파매매,17.91,대금113억 · 당일+21% · 막판매수,,0.0,default,-13.531353135313529,-22.023809523809522,-22.023809523809522,-22.023809523809522,101.53846153846153,0,0,0,0,0,11.489361702127665,-12.956810631229231,,,-0.24789240191100045,-4.335853619858921,133.07692307692307,158.46153846153845,-57.0957095709571,106.15384615384613,4.123745780300241,5.9728410781820935,1.0322015015509458,V_recovery,36,74,367.0886075949367,62600.0,12353.0,8021.0,96927.0,-19894.0,70.6,6.9,3456.0,35375.0,2699000000000.0,11.07,250000.0,36150.0,1,True,1,2020-19,0,0.8512658227848101,0.7943037974683544,-0.30389215282192444,0.8512658227848101,17.472118959107807,0.8494116550975799,0,2,0,2,12,0.3026531380819691,3
2020-05-15,131290,티에스이,KOSDAQ,15800.0,20.61,11279146000.0,59.54,30.0,100.0,100.0,100,72.6,28.4,0,77.4,0,92.3,0,70,True,12.77,19.7,17.91,0.08,1.215,,14050.0,13690.0,13160.0,True,보통 조정,False,False,False,1,2021-02-03,16400.0,3.8,3,2020-05,3.79746835443038,18.9873417721519,2.5316455696202533,12.658227848101266,24.68354430379747,51.89873417721519,144.30379746835442,127.84810126582278,153.79746835443038,296.2025316455696,288.60759493670884,244.30379746835445,돌파매매,17.91,대금113억 · 당일+21% · 막판매수,,0.0,habarocell,-13.531353135313529,-22.023809523809522,-22.023809523809522,-22.023809523809522,101.53846153846153,0,0,0,0,0,11.489361702127665,-12.956810631229231,,,-0.24789240191100045,-4.335853619858921,133.07692307692307,158.46153846153845,-57.0957095709571,106.15384615384613,4.123745780300241,5.9728410781820935,1.0322015015509458,V_recovery,36,74,367.0886075949367,62600.0,12353.0,8021.0,96927.0,-19894.0,70.6,6.9,3456.0,35375.0,2699000000000.0,11.07,250000.0,36150.0,1,True,1,2020-19,0,0.8512658227848101,0.7943037974683544,-0.30389215282192444,0.8512658227848101,17.472118959107807,0.8494116550975799,0,2,0,2,12,0.30200961564335776,3
2020-05-15,131290,티에스이,KOSDAQ,15800.0,20.61,11279146000.0,54.22,30.0,100.0,100.0,100,72.6,28.4,0,77.4,0,92.3,0,70,True,12.77,19.7,17.91,0.08,1.215,,14050.0,13690.0,13160.0,True,보통 조정,False,False,False,1,2021-02-03,16400.0,3.8,3,2020-05,3.79746835443038,18.9873417721519,2.5316455696202533,12.658227848101266,24.68354430379747,51.89873417721519,144.30379746835442,127.84810126582278,153.79746835443038,296.2025316455696,288.60759493670884,244.30379746835445,돌파매매,17.91,대금113억 · 당일+21% · 막판매수,,0.0,box_breakout,-13.531353135313529,-22.023809523809522,-22.023809523809522,-22.023809523809522,101.53846153846153,0,0,0,0,0,11.489361702127665,-12.956810631229231,,,-0.24789240191100045,-4.335853619858921,133.07692307692307,158.46153846153845,-57.0957095709571,106.15384615384613,4.123745780300241,5.9728410781820935,1.0322015015509458,V_recovery,36,74,367.0886075949367,62600.0,12353.0,8021.0,96927.0,-19894.0,70.6,6.9,3456.0,35375.0,2699000000000.0,11.07,250000.0,36150.0,1,True,1,2020-19,0,0.8512658227848101,0.7943037974683544,-0.30389215282192444,0.8512658227848101,17.472118959107807,0.8494116550975799,0,2,0,2,12,0.2983310096414217,2
2020-05-18,131290,티에스이,KOSDAQ,17800.0,12.66,28075548400.0,53.26,30.0,100.0,67.7,100,81.2,0.0,0,100.0,0,100.0,0,65,True,17.99,8.54,34.34,0.71,1.291,,15566.67,14600.0,13695.0,False,보통 조정,False,False,False,2,2021-02-04,17600.0,-1.12,1,2020-05,-1.1235955056179776,-0.2808988764044944,-5.337078651685393,-1.1235955056179776,-0.8426966292134831,43.258426966292134,119.9438202247191,100.56179775280899,135.67415730337078,248.87640449438203,255.05617977528087,216.85393258426967,돌파매매,34.34,대금281억 · 막판매수,,0.0,pullback,0.0,-5.952380952380953,-5.952380952380953,-5.952380952380953,143.07692307692307,1,0,0,0,0,47.66355140186916,7.48299319727892,,,0.7135822097006531,-4.02974153438601,143.07692307692307,158.46153846153845,-57.0957095709571,143.07692307692307,5.496137277185845,6.523790223143655,3.130860338008665,box_breakout,37,75,314.6067415730337,62100.0,32943.0,181526.0,92728.0,154046.0,70.6,6.9,3456.0,35375.0,2699000000000.0,11.07,250000.0,36150.0,1,True,1,2020-20,0,0.898876404494382,0.7050561797752809,0.7158982011182419,0.898876404494382,11.25,1.002643618562518,0,2,0,2,12,0.29991436395495263,3
2020-05-20,036810,에프에스티,KOSDAQ,11305.0,23.39,50520914500.0,52.26,30.0,85.4,100.0,100,87.7,0.0,0,100.0,0,100.0,0,70,True,6.54,22.35,39.91,0.29,1.29,,9879.67,9324.8,8754.4,True,보통 조정,False,False,False,1,2021-02-08,11599.0,2.6,1,2020-05,2.6006191950464395,12.605042016806722,-1.7514374170720919,1.7337461300309598,129.12870411322425,103.04290137107475,103.04290137107475,90.87129588677575,89.56214064573199,178.26625386996903,141.73374613003097,117.82397169394075,돌파매매,39.91,대금505억 · 당일+23% · 막판매수,,0.0,box_breakout,-0.8441558441558472,-3.2114937671667065,-3.2114937671667065,-3.2114937671667065,125.44291338582676,1,0,0,0,0,29.8285390392518,-3.2114937671667065,,,1.565514868697722,-2.3073747738902486,127.36220472440945,132.92322834645668,-56.01731601731601,125.68897637795277,2.8043176668481546,5.506758976624489,1.8365551085216287,box_breakout,39,60,243.05174701459532,31458.0,17591.0,-13812.0,34845.0,-118750.0,,2.91,-687.0,12415.0,782600000000.0,5.87,51000.0,16065.0,1,True,1,2020-20,0,0.8382131800088456,0.6973020787262273,0.17735849529389025,0.8382131800088456,19.301392992823978,1.1483919089615282,1,1,0,2,8,0.2884741883353706,2
2020-05-21,095340,ISC,KOSDAQ,15800.0,9.72,38003629400.0,49.49,30.0,65.1,53.4,100,77.1,0.0,0,100.0,0,100.0,0,70,True,4.51,5.69,44.29,0.88,1.318,,14766.67,13970.0,12720.0,True,가짜 눌림,False,False,False,3,2021-02-09,16000.0,1.27,1,2020-05,1.2658227848101267,17.088607594936708,0.6329113924050633,12.974683544303797,-0.949367088607595,14.873417721518987,29.430379746835445,12.341772151898734,20.253164556962027,44.93670886075949,40.50632911392405,62.65822784810127,돌파매매,44.29,대금380억 · 첫눌림,,0.0,pullback,0.0,-2.0408163265306145,-2.0408163265306145,-2.0408163265306145,143.24324324324326,1,0,0,0,0,45.8966565349544,0.34843205574912606,,,-0.5050196777466509,-2.024794217465795,143.24324324324326,148.3108108108108,-58.309859154929576,143.24324324324326,5.315406378303599,6.837732071158264,4.003699424091312,box_breakout,40,64,83.54430379746836,22900.0,-47086.0,321874.0,-67336.0,226857.0,63.81,7.92,3291.0,26500.0,4451400000000.0,20.63,298000.0,44400.0,0,False,1,2020-20,0,0.9335443037974683,0.6867088607594937,0.14168821784281546,0.9335443037974683,7.118644067796611,1.1830222028020905,2,1,2,2,12,0.27238893641572853,2
2020-05-25,009520,포스코엠텍,KOSDAQ,4440.0,9.23,21738151200.0,52.04,30.0,100.0,54.2,100,56.0,51.5,0,63.6,0,27.2,0,70,True,9.45,5.84,12.12,0.24,0.895,,4166.67,4098.0,4035.5,False,보통 조정,True,False,False,3,2021-02-15,4510.0,1.58,1,2020-05,1.5765765765765765,3.153153153153153,-1.8018018018018018,0.9009009009009009,-1.9144144144144142,9.346846846846848,-6.531531531531531,4.954954954954955,1.6891891891891893,11.711711711711704,159.009009009009,79.95495495495496,돌파매매,12.12,대금217억 · 막판매수 · 컵앤핸들,,0.0,default,-2.9832935560859197,-17.040816326530617,-17.040816326530617,-17.040816326530617,96.3768115942029,0,0,0,0,0,2.1356783919598055,5.310880829015541,,,4.590260804321996,-2.931230527255202,102.41545893719808,136.71497584541063,-48.57142857142858,102.41545893719808,1.7806781210397544,5.040927798556177,1.1098236683224854,mixed,42,86,43.46846846846846,4960.0,66313.0,188.0,104562.0,959.0,168.77,6.52,106.0,2744.0,745000000000.0,6.92,23800.0,10420.0,0,False,0,2020-21,0,0.9628378378378378,0.8806306306306306,0.50786405126154,0.9628378378378378,3.8596491228070176,0.7557618333289079,0,3,1,3,5,0.3348857593100791,4
2020-05-25,009520,포스코엠텍,KOSDAQ,4440.0,9.23,21738151200.0,53.7,30.0,100.0,54.2,100,56.0,51.5,0,63.6,0,27.2,0,70,True,9.45,5.84,12.12,0.24,0.895,,4166.67,4098.0,4035.5,False,보통 조정,True,False,False,2,2021-02-15,4510.0,1.58,1,2020-05,1.5765765765765765,3.153153153153153,-1.8018018018018018,0.9009009009009009,-1.9144144144144142,9.346846846846848,-6.531531531531531,4.954954954954955,1.6891891891891893,11.711711711711704,159.009009009009,79.95495495495496,돌파매매,12.12,대금217억 · 막판매수 · 컵앤핸들,,0.0,habarocell,-2.9832935560859197,-17.040816326530617,-17.040816326530617,-17.040816326530617,96.3768115942029,0,0,0,0,0,2.1356783919598055,5.310880829015541,,,4.590260804321996,-2.931230527255202,102.41545893719808,136.71497584541063,-48.57142857142858,102.41545893719808,1.7806781210397544,5.040927798556177,1.1098236683224854,mixed,42,86,43.46846846846846,4960.0,66313.0,188.0,104562.0,959.0,168.77,6.52,106.0,2744.0,745000000000.0,6.92,23800.0,10420.0,0,False,0,2020-21,0,0.9628378378378378,0.8806306306306306,0.50786405126154,0.9628378378378378,3.8596491228070176,0.7557618333289079,0,3,1,3,5,0.33228996377558273,4
2020-05-27,044490,태웅,KOSDAQ,6978.0,15.76,23358729396.0,50.71,30.0,100.0,81.1,100,72.5,0.0,0,100.0,0,52.4,0,70,True,10.23,11.22,26.28,1.05,1.075,,6256.67,6087.6,5668.8,True,보통 조정,True,False,False,3,2021-02-17,6996.0,0.26,1,2020-05,0.2579535683576956,2.2642591000286614,-8.326167956434508,-5.7896245342505015,-15.878475207795931,-19.91974777873316,39.98280309544282,101.77701347090857,87.9048437947836,73.40212095156204,57.63829177414732,57.63829177414732,돌파매매,26.28,대금234억 · 당일+16% · 막판매수,,0.0,box_breakout,-3.798276412384294,-20.254001852096838,-20.254001852096838,-20.254001852096838,90.27777777777777,0,0,0,0,0,22.32142857142858,-5.9007180768030025,,,1.496820002889672,-4.958150141293175,97.79040404040404,138.60479797979798,-49.44142993935525,90.27777777777777,3.2369120599994763,6.103905842336354,3.046840310125267,V_recovery,42,97,143.39352249928345,12100.0,-105357.0,-94164.0,-86886.0,-202913.0,152.03,1.35,271.0,30459.0,824300000000.0,4.45,61300.0,14110.0,0,True,1,2020-21,0,0.9760676411579249,0.7440527371739754,-0.2751693716193145,0.9760676411579249,2.4519160182058437,0.986046279915285,1,3,0,3,5,0.3002175124885642,3
