Date,Code,Name,buy_A_d0종가,buy_B_d1시가,buy_C_d1종가,매도가180일,매도일,ret_A,ret_B,ret_C,peak_180d,Year
2025-07-14,030530,원익홀딩스,6010.0,5980.0,6110.0,27650.0,2026-04-09,360.06655574043265,362.3745819397993,352.5368248772504,741.9301164725457,2025
2025-07-11,030530,원익홀딩스,5840.0,5940.0,6010.0,29350.0,2026-04-08,402.56849315068496,394.1077441077441,388.35274542429283,766.4383561643837,2025
2025-07-09,032500,케이엠더블유,14540.0,14500.0,14590.0,27400.0,2026-04-06,88.44566712517195,88.96551724137932,87.79986291980808,132.4621733149931,2025
2025-07-09,030530,원익홀딩스,5890.0,5930.0,5800.0,26650.0,2026-04-06,352.46179966044144,349.4097807757167,359.48275862068965,759.0831918505943,2025
2025-07-08,030530,원익홀딩스,5980.0,6020.0,5890.0,26850.0,2026-04-03,348.9966555183947,346.01328903654485,355.8573853989813,746.1538461538462,2025
2025-07-08,080220,제주반도체,15730.0,15680.0,15360.0,38500.0,2026-04-03,144.75524475524475,145.53571428571428,150.65104166666666,246.47171010807375,2025
2025-07-03,080220,제주반도체,16080.0,16300.0,15630.0,35100.0,2026-03-31,118.28358208955225,115.33742331288343,124.56813819577737,238.93034825870646,2025
2025-07-01,030530,원익홀딩스,6140.0,6430.0,6140.0,29450.0,2026-03-27,379.6416938110749,358.00933125972006,379.6416938110749,724.1042345276873,2025
2025-07-01,010170,대한광통신,989.0,989.0,958.0,9300.0,2026-03-27,840.3437815975733,840.3437815975733,870.7724425887266,901.0111223458038,2025
2025-06-30,010170,대한광통신,920.0,922.0,989.0,9300.0,2026-03-26,910.8695652173913,908.6767895878526,840.3437815975733,932.6086956521739,2025
2025-06-30,032820,우리기술,5000.0,5170.0,4660.0,24000.0,2026-03-26,380.0,364.21663442940036,415.0214592274678,504.0,2025
2025-06-27,032820,우리기술,4425.0,4705.0,5000.0,25850.0,2026-03-25,484.180790960452,449.41551540913923,417.0,582.4858757062148,2025
2025-06-26,032500,케이엠더블유,13890.0,14000.0,12580.0,28800.0,2026-03-24,107.34341252699787,105.7142857142857,128.93481717011127,143.34053275737938,2025
2025-06-25,00680K,미래에셋증권2우B,9186.0,9020.0,8394.0,19560.0,2026-03-23,112.93272370999348,116.85144124168514,133.02358827734096,159.04637491835402,2025
2025-06-23,032500,케이엠더블유,13050.0,13220.0,13070.0,29200.0,2026-03-19,123.75478927203064,120.87745839636912,123.4123947972456,144.82758620689654,2025
2025-06-23,00680K,미래에셋증권2우B,8521.0,8815.0,8795.0,20200.0,2026-03-19,137.0613777725619,129.15484968803176,129.6759522455941,179.2629973007863,2025
2025-06-20,100790,미래에셋벤처투자,8000.0,7800.0,7770.0,24050.0,2026-03-18,200.625,208.33333333333334,209.52380952380955,243.125,2025
2025-06-19,100790,미래에셋벤처투자,7890.0,8000.0,8000.0,22850.0,2026-03-17,189.60709759188848,185.62500000000003,185.62500000000003,247.9087452471483,2025
2025-06-18,003530,한화투자증권,6920.0,7230.0,6900.0,7420.0,2026-03-16,7.225433526011571,2.6279391424619547,7.5362318840579645,48.84393063583814,2025
2025-06-18,032820,우리기술,3850.0,3870.0,4395.0,24000.0,2026-03-16,523.3766233766235,520.15503875969,446.07508532423213,596.1038961038961,2025
2025-06-17,003530,한화투자증권,6700.0,6670.0,6920.0,7150.0,2026-03-13,6.7164179104477695,7.19640179910046,3.3236994219653093,53.73134328358209,2025
2025-06-13,032820,우리기술,2725.0,2780.0,3380.0,22700.0,2026-03-11,733.0275229357799,716.546762589928,571.5976331360947,764.2201834862385,2025
2025-06-12,003530,한화투자증권,6350.0,6290.0,6010.0,7230.0,2026-03-10,13.858267716535444,14.944356120826718,20.29950083194676,62.20472440944882,2025
2025-06-12,100790,미래에셋벤처투자,7120.0,7080.0,6690.0,21900.0,2026-03-10,207.58426966292137,209.3220338983051,227.3542600896861,285.53370786516854,2025
2025-06-11,100790,미래에셋벤처투자,7200.0,7000.0,7120.0,20850.0,2026-03-09,189.58333333333334,197.85714285714286,192.8370786516854,281.25,2025
2025-06-09,060370,LS마린솔루션,22775.0,25451.0,25013.0,27500.0,2026-03-05,20.746432491767287,8.050764213586902,9.94282972854117,60.92206366630077,2025
2025-06-04,030530,원익홀딩스,6130.0,6150.0,5920.0,31950.0,2026-03-03,421.20717781402936,419.5121951219512,439.69594594594594,725.4486133768353,2025
2025-06-04,006800,미래에셋증권,17613.0,17613.0,17743.0,66312.0,2026-03-03,276.4946346448646,276.4946346448646,273.7361212872682,336.9840458752059,2025
2025-06-04,032500,케이엠더블유,11330.0,11190.0,11030.0,17940.0,2026-03-03,58.340688437775825,60.32171581769437,62.647325475974625,91.52691968225948,2025
2025-06-02,001440,대한전선,12640.0,12870.0,13290.0,36000.0,2026-02-27,184.81012658227849,179.7202797202797,170.88036117381492,195.4905063291139,2025
2025-06-02,032500,케이엠더블유,11060.0,10990.0,11330.0,18700.0,2026-02-27,69.07775768535262,70.15468607825295,65.04854368932038,96.20253164556962,2025
2025-05-30,032500,케이엠더블유,11420.0,11300.0,11060.0,18910.0,2026-02-26,65.58669001751313,67.34513274336283,70.9764918625678,90.01751313485113,2025
2025-05-30,218410,RFHIC,19660.0,19250.0,20900.0,57300.0,2026-02-26,191.45473041709056,197.66233766233765,174.16267942583735,231.63784333672433,2025
2025-05-29,218410,RFHIC,17720.0,17770.0,19660.0,56800.0,2026-02-25,220.54176072234762,219.63984243106358,188.911495422177,267.9458239277652,2025
2025-05-29,006800,미래에셋증권,16488.0,16468.0,15482.0,72585.0,2026-02-25,340.2292576419214,340.7639057566189,368.8347758687508,358.34546336729744,2025
2025-05-27,032820,우리기술,2415.0,2460.0,2215.0,16930.0,2026-02-23,601.0351966873707,588.2113821138211,664.3340857787811,629.1925465838509,2025
2025-05-20,475150,SK이터닉스,22900.0,22200.0,21550.0,23900.0,2026-02-11,4.366812227074246,7.657657657657668,10.904872389791187,33.624454148471614,2025
2025-05-20,030530,원익홀딩스,5480.0,5500.0,5510.0,35450.0,2026-02-11,546.8978102189781,544.5454545454545,543.3756805807623,823.3576642335767,2025
2025-05-19,030530,원익홀딩스,5310.0,5190.0,5480.0,36250.0,2026-02-10,582.6741996233521,598.4585741811176,561.4963503649635,852.919020715631,2025
2025-05-19,060370,LS마린솔루션,18475.0,18386.0,17992.0,29300.0,2026-02-10,58.59269282814614,59.360382900032626,62.85015562472209,98.37618403247632,2025
2025-05-19,475150,SK이터닉스,20650.0,19870.0,22900.0,23100.0,2026-02-10,11.864406779661007,16.25566180171112,0.8733624454148492,48.18401937046004,2025
2025-05-16,060370,LS마린솔루션,18782.0,19308.0,18475.0,28950.0,2026-02-09,54.13693962304333,49.93784959602237,56.698240866035185,95.1336385901395,2025
2025-05-15,060370,LS마린솔루션,18343.0,18299.0,18782.0,27700.0,2026-02-06,51.01128495883989,51.37439204328105,47.4816313491641,99.80373984626287,2025
2025-05-14,347700,스피어,10550.0,10750.0,10390.0,28750.0,2026-02-05,172.51184834123222,167.44186046511626,176.70837343599618,183.41232227488155,2025
2025-05-12,030530,원익홀딩스,4450.0,4475.0,4320.0,41850.0,2026-02-03,840.4494382022472,835.195530726257,868.75,1037.0786516853932,2025
2025-05-12,089970,브이엠,11820.0,12200.0,12110.0,30150.0,2026-02-03,155.07614213197968,147.1311475409836,148.96779521056976,185.10998307952624,2025
2025-05-09,030530,원익홀딩스,4300.0,4370.0,4450.0,39700.0,2026-02-02,823.2558139534884,808.4668192219679,792.134831460674,1076.7441860465117,2025
2025-05-08,030530,원익홀딩스,4375.0,4395.0,4300.0,42300.0,2026-01-30,866.8571428571429,862.4573378839591,883.7209302325581,1056.5714285714287,2025
2025-05-08,060370,LS마린솔루션,15912.0,16069.0,15833.0,32300.0,2026-01-30,102.99145299145297,101.00815234302073,104.00429482725953,130.32931121166413,2025
2025-05-07,083650,비에이치아이,30550.0,30550.0,30600.0,79000.0,2026-01-29,158.5924713584288,158.5924713584288,158.16993464052288,164.48445171849428,2025
2025-05-07,030530,원익홀딩스,4440.0,4455.0,4375.0,43100.0,2026-01-29,870.7207207207207,867.4523007856342,885.1428571428572,1039.6396396396397,2025
2025-05-02,030530,원익홀딩스,4135.0,4135.0,4440.0,41150.0,2026-01-28,895.1632406287788,895.1632406287788,826.8018018018018,1123.7001209189843,2025
2025-04-30,030530,원익홀딩스,4130.0,4170.0,4135.0,40750.0,2026-01-27,886.682808716707,877.2182254196643,885.4897218863363,1125.181598062954,2025
2025-04-29,083650,비에이치아이,28800.0,28700.0,28250.0,68100.0,2026-01-26,136.45833333333334,137.28222996515677,141.06194690265488,142.01388888888889,2025
2025-04-29,030530,원익홀딩스,4240.0,4205.0,4130.0,41150.0,2026-01-26,870.5188679245284,878.5969084423306,896.3680387409202,1093.3962264150944,2025
2025-04-28,030530,원익홀딩스,4320.0,4330.0,4240.0,39100.0,2026-01-23,805.0925925925926,803.0023094688222,822.1698113207547,1071.2962962962963,2025
2025-04-25,347700,스피어,9600.0,9600.0,9850.0,19250.0,2026-01-22,100.52083333333334,100.52083333333334,95.43147208121827,116.14583333333334,2025
2025-04-25,030530,원익홀딩스,4530.0,4475.0,4320.0,40050.0,2026-01-22,784.1059602649005,794.9720670391062,827.0833333333334,1016.9977924944811,2025
2025-04-24,347700,스피어,9340.0,9850.0,9600.0,18970.0,2026-01-21,103.1049250535332,92.58883248730965,97.60416666666667,122.16274089935762,2025
2025-04-23,347700,스피어,9120.0,9130.0,9340.0,19740.0,2026-01-20,116.44736842105262,116.21029572836802,111.3490364025696,127.52192982456138,2025
2025-04-21,347700,스피어,8500.0,8790.0,8690.0,17080.0,2026-01-16,100.94117647058822,94.3117178612059,96.54775604142694,144.11764705882354,2025
2025-04-17,030530,원익홀딩스,4060.0,4060.0,4075.0,41200.0,2026-01-14,914.7783251231526,914.7783251231526,911.0429447852761,1146.3054187192117,2025
2025-04-17,437730,삼현,13370.0,13860.0,12940.0,63100.0,2026-01-14,371.95213163799554,355.2669552669553,387.6352395672334,404.11368735976066,2025
2025-04-17,347700,스피어,8360.0,8360.0,8180.0,17250.0,2026-01-14,106.3397129186603,106.3397129186603,110.880195599022,148.20574162679426,2025
2025-04-15,347700,스피어,7760.0,7760.0,7560.0,19250.0,2026-01-12,148.06701030927834,148.06701030927834,154.62962962962962,167.39690721649484,2025
2025-04-14,030530,원익홀딩스,4245.0,4245.0,4200.0,40200.0,2026-01-09,846.9964664310954,846.9964664310954,857.1428571428571,1091.9905771495878,2025
2025-04-11,089970,브이엠,11000.0,11110.0,11180.0,28600.0,2026-01-08,160.0,157.42574257425744,155.8139534883721,206.36363636363635,2025
2025-04-10,089970,브이엠,11200.0,11100.0,11000.0,30400.0,2026-01-07,171.42857142857144,173.87387387387386,176.36363636363637,200.89285714285717,2025
2025-04-10,298380,에이비엘바이오,56800.0,55700.0,56200.0,210500.0,2026-01-07,270.59859154929575,277.9174147217235,274.55516014234877,287.32394366197184,2025
2025-04-09,298380,에이비엘바이오,52600.0,55500.0,56800.0,201000.0,2026-01-06,282.12927756653994,262.16216216216213,253.8732394366197,318.2509505703422,2025
2025-04-09,007390,네이처셀,30250.0,30150.0,32000.0,21150.0,2026-01-06,-30.082644628099175,-29.850746268656714,-33.90625000000001,30.082644628099175,2025
2025-04-04,294870,IPARK현대산업개발,22650.0,21900.0,21600.0,21900.0,2025-12-30,-3.31125827814569,0.0,1.388888888888884,22.958057395143495,2025
2025-04-04,257720,실리콘투,28300.0,27450.0,26400.0,38650.0,2025-12-30,36.57243816254416,40.801457194899825,46.40151515151516,124.02826855123675,2025
2025-04-02,007390,네이처셀,30350.0,29250.0,29500.0,21900.0,2025-12-26,-27.84184514003295,-25.128205128205128,-25.762711864406786,29.65403624382208,2025
2025-04-01,007390,네이처셀,28700.0,29000.0,30350.0,22250.0,2025-12-24,-22.47386759581882,-23.275862068965512,-26.68863261943987,37.10801393728222,2025
2025-03-31,140410,메지온,33600.0,33850.0,35650.0,81200.0,2025-12-23,141.66666666666666,139.88183161004432,127.76998597475458,252.38095238095238,2025
2025-03-27,007390,네이처셀,29100.0,28300.0,28000.0,22100.0,2025-12-19,-24.05498281786942,-21.908127208480565,-21.071428571428573,35.22336769759451,2025
2025-03-26,089970,브이엠,12120.0,11980.0,11760.0,29250.0,2025-12-18,141.33663366336634,144.15692821368947,148.72448979591834,159.9009900990099,2025
2025-03-24,232140,와이씨,12780.0,12880.0,12020.0,13280.0,2025-12-16,3.9123630672926346,3.105590062111796,10.48252911813643,24.4131455399061,2025
2025-03-24,007810,코리아써키트,12720.0,13170.0,12370.0,33900.0,2025-12-16,166.50943396226415,157.4031890660592,174.05012126111558,226.6509433962264,2025
2025-03-24,403870,HPSP,28900.0,29150.0,29200.0,28150.0,2025-12-16,-2.595155709342556,-3.430531732418529,-3.595890410958902,32.69896193771626,2025
2025-03-21,232140,와이씨,12730.0,12860.0,12780.0,14050.0,2025-12-15,10.369206598586022,9.253499222395023,9.937402190923317,24.901806755695198,2025
2025-03-20,232140,와이씨,13010.0,12970.0,12730.0,14350.0,2025-12-12,10.299769408147586,10.639938319198139,12.725844461901016,22.213681783243654,2025
2025-03-19,010140,삼성중공업,15210.0,15330.0,14540.0,25800.0,2025-12-11,69.62524654832347,68.29745596868884,77.44154057771664,113.67521367521367,2025
2025-03-19,089970,브이엠,10860.0,10860.0,10490.0,29200.0,2025-12-11,168.87661141804787,168.87661141804787,178.36034318398472,190.05524861878453,2025
2025-03-19,232140,와이씨,12950.0,13030.0,13010.0,14280.0,2025-12-11,10.270270270270277,9.593246354566375,9.761721752498076,22.779922779922778,2025
2025-03-13,010140,삼성중공업,14080.0,14160.0,14320.0,25450.0,2025-12-05,80.75284090909092,79.73163841807909,77.72346368715084,130.82386363636363,2025
2025-03-11,030530,원익홀딩스,4880.0,4910.0,4750.0,23900.0,2025-12-03,389.75409836065575,386.76171079429736,403.1578947368421,594.672131147541,2025
2025-03-11,010140,삼성중공업,14220.0,14740.0,14360.0,24700.0,2025-12-03,73.69901547116737,67.57123473541384,72.00557103064067,128.55133614627286,2025
2025-03-10,077970,STX엔진,27250.0,26300.0,26150.0,34000.0,2025-12-02,24.770642201834868,29.27756653992395,30.019120458891013,82.75229357798166,2025
2025-03-10,010140,삼성중공업,14530.0,14000.0,14220.0,24500.0,2025-12-02,68.6166551961459,75.0,72.29254571026722,123.67515485203029,2025
2025-03-07,030530,원익홀딩스,4680.0,4680.0,4605.0,24950.0,2025-12-01,433.1196581196581,433.1196581196581,441.8023887079261,624.3589743589744,2025
2025-03-06,097230,HJ중공업,9080.0,9170.0,8800.0,20800.0,2025-11-28,129.07488986784142,126.82660850599783,136.36363636363637,278.30396475770925,2025
2025-03-06,030530,원익홀딩스,4385.0,4445.0,4680.0,23700.0,2025-11-28,440.47890535917907,433.1833520809899,406.4102564102564,673.0900798175599,2025
2025-03-05,030530,원익홀딩스,4630.0,4640.0,4385.0,23950.0,2025-11-27,417.27861771058315,416.1637931034483,446.1801596351197,632.1814254859612,2025
2025-03-05,097230,HJ중공업,9070.0,9260.0,9080.0,20700.0,2025-11-27,128.22491730981258,123.54211663066957,127.97356828193833,278.72105843439914,2025
2025-02-28,010140,삼성중공업,13950.0,14120.0,14240.0,24800.0,2025-11-25,77.77777777777777,75.63739376770538,74.15730337078652,132.97491039426524,2025
2025-02-26,030530,원익홀딩스,4475.0,4420.0,4475.0,21900.0,2025-11-21,389.3854748603352,395.47511312217193,389.3854748603352,657.5418994413408,2025
2025-02-25,030530,원익홀딩스,4340.0,4225.0,4475.0,22100.0,2025-11-20,409.2165898617512,423.0769230769231,393.854748603352,681.1059907834101,2025
2025-02-24,030530,원익홀딩스,4340.0,4370.0,4340.0,23450.0,2025-11-19,440.3225806451613,436.61327231121277,440.3225806451613,681.1059907834101,2025
2025-02-24,017960,한국카본,16060.0,16240.0,16310.0,27400.0,2025-11-19,70.6102117061021,68.7192118226601,67.99509503372165,144.7073474470735,2025
2025-02-21,030530,원익홀딩스,4340.0,4465.0,4340.0,21950.0,2025-11-18,405.7603686635945,391.6013437849944,405.7603686635945,681.1059907834101,2025
2025-02-19,097230,HJ중공업,7160.0,7100.0,6400.0,22750.0,2025-11-14,217.73743016759775,220.4225352112676,255.46875,379.74860335195535,2025
2025-02-19,347700,스피어,8080.0,8080.0,7970.0,7850.0,2025-11-14,-2.846534653465349,-2.846534653465349,-1.505646173149311,113.86138613861388,2025
2025-02-18,089970,브이엠,9730.0,9630.0,9620.0,25900.0,2025-11-13,166.18705035971223,168.95119418483904,169.23076923076925,182.63103802672148,2025
2025-02-18,097230,HJ중공업,7090.0,7190.0,7160.0,21800.0,2025-11-13,207.475317348378,203.19888734353268,204.46927374301674,384.48519040902676,2025
2025-02-14,347700,스피어,7880.0,7950.0,7700.0,7400.0,2025-11-11,-6.091370558375631,-6.91823899371069,-3.8961038961038974,119.28934010152284,2025
2025-02-13,095610,테스,22900.0,22900.0,22600.0,43200.0,2025-11-10,88.64628820960698,88.64628820960698,91.15044247787611,124.45414847161574,2025
2025-02-13,347700,스피어,8050.0,8460.0,7880.0,7720.0,2025-11-10,-4.099378881987581,-8.747044917257686,-2.030456852791873,114.65838509316768,2025
2025-02-12,347700,스피어,6740.0,6740.0,8050.0,8200.0,2025-11-07,21.661721068249264,21.661721068249264,1.8633540372670732,156.379821958457,2025
2025-02-11,347700,스피어,5970.0,5970.0,6740.0,8750.0,2025-11-06,46.56616415410386,46.56616415410386,29.821958456973285,189.44723618090453,2025
2025-02-07,080220,제주반도체,16710.0,16610.0,17700.0,20800.0,2025-11-04,24.476361460203467,25.22576760987356,17.514124293785315,44.524236983842,2025
2025-02-06,347700,스피어,5860.0,5860.0,5710.0,8730.0,2025-11-03,48.976109215017075,48.976109215017075,52.889667250437824,194.8805460750853,2025
2025-02-05,347700,스피어,5650.0,5840.0,5860.0,8240.0,2025-10-31,45.840707964601776,41.095890410958916,40.61433447098977,205.84070796460176,2025
2025-02-04,347700,스피어,5440.0,5370.0,5650.0,8170.0,2025-10-30,50.183823529411775,52.14152700186219,44.60176991150442,217.6470588235294,2025
2025-02-03,347700,스피어,4665.0,4620.0,5440.0,8040.0,2025-10-29,72.34726688102894,74.02597402597402,47.79411764705883,270.41800643086816,2025
2025-01-31,098460,고영,16350.0,16390.0,16650.0,16240.0,2025-10-28,-0.6727828746177389,-0.9151921903599702,-2.462462462462467,36.08562691131498,2025
2025-01-31,108490,로보티즈,41241.0,40024.0,38612.0,191400.0,2025-10-28,364.1012584563905,378.213072156706,395.7008183984254,429.81256516573313,2025
2025-01-31,080220,제주반도체,14060.0,13820.0,13300.0,20650.0,2025-10-28,46.87055476529161,49.42112879884226,55.263157894736835,71.76386913229018,2025
2025-01-31,058610,에스피지,31300.0,30500.0,31200.0,31550.0,2025-10-28,0.7987220447284393,3.4426229508196737,1.1217948717948678,14.057507987220452,2025
2025-01-31,218410,RFHIC,16600.0,16360.0,16430.0,27950.0,2025-10-28,68.37349397590361,70.84352078239608,70.11564211807668,97.28915662650604,2025
2025-01-24,083650,비에이치아이,23500.0,22050.0,21950.0,49750.0,2025-10-27,111.70212765957447,125.6235827664399,126.65148063781322,163.40425531914894,2025
2025-01-23,080220,제주반도체,13650.0,13470.0,13200.0,21050.0,2025-10-24,54.21245421245422,56.27319970304381,59.46969696969697,76.92307692307692,2025
2025-01-22,083650,비에이치아이,20900.0,20750.0,20850.0,48300.0,2025-10-23,131.10047846889952,132.77108433734938,131.6546762589928,196.17224880382773,2025
2025-01-22,098460,고영,14380.0,14940.0,15670.0,16650.0,2025-10-23,15.785813630041723,11.44578313253013,6.25398851308232,54.72878998609178,2025
2025-01-22,347700,스피어,5000.0,4925.0,4950.0,9350.0,2025-10-23,87.00000000000001,89.8477157360406,88.88888888888889,245.6,2025
2025-01-17,272210,한화시스템,25300.0,25600.0,24450.0,52700.0,2025-10-20,108.300395256917,105.859375,115.54192229038853,177.47035573122528,2025
2025-01-17,060370,LS마린솔루션,15991.0,15885.0,15473.0,24000.0,2025-10-20,50.084422487649306,51.085930122757325,55.10889937310153,111.36889500343945,2025
2025-01-16,082740,한화엔진,24500.0,24650.0,24300.0,46450.0,2025-10-17,89.59183673469389,88.43813387423936,91.15226337448559,107.75510204081633,2025
2025-01-15,071970,HD현대마린엔진,27850.0,27850.0,27500.0,91700.0,2025-10-16,229.26391382405745,229.26391382405745,233.45454545454544,245.4219030520646,2025
2025-01-14,082740,한화엔진,23900.0,24150.0,26250.0,47250.0,2025-10-15,97.69874476987448,95.65217391304348,80.0,112.97071129707112,2025
2025-01-10,082740,한화엔진,22400.0,22500.0,22750.0,47200.0,2025-10-13,110.71428571428572,109.7777777777778,107.47252747252749,127.23214285714283,2025
2025-01-09,082740,한화엔진,21950.0,21900.0,22400.0,47600.0,2025-10-10,116.85649202733485,117.351598173516,112.5,131.89066059225513,2025
2025-01-08,082740,한화엔진,21850.0,21550.0,21950.0,48800.0,2025-10-02,123.34096109839817,126.45011600928075,122.32346241457859,132.95194508009152,2025
2025-01-07,097230,HJ중공업,7190.0,7140.0,7270.0,27600.0,2025-10-01,283.8664812239221,286.5546218487395,279.64236588720775,377.7468706536856,2025
2025-01-06,097230,HJ중공업,6200.0,6250.0,7190.0,28000.0,2025-09-30,351.6129032258065,348.00000000000006,289.42976356050065,454.0322580645161,2025
2025-01-03,214370,케어젠,31750.0,31300.0,33300.0,60400.0,2025-09-29,90.23622047244095,92.97124600638978,81.38138138138137,124.56692913385825,2025
2025-01-03,272210,한화시스템,23600.0,23850.0,23550.0,59300.0,2025-09-29,151.27118644067798,148.63731656184487,151.80467091295117,197.45762711864407,2025
2025-01-02,272210,한화시스템,23900.0,23750.0,23600.0,57900.0,2025-09-26,142.2594142259414,143.78947368421052,145.33898305084745,193.7238493723849,2025
2025-01-02,108490,로보티즈,25806.0,25173.0,24394.0,145100.0,2025-09-26,462.2723397659459,476.41123425892823,494.8183979667132,547.1789506316361,2025
2025-01-02,214370,케어젠,29750.0,29800.0,31750.0,59900.0,2025-09-26,101.34453781512605,101.00671140939599,88.66141732283464,139.6638655462185,2025
2024-12-30,290650,엘앤씨바이오,24100.0,24100.0,25500.0,60400.0,2025-09-25,150.62240663900414,150.62240663900414,136.86274509803923,181.74273858921163,2024
2024-12-30,257720,실리콘투,32700.0,32900.0,33700.0,44750.0,2025-09-25,36.850152905198776,36.01823708206686,32.7893175074184,93.88379204892968,2024
2024-12-30,030530,원익홀딩스,2550.0,2695.0,2810.0,13790.0,2025-09-25,440.7843137254902,411.6883116883117,390.74733096085413,493.72549019607845,2024
2024-12-30,108490,로보티즈,22641.0,24394.0,25806.0,142081.0,2025-09-25,527.538536283733,482.4424038698041,450.5735100364256,637.6485137582263,2024
2024-12-30,017960,한국카본,11750.0,11850.0,12270.0,32450.0,2025-09-25,176.17021276595744,173.83966244725738,164.46617766911166,205.10638297872342,2024
2024-12-27,000500,가온전선,55500.0,55100.0,54200.0,57700.0,2025-09-24,3.963963963963968,4.7186932849364815,6.457564575645747,50.99099099099098,2024
2024-12-26,272210,한화시스템,23000.0,22850.0,21900.0,58600.0,2025-09-23,154.78260869565216,156.45514223194746,167.57990867579912,205.21739130434784,2024
2024-12-24,214370,케어젠,28450.0,28700.0,28500.0,68600.0,2025-09-22,141.12478031634447,139.02439024390242,140.7017543859649,149.56063268892797,2024
2024-12-23,214370,케어젠,27700.0,27700.0,28450.0,68000.0,2025-09-19,145.48736462093862,145.48736462093862,139.0158172231986,155.23465703971118,2024
2024-12-23,010140,삼성중공업,11490.0,11550.0,11360.0,21450.0,2025-09-19,86.6840731070496,85.71428571428572,88.82042253521128,98.43342036553524,2024
2024-12-20,214370,케어젠,26950.0,26950.0,27700.0,64400.0,2025-09-18,138.96103896103895,138.96103896103895,132.49097472924188,162.33766233766235,2024
2024-12-17,097230,HJ중공업,4200.0,4200.0,5390.0,33150.0,2025-09-15,689.2857142857143,689.2857142857143,515.0278293135436,717.8571428571429,2024
2024-12-17,060370,LS마린솔루션,12954.0,12892.0,12735.0,24950.0,2025-09-15,92.60460089547631,93.53087185851692,95.91676482135847,160.92326694457307,2024
2024-12-16,060370,LS마린솔루션,13077.0,13164.0,12954.0,23850.0,2025-09-12,82.381280110117,81.17593436645396,84.11301528485411,158.46906782901277,2024
2024-12-16,950160,코오롱티슈진,27800.0,27700.0,26100.0,49650.0,2025-09-12,78.59712230215827,79.24187725631768,90.22988505747126,113.30935251798562,2024
2024-12-13,060370,LS마린솔루션,12893.0,12954.0,13077.0,24250.0,2025-09-11,88.08655859768865,87.20086459780762,85.44008564655503,162.15776002481968,2024
2024-12-13,950160,코오롱티슈진,27600.0,28350.0,27800.0,45200.0,2025-09-11,63.76811594202898,59.43562610229276,62.58992805755397,114.85507246376811,2024
2024-12-12,950160,코오롱티슈진,24300.0,24000.0,27600.0,42300.0,2025-09-10,74.07407407407408,76.25,53.260869565217384,144.03292181069958,2024
2024-12-11,950160,코오롱티슈진,24700.0,24100.0,24300.0,44700.0,2025-09-09,80.97165991902835,85.47717842323652,83.9506172839506,140.08097165991904,2024
2024-12-11,026960,동서,31150.0,30800.0,30100.0,27500.0,2025-09-09,-11.71749598715891,-10.71428571428571,-8.637873754152825,3.370786516853941,2024
2024-12-06,347700,스피어,3890.0,3865.0,3580.0,10900.0,2025-09-04,180.20565552699227,182.01811125485122,204.46927374301674,344.21593830334194,2024
2024-12-06,950160,코오롱티슈진,22850.0,21550.0,20500.0,39750.0,2025-09-04,73.96061269146608,84.45475638051043,93.90243902439023,159.51859956236322,2024
2024-12-05,950160,코오롱티슈진,22200.0,23050.0,22850.0,37100.0,2025-09-03,67.11711711711712,60.95444685466378,62.363238512035004,167.11711711711712,2024
2024-12-03,026960,동서,29700.0,29000.0,28600.0,27500.0,2025-09-01,-7.4074074074074066,-5.1724137931034475,-3.8461538461538436,8.417508417508412,2024
2024-12-02,097230,HJ중공업,4500.0,4410.0,4350.0,18880.0,2025-08-29,319.5555555555556,328.1179138321995,334.02298850574715,332.6666666666667,2024
2024-11-29,027360,아주IB투자,2810.0,2820.0,2830.0,2210.0,2025-08-28,-21.352313167259783,-21.63120567375887,-21.908127208480565,19.928825622775804,2024
2024-11-28,097230,HJ중공업,4480.0,4610.0,4555.0,13900.0,2025-08-27,210.26785714285717,201.5184381778742,205.15916575192094,258.0357142857143,2024
2024-11-27,097230,HJ중공업,4665.0,4525.0,4480.0,13800.0,2025-08-26,195.81993569131834,204.97237569060775,208.03571428571428,243.83708467309754,2024
2024-11-25,082740,한화엔진,17480.0,17540.0,17220.0,41550.0,2025-08-22,137.70022883295195,136.88711516533635,141.28919860627178,144.8512585812357,2024
2024-11-25,097230,HJ중공업,4345.0,4340.0,4070.0,13990.0,2025-08-22,221.97928653624857,222.35023041474653,243.73464373464375,269.15995397008055,2024
2024-11-22,097230,HJ중공업,3930.0,4095.0,4345.0,14080.0,2025-08-21,258.26972010178116,243.83394383394386,224.0506329113924,308.14249363867685,2024
2024-11-22,083650,비에이치아이,19100.0,19360.0,18490.0,46850.0,2025-08-21,145.28795811518322,141.99380165289256,153.3802055164954,149.2146596858639,2024
2024-11-19,083650,비에이치아이,17920.0,17760.0,17270.0,43600.0,2025-08-18,143.30357142857144,145.4954954954955,152.46091488129701,165.625,2024
2024-11-18,272210,한화시스템,28250.0,28500.0,28250.0,54500.0,2025-08-14,92.92035398230087,91.22807017543859,92.92035398230087,148.49557522123894,2024
2024-11-18,083650,비에이치아이,16130.0,16450.0,17920.0,44700.0,2025-08-14,177.12337259764413,171.7325227963526,149.44196428571428,195.10229386236824,2024
2024-11-15,272210,한화시스템,28100.0,28650.0,28250.0,51900.0,2025-08-13,84.69750889679715,81.15183246073299,83.71681415929204,149.82206405693952,2024
