Date,등급,가능성태그,예상수익률,Code,Name,Market,Close,Amount,Score,StrongScore,peak_pred,p_sw,p_100plus,p_50plus,p_loss,ret_180d,peak_180d,sell_close,sell_date,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,Year,YYYYMM,p_sw%,p_100plus%,p_50plus%,p_loss%
2024-02-23,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+44% (상승),009970,영원무역홀딩스,KOSPI,103000.0,4759115000.0,46.05,0.98,44.4,0.2261765944441014,0.4806713794348542,0.6137646941740669,0.5151652776566528,-19.2,-0.1,83200.0,2024-11-20,29.07268170426065,31.882202304737504,60.68642745709829,-0.6750241080038522,0.3116943239421503,-0.6750241080038522,2024,2024-02,22.6,48.1,61.4,51.5
2024-02-23,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+55% (대상승),064350,현대로템,KOSPI,32800.0,232802231200.0,46.67,1.53,55.2,0.41551919528739667,0.5378671360828751,0.5732673235583288,0.5478242725319429,104.6,111.9,67100.0,2024-11-20,27.626459143968862,9.515859766277135,29.133858267716526,-18.509316770186334,0.16446764932145072,-4.927536231884055,2024,2024-02,41.6,53.8,57.3,54.8
2024-02-23,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+42% (상승),015760,한국전력,KOSPI,23550.0,100390988850.0,45.92,0.85,41.5,0.16762229282637248,0.4678156295319651,0.6238525589705066,0.4881360260105917,0.6,8.1,23700.0,2024-11-20,23.94736842105263,30.615640599001658,30.6881243063263,-1.6701461377870541,0.25896582037731053,-1.6701461377870541,2024,2024-02,16.8,46.8,62.4,48.8
2024-02-23,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+49% (상승),032830,삼성생명,KOSPI,95600.0,120992029200.0,46.04,1.08,49.2,0.24489717162189786,0.4885409237151265,0.6694832550622323,0.5308474759182326,10.0,16.1,105200.0,2024-11-20,37.15925394548063,41.21122599704579,42.05052005943537,-1.7471736896197299,0.31311437143909016,-1.7471736896197299,2024,2024-02,24.5,48.9,66.9,53.1
2024-02-22,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+46% (상승),032830,삼성생명,KOSPI,92100.0,128710578900.0,48.88,0.91,45.9,0.2049010967773012,0.4759953790029985,0.6618392375162002,0.541362433186275,13.8,20.5,104800.0,2024-11-19,31.9484240687679,37.25782414307004,37.66816143497758,-1.1802575107296098,0.2589373426736072,-1.1802575107296098,2024,2024-02,20.5,47.6,66.2,54.1
2024-02-22,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+64% (대상승),064350,현대로템,KOSPI,34500.0,554777457000.0,82.88,1.79,64.1,0.44879235313838306,0.5727574329459505,0.6414674975937438,0.5303799810768134,92.5,97.1,66400.0,2024-11-19,33.72093023255813,18.353344768439108,37.45019920318724,-14.28571428571429,0.1437801461571869,0.0,2024,2024-02,44.9,57.3,64.1,53.0
2024-02-22,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+59% (대상승),003570,SNT다이내믹스,KOSPI,17370.0,3824109720.0,44.68,1.44,59.4,0.2899484952705586,0.5919254177017994,0.700317155990211,0.5109424949474382,41.0,62.3,24500.0,2024-11-19,25.869565217391298,74.39759036144578,82.0754716981132,-2.085682074408113,0.09695191522467776,-2.085682074408113,2024,2024-02,29.0,59.2,70.0,51.1
2024-02-21,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+49% (상승),064350,현대로템,KOSPI,29850.0,45063351000.0,52.37,0.53,48.6,0.22285762543790683,0.33746094138894767,0.3908307749845219,0.5176504472066664,114.1,127.8,63900.0,2024-11-18,13.068181818181813,1.5306122448979664,19.16167664670658,-25.838509316770185,0.10744154145629857,-0.33388981636059967,2024,2024-02,22.3,33.7,39.1,51.8
2024-02-21,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+46% (상승),071050,한국금융지주,KOSPI,70500.0,13998127500.0,41.35,0.73,46.1,0.1276802852773806,0.468367773008153,0.5798585665064551,0.46744887260353657,4.0,13.3,73300.0,2024-11-18,20.307167235494884,39.6039603960396,15.384615384615374,-1.2605042016806678,0.16126678368250447,-1.2605042016806678,2024,2024-02,12.8,46.8,58.0,46.7
2024-02-20,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+59% (대상승),096530,씨젠,KOSDAQ,25950.0,12318335250.0,48.91,2.23,59.4,0.5248993557355717,0.5814205482031906,0.6769229538356053,0.445370691911028,-15.0,38.5,22050.0,2024-11-15,22.69503546099292,20.697674418604663,6.3524590163934525,-15.19607843137255,0.2528576276955068,-15.19607843137255,2024,2024-02,52.5,58.1,67.7,44.5
2024-02-20,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+37% (상승),175330,JB금융지주,KOSPI,12750.0,15247508250.0,43.96,1.26,36.7,0.2826285487290563,0.5340725911869526,0.5577501034924247,0.47230305792313565,42.9,47.4,18220.0,2024-11-15,16.544789762340038,46.551724137931025,37.83783783783783,-4.850746268656714,0.2515203146160693,-4.850746268656714,2024,2024-02,28.3,53.4,55.8,47.2
2024-02-19,○ 추천,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 🔻 손절 주의,+45% (상승),006040,동원산업,KOSPI,36327.0,7998406206.0,40.77,1.2,45.4,0.3685756744141291,0.45216903768164407,0.4645501453586629,0.5257827544142418,-18.1,6.1,29734.0,2024-11-14,26.425140948005854,8.119289264561447,-21.358214448076552,-25.325302690813412,0.34713428715572753,-7.414109491283516,2024,2024-02,36.9,45.2,46.5,52.6
2024-02-19,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+46% (상승),034730,SK,KOSPI,207500.0,101242155000.0,44.56,0.73,46.4,0.18624573578884895,0.43975572903286025,0.5589109841606301,0.5213917118551951,-33.3,2.2,138400.0,2024-11-14,26.52439024390243,46.12676056338027,16.376892877173297,-0.9546539379474916,0.21659501610529747,-0.9546539379474916,2024,2024-02,18.6,44.0,55.9,52.1
2024-02-19,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+44% (상승),015760,한국전력,KOSPI,23200.0,250363936800.0,69.99,0.95,44.0,0.1709705737383824,0.5126414094876133,0.6720291976316037,0.4996864122503995,-0.4,9.7,23100.0,2024-11-14,29.247910863509752,29.247910863509752,27.753303964757702,-0.6423982869379063,0.16885109747666444,-0.6423982869379063,2024,2024-02,17.1,51.3,67.2,50.0
2024-02-19,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+38% (상승),069960,현대백화점,KOSPI,57400.0,11029180400.0,40.91,0.73,38.1,0.15224681520490033,0.45165871184701983,0.5895927196289198,0.49891544494717494,-27.4,-0.3,41650.0,2024-11-14,7.8947368421052655,-11.145510835913308,5.128205128205132,-19.944211994421202,0.0858112781087121,-7.26978998384491,2024,2024-02,15.2,45.2,59.0,49.9
2024-02-19,○ 추천,⭐ 슈퍼위너후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,+44% (상승),003550,LG,KOSPI,103500.0,83728291500.0,46.39,0.76,44.5,0.1729491676411329,0.45742313394874157,0.5701477823039438,0.5085499681611905,-28.6,-0.2,73900.0,2024-11-14,19.653179190751445,27.463054187192128,25.60679611650485,-0.09652509652510188,0.0782503015145161,-0.09652509652510188,2024,2024-02,17.3,45.7,57.0,50.9
