runup60,peak_180d,cum_5d_gain,PBR_num,Close,cup_and_handle_detected,vol_ratio,preset,Score,sell_date,s10,past_240,s8,long_red_count_5d,pos_60_high,rs_ratio,ma3,PER_num,pre_5d_max_high_ratio,pos_252_high,upper_wick_ratio,longterm_ma_breakouts,days_since_52w_high,range60_pct,pos_120_high,pos_240_high,days_since_52w_low,Market,pullback_quality,drawdown60,s5,ma5,new_high_252,past_60,Code,past_20,gap_support_detected,s12,s1,ret_180d,past_5d,Date,pre_20d_vol_ratio,For_5d,s6,pre_5d_min_low_ratio,외인소진율_num,inverse_hns_detected,Inst_5d,sell_close,Amount,s9,s2,pre_5d_vol_trend,valid,past_120,Name,range120_pct,is_first_pullback,vol60,pre_10d_max_high_ratio,s11,consecutive_red_max,slope120,candle_pct,Inst_20d,s7,pre_10d_drawdown,vol20,For_20d,gap_up_count_5d,ma10,s3,slope60,s4,long_red_in_10d,Year,p_loss,p_sw,p_100plus,p_50plus,StrongScore,_score_pct,등급,가능성태그,week
18.473895582329327,6.10169491525423,-0.67,,14750.0,False,0.32,pullback,46.19,2022-11-22,19.8,89.83268983268984,0.0,0,-20.485175202156334,0.835,14533.33,,0.0,-20.485175202156334,0.25,,62,55.88235294117647,-20.485175202156334,-20.485175202156334,356,KOSDAQ,진짜 지지,-20.485175202156334,0.0,14550.0,0,18.473895582329327,031980,6.157965194109775,True,80,0.0,-48.0,1.5394912985274438,2022-03-02,0.0,0.0,100.0,0.0,,False,0.0,7670.0,764241750.0,0,5.3,0.0,True,15.234375,피에스케이홀딩스,55.88235294117647,True,4.0945468438517265,0.0,50,0,0.12488156367540543,2.79,0.0,80,0.0,4.02595882972226,0.0,0,14900.0,27.9,0.12488156367540543,75,0,2022,0.4114365476797096,0.6931179015685819,0.6686741747535643,0.6138584160589704,2.8733502875356436,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-09
20.399999999999995,3.9867109634551534,1.35,,15050.0,False,0.8,pullback,46.2,2022-11-23,18.4,90.74778200253486,0.0,0,-18.867924528301884,0.823,14733.33,,0.0,-18.867924528301884,3.67,,63,53.30578512396694,-18.867924528301884,-18.867924528301884,357,KOSDAQ,진짜 지지,-18.867924528301884,0.0,14590.0,0,20.399999999999995,031980,6.799999999999998,False,100,0.0,-48.77076411960133,1.6999999999999995,2022-03-03,0.0,0.0,94.6,0.0,,False,0.0,7710.0,1915759650.0,0,13.4,0.0,True,19.920318725099605,피에스케이홀딩스,53.30578512396694,True,4.091208800222224,0.0,25,0,0.10171568506519683,1.01,0.0,80,0.0,3.977075120647605,0.0,0,14940.0,5.0,0.10171568506519683,75,0,2022,0.4144067221302103,0.6875878562376083,0.6577002035486843,0.6323418313852406,2.852842261160671,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-09
0.3236245954692629,9.354838709677416,18.32,,15500.0,True,18.88,pullback,42.93,2023-08-07,38.8,63.67476240760295,100.0,0,-20.512820512820518,0.99,14600.0,,0.0,-20.512820512820518,4.11,,77,68.10344827586206,-20.512820512820518,-20.512820512820518,350,KOSPI,보통 조정,-20.512820512820518,0.0,14070.0,0,0.3236245954692629,077970,0.10787486515642097,False,100,0.0,-7.032258064516128,0.026968716289105243,2022-11-16,0.0,0.0,26.7,0.0,,False,0.0,14410.0,45808312500.0,0,100.0,0.0,True,23.015873015873023,STX엔진,68.10344827586206,True,3.7355630022724537,0.0,0,0,-0.5248798165424988,2.99,0.0,0,0.0,3.7680549898965188,0.0,0,13605.0,15.0,-0.5248798165424988,75,0,2022,0.43445573410031735,0.6979065830242568,0.6489383839657802,0.6169532668533247,2.8151691236741305,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-46
49.62121212121211,104.81012658227846,14.16,,19750.0,False,0.73,pullback,42.94,2023-06-30,34.6,93.62745098039215,9.4,0,-11.23595505617978,1.035,19150.0,,0.0,-11.23595505617978,0.08,,21,77.29083665338645,-11.23595505617978,-11.23595505617978,335,KOSDAQ,진짜 지지,-11.23595505617978,0.0,18430.0,0,49.62121212121211,058610,16.540404040404038,False,70,0.0,50.8860759493671,4.1351010101010095,2022-10-11,0.0,0.0,43.4,0.0,,False,0.0,29800.0,31782312250.0,0,12.2,0.0,True,31.666666666666664,에스피지,77.29083665338645,False,4.053085580673526,0.0,25,0,0.6009498392157778,3.4,0.0,80,0.0,6.140489450426531,0.0,0,18450.0,34.0,0.6009498392157778,75,0,2022,0.4288778929129473,0.7478223368467198,0.4873515580304866,0.687888182497614,2.804626744257609,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-41
31.61764705882353,4.469273743016755,6.23,,17900.0,True,3.4,pullback,40.73,2023-05-24,36.7,57.01754385964912,92.4,0,-8.20512820512821,0.973,17950.0,,0.0,-8.20512820512821,8.0,,0,61.82572614107884,-8.20512820512821,-8.20512820512821,273,KOSPI,보통 조정,-8.20512820512821,0.0,17880.0,0,31.61764705882353,077970,10.53921568627451,False,70,0.0,-23.519553072625698,2.6348039215686274,2022-08-31,0.0,0.0,75.1,0.0,,False,0.0,13690.0,18620492900.0,0,54.0,0.0,True,19.732441471571917,STX엔진,61.82572614107884,False,2.8553565050718235,0.0,0,0,0.4960095723127537,1.13,0.0,0,0.0,2.552106082990512,0.0,0,16860.0,5.6,0.4960095723127537,100,0,2022,0.39922673925859553,0.6331209417945312,0.6376564789126079,0.6998220120847758,2.75721607732009,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능,2022-35
1.9480519480519431,14.900662251655628,14.39,,15100.0,True,18.23,pullback,49.79,2023-08-04,33.0,53.61139369277721,98.7,0,-22.564102564102562,0.943,13900.0,,0.0,-22.564102564102562,0.45,MA120,76,68.10344827586206,-22.564102564102562,-22.564102564102562,349,KOSPI,보통 조정,-22.564102564102562,0.0,13590.0,0,-1.9480519480519431,077970,-0.6493506493506477,False,100,0.0,-4.503311258278142,-0.16233766233766192,2022-11-15,0.0,0.0,42.4,0.0,,False,0.0,14420.0,29337170900.0,30,100.0,0.0,True,20.318725099601597,STX엔진,68.10344827586206,True,3.721145928832596,0.0,0,0,-0.553571446880267,14.39,0.0,0,0.0,3.817553967048317,0.0,0,13360.0,97.0,-0.553571446880267,75,0,2022,0.4327645088199534,0.6774058083026298,0.6297972377927924,0.5905644629064698,2.7019487268636406,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-46
61.89290161892902,122.15384615384615,30.0,,6500.0,True,3.0,pullback,40.19,2023-09-08,70.0,39.78494623655915,100.0,0,-13.101604278074863,1.123,6413.33,,0.0,-13.101604278074863,0.28,,3,123.28358208955224,-13.101604278074863,-13.101604278074863,82,KOSPI,보통 조정,-13.101604278074863,0.0,5868.0,0,61.89290161892902,071970,20.630967206309673,True,70,0.0,67.6923076923077,5.157741801577418,2022-12-19,0.0,0.0,0.0,0.0,,False,0.0,10900.0,20267299000.0,0,50.0,0.0,True,52.40328253223916,HD현대마린엔진,123.28358208955224,False,4.750183096215247,0.0,50,0,0.78137253726542,-6.2,0.0,0,0.0,6.045110348721122,0.0,0,5409.0,0.0,0.78137253726542,100,0,2022,0.4785160457266666,0.644509173709759,0.6388457013621448,0.7136845628014329,2.6484485445205936,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-51
22.222222222222232,414.5797598627787,0.17,,29150.0,False,1.02,pullback,45.66,2023-06-02,23.3,41.50485436893203,0.0,0,-14.011799410029502,0.864,27933.33,,0.0,-14.011799410029502,0.03,,22,59.905660377358494,-14.011799410029502,-14.011799410029502,283,KOSDAQ,가짜 눌림,-14.011799410029502,0.0,28370.0,0,22.222222222222232,277810,7.407407407407411,True,70,0.0,259.5197255574614,1.8518518518518527,2022-09-08,0.0,0.0,99.3,0.0,,False,0.0,104800.0,18502233750.0,0,17.0,0.0,True,17.777777777777782,레인보우로보틱스,59.905660377358494,True,3.8737943363095986,0.0,50,0,0.5850985258549581,5.62,0.0,80,0.0,4.523441084999318,0.0,0,29175.0,53.1,0.5850985258549581,50,0,2022,0.403600299556213,0.7166817863298979,0.519361631654339,0.5226771228855743,2.64456433024435,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-36
50.66964285714286,344.44444444444446,11.2,,33750.0,False,0.96,pullback,50.02,2023-06-29,39.3,68.75,0.0,0,-13.903061224489798,0.995,32316.67,,0.0,-13.903061224489798,0.83,,21,81.48148148148148,-13.903061224489798,-13.903061224489798,312,KOSDAQ,진짜 지지,-13.903061224489798,0.0,31880.0,0,50.66964285714286,277810,16.889880952380953,True,85,0.0,169.92592592592595,4.222470238095238,2022-10-07,0.0,0.0,55.2,0.0,,False,0.0,91100.0,35389642500.0,0,15.9,0.0,True,37.19512195121952,레인보우로보틱스,81.48148148148148,True,4.797330486392072,0.0,50,0,0.6656741342464823,5.47,0.0,80,0.0,6.539452918727748,0.0,0,33165.0,52.3,0.6656741342464823,75,0,2022,0.44029543086910555,0.7281301923625445,0.5063069538606304,0.5781506817730379,2.641410827913406,0.9230769230769231,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-40
28.62595419847329,15.727002967359049,10.13,,16850.0,True,7.15,habarocell,52.49,2023-05-17,2.1,49.777777777777786,95.1,0,-6.128133704735372,1.002,16116.67,,0.0,-6.128133704735372,1.57,,0,48.96265560165975,-6.128133704735372,-6.128133704735372,266,KOSPI,보통 조정,-6.128133704735372,72.1,15840.0,0,28.62595419847329,077970,9.54198473282443,False,70,30.0,-24.03560830860534,2.3854961832061075,2022-08-24,0.0,0.0,59.5,0.0,,False,0.0,12800.0,19580424550.0,0,91.5,0.0,True,12.333333333333329,STX엔진,48.96265560165975,False,2.7964591876960894,0.0,0,0,0.326742224138403,4.33,0.0,0,0.0,2.5194506877848166,0.0,0,15665.0,21.7,0.326742224138403,100,0,2022,0.4021989464662139,0.5327500752413494,0.7003744836495753,0.7535931433336752,2.5980072015996583,1.0,★ 강력매수,🏆 슈퍼위너 강력후보 / 💯 100%+ 가능 / 📈 50%+ 가능 / 🔻 손절 주의,2022-34
