Date,Code,Name,Market,Close,sell_date,sell_close,ret_180d,peak_180d,Score,Amount,chart_pattern,past_60,past_120,past_240,pos_252_high,slope60,drawdown60,For_20d,Inst_20d,PER_num,PBR_num,외인소진율_num,loser_prob,RF_위험,모드,결과,결과(peak),수익률(180일),고점도달(peak),RF손절확률
2023-06-26,131970,두산테스나,KOSDAQ,43500.0,2024-03-20,47600.0,9.425287356321842,47.12643678160919,60.98,62439900000.0,sideways,16.24441132637855,32.20338983050848,26.0096930533118,-4.761904761904767,0.1346586791604103,-17.460317460317466,358201.0,13654.0,2200.0,7.55,7.67,0.44093434452372404,0,시그널전체풀,익절,일반,9.4,47.1,44.1
2023-06-26,252990,샘씨엔에스,KOSDAQ,6200.0,2024-03-20,7070.0,14.032258064516135,42.58064516129032,62.31,39690521400.0,mixed,17.532467532467532,33.57933579335792,10.141987829614596,-4.401408450704225,0.9743124554678078,-18.838028169014088,,,57.91,5.22,8.99,0.4018473243537452,0,시그널전체풀,익절,일반,14.0,42.6,40.2
2023-06-26,252990,샘씨엔에스,KOSDAQ,6200.0,2024-03-20,7070.0,14.032258064516135,42.58064516129032,79.43,39690521400.0,mixed,17.532467532467532,33.57933579335792,10.141987829614596,-4.401408450704225,0.9743124554678078,-18.838028169014088,,,57.91,5.22,8.99,0.3962301601238586,0,시그널전체풀,익절,일반,14.0,42.6,39.6
2023-06-26,252990,샘씨엔에스,KOSDAQ,6200.0,2024-03-20,7070.0,14.032258064516135,42.58064516129032,72.98,39690521400.0,mixed,17.532467532467532,33.57933579335792,10.141987829614596,-4.401408450704225,0.9743124554678078,-18.838028169014088,,,57.91,5.22,8.99,0.3962301601238586,0,시그널전체풀,익절,일반,14.0,42.6,39.6
2023-06-23,089030,테크윙,KOSDAQ,8240.0,2024-03-19,28700.0,248.3009708737864,284.70873786407765,69.21,91305305840.0,sideways,7.020057306590255,26.610169491525415,3.894297635605004,-18.485377564382365,0.3883097663535988,-13.185378590078333,,,213.1,8.92,10.32,0.4072704442627076,0,시그널전체풀,익절,슈퍼위너,248.3,284.7,40.7
2023-06-23,089030,테크윙,KOSDAQ,8240.0,2024-03-19,28700.0,248.3009708737864,284.70873786407765,65.6,91305305840.0,sideways,7.020057306590255,26.610169491525415,3.894297635605004,-18.485377564382365,0.3883097663535988,-13.185378590078333,,,213.1,8.92,10.32,0.40752452905813064,0,시그널전체풀,익절,슈퍼위너,248.3,284.7,40.8
2023-06-23,140410,메지온,KOSDAQ,35550.0,2024-03-19,40650.0,14.345991561181437,52.18002812939522,54.99,89172802350.0,new_high_240,95.87301587301586,120.35714285714288,82.00589970501476,-0.8038585209003246,11.173210115684585,-13.518197573656842,,,,130.92,25.48,0.2936824639224362,0,시그널전체풀,익절,50%+,14.3,52.2,29.4
2023-06-23,140410,메지온,KOSDAQ,35550.0,2024-03-19,40650.0,14.345991561181437,52.18002812939522,52.2,89172802350.0,new_high_240,95.87301587301586,120.35714285714288,82.00589970501476,-0.8038585209003246,11.173210115684585,-13.518197573656842,,,,130.92,25.48,0.2925476991632665,0,시그널전체풀,익절,50%+,14.3,52.2,29.3
2023-06-23,102710,이엔에프테크놀로지,KOSDAQ,25100.0,2024-03-19,22350.0,-10.956175298804782,17.33067729083666,55.53,8987582100.0,mixed,11.61137440758293,8.525345622119819,-13.736263736263732,-27.871362940275645,1.167962426357569,-14.786324786324789,56998.0,66322.0,12.64,1.55,21.91,0.37079007618976006,0,시그널전체풀,중립,일반,-11.0,17.3,37.1
2023-06-23,089030,테크윙,KOSDAQ,8240.0,2024-03-19,28700.0,248.3009708737864,284.70873786407765,61.74,91305305840.0,sideways,7.020057306590255,26.610169491525415,3.894297635605004,-18.485377564382365,0.3883097663535988,-13.185378590078333,,,213.1,8.92,10.32,0.4081970481209592,0,시그널전체풀,익절,슈퍼위너,248.3,284.7,40.8
2023-06-23,089030,테크윙,KOSDAQ,8240.0,2024-03-19,28700.0,248.3009708737864,284.70873786407765,66.08,91305305840.0,sideways,7.020057306590255,26.610169491525415,3.894297635605004,-18.485377564382365,0.3883097663535988,-13.185378590078333,,,213.1,8.92,10.32,0.4072704442627076,0,시그널전체풀,익절,슈퍼위너,248.3,284.7,40.7
2023-06-23,140410,메지온,KOSDAQ,35550.0,2024-03-19,40650.0,14.345991561181437,52.18002812939522,59.03,89172802350.0,new_high_240,95.87301587301586,120.35714285714288,82.00589970501476,-0.8038585209003246,11.173210115684585,-13.518197573656842,,,,130.92,25.48,0.29073999838719655,0,시그널전체풀,익절,50%+,14.3,52.2,29.1
2023-06-22,120110,코오롱인더,KOSPI,55300.0,2024-03-18,38000.0,-31.283905967450277,2.169981916817365,72.19,249697970200.0,box_breakout,12.530120481927721,10.926365795724458,-11.720226843100189,-20.170940170940167,0.41760189043361784,-7.9956188389923355,-418707.0,238563.0,61.47,0.6,15.37,0.5509642393152399,1,시그널전체풀,손절,일반,-31.3,2.2,55.1
2023-06-22,357780,솔브레인,KOSDAQ,250500.0,2024-03-18,295000.0,17.764471057884236,25.349301397205593,61.69,26514673500.0,mixed,12.318840579710155,7.291185971389025,6.896551724137923,-8.787759905845427,0.8369002555036638,-11.228813559322038,6852.0,12338.0,42.26,3.12,23.45,0.3076494163242807,0,시그널전체풀,익절,일반,17.8,25.3,30.8
2023-06-22,357780,솔브레인,KOSDAQ,250500.0,2024-03-18,295000.0,17.764471057884236,25.349301397205593,62.22,26514673500.0,mixed,12.318840579710155,7.291185971389025,6.896551724137923,-8.787759905845427,0.8369002555036638,-11.228813559322038,6852.0,12338.0,42.26,3.12,23.45,0.3076494163242807,0,시그널전체풀,익절,일반,17.8,25.3,30.8
