rule,feat,direction,cut,n,winner_rate,loser_rate,winner_lift,loser_lift,mean_ret,median_ret
candle_pct <= 11.02,candle_pct,le,11.02,8445,0.16293664890467732,0.15831853167554766,0.9554784396794501,0.8908900414446418,14.172584154226131,-3.4981905910735827
candle_pct >= 11.76,candle_pct,ge,11.76,4929,0.1834043416514506,0.21059038344491784,1.0755032423312243,1.1850342057212417,13.953582501787997,-7.195713192140853
candle_pct <= 11.76,candle_pct,le,11.76,9145,0.16347731000546747,0.15986878075451066,0.9586489358719953,0.8996136030617824,13.980311047515794,-3.3426183844011144
candle_pct >= 12.58,candle_pct,ge,12.58,4222,0.1797726196115585,0.2226432970156324,1.0542064246333493,1.2528583609663666,13.341831331752367,-7.952004869021856
candle_pct <= 12.58,candle_pct,le,12.58,9858,0.16636234530330696,0.1583485494015013,0.9755671003446946,0.8910589571921282,14.217218931962156,-3.2095418812686365
candle_pct >= 13.48,candle_pct,ge,13.48,3519,0.17988064791133845,0.22989485649332198,1.0548399144713254,1.2936643364592215,12.959394354873998,-8.997955010224949
candle_pct <= 13.48,candle_pct,le,13.48,10564,0.16717152593714502,0.16035592578568725,0.9803122246284937,0.9023548655812192,14.280462095759248,-3.3020446184994725
candle_pct >= 14.61,candle_pct,ge,14.61,2815,0.1772646536412078,0.230550621669627,1.0394994361919598,1.297354458259325,14.15283240943575,-8.12720848056537
candle_pct <= 14.61,candle_pct,le,14.61,11259,0.16875388578026468,0.16449062971844747,0.9895913568806851,0.9256216715516477,13.924450531148421,-3.626473254759746
candle_pct >= 15.95,candle_pct,ge,15.95,2115,0.17919621749408984,0.23546099290780143,1.0508263391858508,1.3249860992907803,14.638947374960141,-8.377581120943953
candle_pct <= 15.95,candle_pct,le,15.95,11958,0.16917544739923063,0.16741930088643586,0.9920634406054092,0.9421018899481519,13.900682378927517,-3.971031830071719
candle_pct >= 17.993,candle_pct,ge,17.993,1407,0.18052594171997158,0.24449182658137883,1.0586239883770572,1.375804406538735,13.73479841872109,-10.759493670886076
candle_pct <= 17.993,candle_pct,le,17.993,12661,0.16941789748045177,0.17028670721112077,0.9934851945623159,0.9582373588184188,13.995594388321932,-4.1315345699831365
candle_pct >= 20.56,candle_pct,ge,20.56,706,0.17280453257790368,0.26628895184135976,1.01334479545892,1.4984611898016997,13.215917431741797,-13.055555555555557
candle_pct <= 20.56,candle_pct,le,20.56,13365,0.17037037037037037,0.1732136176580621,0.9990706004044896,0.974707669285447,13.998063514646667,-4.20017873100983
cum_5d_gain >= 4.45,cum_5d_gain,ge,4.45,13365,0.1720164609053498,0.17770295548073325,1.008723456447045,0.9999700710811822,13.950887216510996,-4.408352668213457
cum_5d_gain <= 4.45,cum_5d_gain,le,4.45,705,0.14184397163120568,0.1773049645390071,0.8317886589861616,0.9977304964539008,14.300987854960129,-6.438356164383562
cum_5d_gain >= 6.46,cum_5d_gain,ge,6.46,12662,0.175011846469752,0.18030326962565155,1.0262887270264576,1.0146025588374663,14.226654312153382,-4.333479660520925
cum_5d_gain <= 6.46,cum_5d_gain,le,6.46,1415,0.1321554770318021,0.15335689045936396,0.774974260476612,0.8629698939929329,11.712313467229848,-5.706874189364462
cum_5d_gain >= 7.91,cum_5d_gain,ge,7.91,11967,0.1762346452745049,0.1829196958301997,1.0334593537814651,1.0293257123756998,14.377759222904954,-4.101326899879373
cum_5d_gain <= 7.91,cum_5d_gain,le,7.91,2115,0.13711583924349882,0.14846335697399526,0.8040623703532895,0.8354330023640661,11.535628140067516,-6.726457399103139
cum_5d_gain >= 9.094,cum_5d_gain,ge,9.094,11254,0.17682601741602985,0.18526746045850365,1.036927225097419,1.0425370534920917,14.489619678374556,-3.9748953974895396
cum_5d_gain <= 9.094,cum_5d_gain,le,9.094,2814,0.1453447050461976,0.1474769012082445,0.8523173449728669,0.8298820184790334,11.889446362920163,-6.045378407187452
cum_5d_gain >= 10.19,cum_5d_gain,ge,10.19,10559,0.17747892792878114,0.18676010985888816,1.0407559641942865,1.0509364901979354,14.701083436580069,-4.143426294820717
cum_5d_gain <= 10.19,cum_5d_gain,le,10.19,3523,0.14902072097644053,0.15100766392279308,0.8738739069181182,0.8497503264263412,11.699736755751923,-5.442176870748299
cum_5d_gain >= 11.141,cum_5d_gain,ge,11.141,9847,0.18056260790088352,0.19122575403676245,1.058839002896886,1.0760655631156697,14.870025265240644,-4.432624113475177
cum_5d_gain <= 11.141,cum_5d_gain,le,11.141,4221,0.14712153518123666,0.14617389244254916,0.862736872417523,0.8225497275527127,11.868738009680156,-4.75
cum_5d_gain >= 12.03,cum_5d_gain,ge,12.03,9151,0.1807452737405748,0.1916730411976833,1.0599101754824538,1.0785825374276035,14.762236614165076,-4.205352266521026
cum_5d_gain <= 12.03,cum_5d_gain,le,12.03,4925,0.15208121827411167,0.1514720812182741,0.8918209998666957,0.8523636954314721,12.56357874356907,-4.82897384305835
cum_5d_gain >= 13.17,cum_5d_gain,ge,13.17,8443,0.1860713016700225,0.1956650479687315,1.0911425893680187,1.101046357929646,15.452579553198547,-3.8461538461538463
cum_5d_gain <= 13.17,cum_5d_gain,le,13.17,5645,0.1466784765279008,0.15022143489813994,0.8601387277175943,0.845326058458813,11.683061738987385,-5.043478260869565
cum_5d_gain >= 14.29,cum_5d_gain,ge,14.29,7745,0.18902517753389284,0.19948353776630084,1.1084644424955417,1.1225337637185282,15.87427740948877,-3.9748953974895396
cum_5d_gain <= 14.29,cum_5d_gain,le,14.29,6353,0.14827640484810325,0.15032268219738706,0.8695091552326456,0.8458957972611365,11.777301161127491,-4.707112970711297
cum_5d_gain >= 15.33,cum_5d_gain,ge,15.33,7047,0.18972612459202498,0.20987654320987653,1.1125748731807452,1.1810172839506172,15.60690450490614,-5.5813953488372094
cum_5d_gain <= 15.33,cum_5d_gain,le,15.33,7036,0.15093803297328026,0.14553723706651506,0.8851172354598195,0.8189671404206935,12.303439540761458,-4.1315345699831365
cum_5d_gain >= 16.51,cum_5d_gain,ge,16.51,6342,0.1934720908230842,0.21475875118259224,1.1345416313877235,1.2084904446546831,15.536022317474353,-5.677655677655678
cum_5d_gain <= 16.51,cum_5d_gain,le,16.51,7739,0.1520868329241504,0.1474350691303786,0.8918539247923918,0.8296466210104665,12.695709358394321,-4.1315345699831365
cum_5d_gain >= 17.86,cum_5d_gain,ge,17.86,5635,0.19520851818988466,0.21881100266193435,1.1447242325532712,1.231293274179237,16.08344508613936,-5.737704918032787
cum_5d_gain <= 17.86,cum_5d_gain,le,17.86,8442,0.15387348969438522,0.1505567401089789,0.9023310767072161,0.847212887941246,12.535557893418204,-4.173913043478262
cum_5d_gain >= 19.32,cum_5d_gain,ge,19.32,4925,0.19370558375634517,0.2286294416243655,1.1359108596432947,1.2865435939086296,16.50617754343007,-6.181818181818182
cum_5d_gain <= 19.32,cum_5d_gain,le,19.32,9146,0.1579925650557621,0.15055762081784388,0.9264857879134895,0.847217843866171,12.585682056672775,-4.147861463485255
cum_5d_gain >= 21.01,cum_5d_gain,ge,21.01,4223,0.18896519062278003,0.2280369405635804,1.1081126726474655,1.2832094719393796,16.20666210065443,-6.398028567516999
cum_5d_gain <= 21.01,cum_5d_gain,le,21.01,9849,0.16255457406843335,0.15605645243171895,0.9532379107939644,0.8781608691237689,13.01847225509946,-4.156862745098039
cum_5d_gain >= 23.28,cum_5d_gain,ge,23.28,3518,0.18902785673678227,0.23962478681068788,1.1084801536361206,1.3484166003411029,16.044386161632232,-6.596747226022191
cum_5d_gain <= 23.28,cum_5d_gain,le,23.28,10552,0.16432903714935557,0.15703184230477635,0.9636435575727946,0.8836495830174375,13.271910973867152,-4.156862745098039
cum_5d_gain >= 25.91,cum_5d_gain,ge,25.91,2822,0.18710134656272148,0.2476966690290574,1.0971828859709738,1.393838695960312,15.38396418682727,-7.063773482281077
cum_5d_gain <= 25.91,cum_5d_gain,le,25.91,11255,0.16632607729897822,0.16046201688138606,0.9753544207761675,0.9029518613949357,13.593762635531295,-4.1315345699831365
cum_5d_gain >= 29.15,cum_5d_gain,ge,29.15,2112,0.19176136363636365,0.2608901515151515,1.1245097389063627,1.4680810606060606,15.325186386343013,-8.267917832115252
cum_5d_gain <= 29.15,cum_5d_gain,le,29.15,11961,0.16670846919153917,0.16294624195301396,0.9775968089147866,0.9169310927180002,13.727123203592624,-4.050632911392405
cum_5d_gain >= 34.97,cum_5d_gain,ge,34.97,1411,0.20340184266477676,0.27143869596031184,1.1927707889154147,1.5274398299078669,17.96761200493026,-6.989247311827956
cum_5d_gain <= 34.97,cum_5d_gain,le,34.97,12663,0.1667851220090026,0.1671799731501224,0.9780463094717169,0.9407551449103687,13.514658752778411,-4.313725490196078
cum_5d_gain >= 46.14,cum_5d_gain,ge,46.14,706,0.18271954674220964,0.2818696883852691,1.0714875296245958,1.5861371104815862,14.01871723601237,-6.627906976744185
cum_5d_gain <= 46.14,cum_5d_gain,le,46.14,13366,0.16983390692802633,0.17215322459973065,0.9959247197430073,0.9687406254676043,13.964695546351962,-4.408352668213457
upper_wick_ratio >= 0,upper_wick_ratio,ge,0.0,14068,0.17052885982371338,0.17770827409724196,1.0,1.0,13.969511083713718,-4.581128533747593
upper_wick_ratio <= 0,upper_wick_ratio,le,0.0,752,0.17287234042553193,0.15558510638297873,1.0137424281393845,0.8755085106382979,16.035135627534753,-2.3716803686404164
upper_wick_ratio >= 0.05,upper_wick_ratio,ge,0.05,12717,0.17055909412597312,0.17779350475741135,1.0001772972756107,1.0004796099709052,14.148372675573876,-4.913294797687861
upper_wick_ratio <= 0.05,upper_wick_ratio,le,0.05,1576,0.17068527918781726,0.1713197969543147,1.0009172603644074,0.9640507614213197,13.134596523804765,-1.549054828500556
upper_wick_ratio >= 0.09,upper_wick_ratio,ge,0.09,11982,0.1685862126523118,0.1811049908195627,0.9886081032066372,1.0191140043398432,13.697367063326647,-5.442176870748299
upper_wick_ratio <= 0.09,upper_wick_ratio,le,0.09,2246,0.18210151380231523,0.1558325912733749,1.0678633164530933,0.8769011576135353,15.724180917145045,0.1513027686312885
upper_wick_ratio >= 0.12,upper_wick_ratio,ge,0.12,11416,0.16503153468815698,0.1837771548703574,0.9677630804472667,1.0341508058864752,13.161661391787435,-5.595841784989858
upper_wick_ratio <= 0.12,upper_wick_ratio,le,0.12,2864,0.1944832402234637,0.15572625698324022,1.1404711227443465,0.8763027932960894,16.778705799615185,-0.23502849093680983
upper_wick_ratio >= 0.16,upper_wick_ratio,ge,0.16,10634,0.16541282678201993,0.18610118487869098,0.9699990192452924,1.0472285875493699,13.228008551615982,-5.986316989737742
upper_wick_ratio <= 0.16,upper_wick_ratio,le,0.16,3610,0.18088642659279777,0.15124653739612187,1.0607379113411752,0.851094515235457,15.517850141580762,-0.49953833007532433
upper_wick_ratio >= 0.2,upper_wick_ratio,ge,0.2,9931,0.1666498842009868,0.18658745342865773,0.9772532600831524,1.049964917933743,13.355393228151156,-6.181818181818182
upper_wick_ratio <= 0.2,upper_wick_ratio,le,0.2,4309,0.1844975632397308,0.15502436760269203,1.081914014029401,0.8723531213738687,16.259104664254696,-0.5236408439858309
upper_wick_ratio >= 0.24,upper_wick_ratio,ge,0.24,9265,0.16427415002698326,0.1853211009174312,0.9633216934471032,1.042838899082569,12.957992079193623,-6.54490106544901
upper_wick_ratio <= 0.24,upper_wick_ratio,le,0.24,4982,0.1818546768366118,0.1672019269369731,1.066415837322824,0.9408786832597351,15.481652120020247,-1.565217391304348
upper_wick_ratio >= 0.29,upper_wick_ratio,ge,0.29,8455,0.1628622117090479,0.1823772915434654,0.9550419317727745,1.0262734949733885,13.276583636896357,-6.4075630252100835
upper_wick_ratio <= 0.29,upper_wick_ratio,le,0.29,5786,0.1811268579329416,0.17248530936743864,1.0621478271782503,0.9706093328724508,14.713486901803883,-1.9851116625310175
upper_wick_ratio >= 0.33,upper_wick_ratio,ge,0.33,7825,0.16178913738019168,0.18006389776357828,0.9487493058209824,1.0132555654952078,13.224484031731246,-6.535947712418301
upper_wick_ratio <= 0.33,upper_wick_ratio,le,0.33,6431,0.1802208054734878,0.17400093298087388,1.056834635848698,0.9791380500699736,14.71903636437261,-2.2304832713754648
upper_wick_ratio >= 0.39,upper_wick_ratio,ge,0.39,7042,0.16117580232888384,0.17835842090315251,0.9451526415851347,1.0036585061062198,13.525707306974281,-6.197183098591549
upper_wick_ratio <= 0.39,upper_wick_ratio,le,0.39,7152,0.18106823266219238,0.17659395973154363,1.061804042139109,0.9937295302013424,14.465044540858871,-2.7181688125894135
upper_wick_ratio >= 0.44,upper_wick_ratio,ge,0.44,6442,0.15755976404843217,0.17556659422539583,0.923947795178551,0.9879483390251474,12.64405861522905,-6.212778400506847
upper_wick_ratio <= 0.44,upper_wick_ratio,le,0.44,7754,0.18300232138251224,0.17952024761413465,1.0731457512335065,1.0101963373742586,15.253570836036449,-3.2621556297332814
upper_wick_ratio >= 0.5,upper_wick_ratio,ge,0.5,5745,0.15230635335073978,0.17406440382941687,0.8931412167312244,0.9794952132288947,12.224405719218346,-6.467065868263473
upper_wick_ratio <= 0.5,upper_wick_ratio,le,0.5,8445,0.1828300769686205,0.1789224393132031,1.072135691035662,1.0068323505032564,15.153869213698307,-3.3841420780310445
upper_wick_ratio >= 0.58,upper_wick_ratio,ge,0.58,4995,0.15615615615615616,0.17517517517517517,0.9157168840370176,0.9857457457457457,12.846800793605437,-6.5625
upper_wick_ratio <= 0.58,upper_wick_ratio,le,0.58,9146,0.17865733654056418,0.17865733654056418,1.0476662819727625,1.0053405641810627,14.591316396133012,-3.4549071618037135
upper_wick_ratio >= 0.69,upper_wick_ratio,ge,0.69,4232,0.15359168241965973,0.17036862003780717,0.900678527836504,0.9586982986767485,12.768270902231155,-6.721311475409836
upper_wick_ratio <= 0.69,upper_wick_ratio,le,0.69,9907,0.17734934894519028,0.18027657212072273,1.03999609877488,1.014452326637731,14.434209567314944,-3.7444933920704844
upper_wick_ratio >= 0.81,upper_wick_ratio,ge,0.81,3525,0.15858156028368794,0.16312056737588654,0.9299397207465286,0.9179120567375888,13.450241395956148,-6.228373702422145
upper_wick_ratio <= 0.81,upper_wick_ratio,le,0.81,10590,0.17431539187913125,0.1826251180358829,1.0222046406651182,1.0276680642115203,14.102961428121892,-4.116430734931255
upper_wick_ratio >= 0.95,upper_wick_ratio,ge,0.95,2831,0.16213352172377252,0.15648180854821617,0.950768813509809,0.880554433062522,13.575927945414561,-5.451127819548872
upper_wick_ratio <= 0.95,upper_wick_ratio,le,0.95,11273,0.17244744078772287,0.18326975960259026,1.0112507699048292,1.031295591235696,14.04704359216472,-4.215699725942578
upper_wick_ratio >= 1.14,upper_wick_ratio,ge,1.14,2131,0.1628343500703895,0.15767245424683246,0.9548785480576238,0.8872544345377756,12.802640365179538,-5.238095238095238
upper_wick_ratio <= 1.14,upper_wick_ratio,le,1.14,11961,0.17164116712649444,0.18133935289691497,1.0065226924283135,1.02043280662152,14.149542132759468,-4.408352668213457
upper_wick_ratio >= 1.423,upper_wick_ratio,ge,1.423,1407,0.1613361762615494,0.14001421464108033,0.9460930919747715,0.7878879886282872,12.37156215925633,-5.222437137330754
upper_wick_ratio <= 1.423,upper_wick_ratio,le,1.423,12661,0.1715504304557302,0.1818971645209699,1.0059906026057577,1.0235717241924018,14.147089010947866,-4.408352668213457
upper_wick_ratio >= 2.17,upper_wick_ratio,ge,2.17,705,0.2,0.15177304964539007,1.172822009170488,0.854057304964539,16.927254631868568,-2.1116138763197587
upper_wick_ratio <= 2.17,upper_wick_ratio,le,2.17,13368,0.16891083183722322,0.17908438061041293,0.9905117058299526,1.0077436265709157,13.803363081577581,-4.738370370370371
rs_ratio >= 0.874,rs_ratio,ge,0.874,13367,0.17363656766664173,0.17879853370240142,1.0182239407812905,1.0061351088501533,14.399718502389211,-4.244031830238726
rs_ratio <= 0.874,rs_ratio,le,0.874,725,0.11172413793103449,0.15586206896551724,0.6551626396055829,0.8770670344827587,5.663031048489655,-8.55539971949509
rs_ratio >= 0.895,rs_ratio,ge,0.895,12685,0.17532518722901064,0.18226251478123767,1.028126191720601,1.0256276231769808,14.513543003248296,-4.158415841584159
rs_ratio <= 0.895,rs_ratio,le,0.895,1440,0.12777777777777777,0.13402777777777777,0.7493029503033671,0.7542011111111111,9.103777028807324,-6.231581311769991
rs_ratio >= 0.909,rs_ratio,ge,0.909,11979,0.17747725185741714,0.18732782369146006,1.0407461355273633,1.054131129476584,14.776883402527492,-4.20017873100983
rs_ratio <= 0.909,rs_ratio,le,0.909,2136,0.13108614232209737,0.12265917602996254,0.7687035640630537,0.6902277153558052,9.374809833727333,-5.223523256165377
rs_ratio >= 0.921,rs_ratio,ge,0.921,11287,0.17808097811641713,0.19057322583503145,1.04428645274771,1.072393656418889,14.871648339784796,-4.185623293903549
rs_ratio <= 0.921,rs_ratio,le,0.921,2836,0.14033850493653033,0.12517630465444288,0.8229604366182196,0.704392101551481,10.209965998259841,-5.223523256165377
rs_ratio >= 0.933,rs_ratio,ge,0.933,10630,0.1810912511759172,0.1955785512699906,1.0619390252366834,1.1005596237064912,14.931658249422101,-4.408352668213457
rs_ratio <= 0.933,rs_ratio,le,0.933,3520,0.14261363636363636,0.12215909090909091,0.8363020576755467,0.6874136363636364,11.60963830075956,-4.611650485436893
rs_ratio >= 0.944,rs_ratio,ge,0.944,9881,0.1806497318085214,0.20190264143305334,1.0593499070788992,1.1361465438720777,14.888500537190367,-4.444444444444445
rs_ratio <= 0.944,rs_ratio,le,0.944,4240,0.14622641509433962,0.12169811320754717,0.8574877897237057,0.6848196226415094,11.655904680149868,-4.794520547945205
rs_ratio >= 0.956,rs_ratio,ge,0.956,9191,0.18104667609618105,0.20737678163420736,1.061677632063808,1.1669506256120117,14.960379629469076,-4.490500863557859
rs_ratio <= 0.956,rs_ratio,le,0.956,4959,0.1490219802379512,0.12260536398467432,0.8738812913661933,0.6899249042145593,11.818802076984984,-4.707112970711297
rs_ratio >= 0.968,rs_ratio,ge,0.968,8451,0.18388356407525736,0.21216424091823452,1.0783134553608673,1.1938906164950893,15.175074138562112,-5.117493472584857
rs_ratio <= 0.968,rs_ratio,le,0.968,5711,0.1491857818245491,0.1297496060234635,0.8748418418956887,0.7301269830152338,11.782014651955677,-4.267844002943341
rs_ratio >= 0.979,rs_ratio,ge,0.979,7774,0.18844867507074864,0.2145613583740674,1.1050837686099593,1.2073796758425521,15.848003531186135,-4.580640602751659
rs_ratio <= 0.979,rs_ratio,le,0.979,6352,0.14798488664987405,0.13255667506297228,0.8677996604378609,0.7459229219143576,11.55581787192996,-4.584040747028863
rs_ratio >= 0.993,rs_ratio,ge,0.993,7053,0.19254218063235504,0.21735431731178223,1.1290885356965281,1.223096214376861,16.490991732848705,-4.101326899879373
rs_ratio <= 0.993,rs_ratio,le,0.993,7081,0.14842536364920209,0.13839853128089252,0.8703826660345874,0.7787962152238385,11.387616150046304,-4.723885562208915
rs_ratio >= 1.008,rs_ratio,ge,1.008,6363,0.19393367908219394,0.2215935879302216,1.1372484357350165,1.246951438000943,16.77282711875353,-4.1000000000000005
rs_ratio <= 1.008,rs_ratio,le,1.008,7751,0.15185137401625598,0.14191717197780931,0.8904731678452227,0.7985963101535286,11.72077588488052,-4.680851063829787
rs_ratio >= 1.026,rs_ratio,ge,1.026,5637,0.19478445981905268,0.22742593578144404,1.1422375076008475,1.2797712258293419,17.016919347640307,-5.157962604771115
rs_ratio <= 1.026,rs_ratio,le,1.026,8484,0.15476190476190477,0.14486091466289486,0.9075408404295442,0.8151613389910419,12.055351379215594,-4.267844002943341
rs_ratio >= 1.045,rs_ratio,ge,1.045,4931,0.1957006692354492,0.23382680997769215,1.1476102604436431,1.3157902251064693,17.420796174420914,-4.581128533747593
rs_ratio <= 1.045,rs_ratio,le,1.045,9163,0.1573720397249809,0.1475499290625341,0.9228469590875495,0.8302929608206919,12.101192248253666,-4.584040747028863
rs_ratio >= 1.068,rs_ratio,ge,1.068,4233,0.19418851878100638,0.24025513819985825,1.1387428437729046,1.3519637136782423,17.584731938180802,-5.88235294117647
rs_ratio <= 1.068,rs_ratio,le,1.068,9860,0.16024340770791076,0.1509127789046653,0.9396849769215877,0.8492163894523327,12.380177313767806,-4.173913043478262
rs_ratio >= 1.093,rs_ratio,ge,1.093,3548,0.2012401352874859,0.24605411499436303,1.18009429896805,1.3845957158962796,19.06783433848042,-6.1341687868781465
rs_ratio <= 1.093,rs_ratio,le,1.093,10552,0.16025398028809704,0.1547573919636088,0.9397469756952685,0.8708507960576194,12.387622445915111,-4.186046511627907
rs_ratio >= 1.128,rs_ratio,ge,1.128,2816,0.20276988636363635,0.2521306818181818,1.1890649276213574,1.4187897727272727,19.776972351603696,-6.467941507311586
rs_ratio <= 1.128,rs_ratio,le,1.128,11268,0.16302804401845936,0.15885694000709974,0.9560143906843211,0.8939197728079517,12.560742448682173,-4.20017873100983
rs_ratio >= 1.179,rs_ratio,ge,1.179,2123,0.20772491756947717,0.25953838907206783,1.218121775893041,1.4604744229863402,21.518208947203284,-5.704697986577181
rs_ratio <= 1.179,rs_ratio,le,1.179,11960,0.16404682274247492,0.1632943143812709,0.9619886212343215,0.9188897658862877,12.646801757716101,-4.444444444444445
rs_ratio >= 1.246,rs_ratio,ge,1.246,1412,0.20892351274787535,0.26062322946175637,1.2251504699195959,1.4665790368271954,22.303274272000813,-5.451127819548872
rs_ratio <= 1.246,rs_ratio,le,1.246,12662,0.16640341178328857,0.16853577633865108,0.9758079187025026,0.9483845206128574,13.075822147446859,-4.5128275085276925
rs_ratio >= 1.382,rs_ratio,ge,1.382,706,0.22804532577903683,0.2818696883852691,1.337282885810542,1.5861371104815862,27.64218613147843,-5.451127819548872
rs_ratio <= 1.382,rs_ratio,le,1.382,13366,0.16743977255723477,0.17215322459973065,0.981885252328128,0.9687406254676043,13.24847349165823,-4.5782119290982015
past_5d >= 4.45,past_5d,ge,4.45,13365,0.1720164609053498,0.17770295548073325,1.008723456447045,0.9999700710811822,13.950887216510996,-4.408352668213457
past_5d <= 4.45,past_5d,le,4.45,705,0.14184397163120568,0.1773049645390071,0.8317886589861616,0.9977304964539008,14.300987854960129,-6.438356164383562
past_5d >= 6.46,past_5d,ge,6.46,12662,0.175011846469752,0.18030326962565155,1.0262887270264576,1.0146025588374663,14.226654312153382,-4.333479660520925
past_5d <= 6.46,past_5d,le,6.46,1415,0.1321554770318021,0.15335689045936396,0.774974260476612,0.8629698939929329,11.712313467229848,-5.706874189364462
past_5d >= 7.91,past_5d,ge,7.91,11967,0.1762346452745049,0.1829196958301997,1.0334593537814651,1.0293257123756998,14.377759222904954,-4.101326899879373
past_5d <= 7.91,past_5d,le,7.91,2115,0.13711583924349882,0.14846335697399526,0.8040623703532895,0.8354330023640661,11.535628140067516,-6.726457399103139
past_5d >= 9.094,past_5d,ge,9.094,11254,0.17682601741602985,0.18526746045850365,1.036927225097419,1.0425370534920917,14.489619678374556,-3.9748953974895396
past_5d <= 9.094,past_5d,le,9.094,2814,0.1453447050461976,0.1474769012082445,0.8523173449728669,0.8298820184790334,11.889446362920163,-6.045378407187452
past_5d >= 10.19,past_5d,ge,10.19,10559,0.17747892792878114,0.18676010985888816,1.0407559641942865,1.0509364901979354,14.701083436580069,-4.143426294820717
past_5d <= 10.19,past_5d,le,10.19,3523,0.14902072097644053,0.15100766392279308,0.8738739069181182,0.8497503264263412,11.699736755751923,-5.442176870748299
past_5d >= 11.141,past_5d,ge,11.141,9847,0.18056260790088352,0.19122575403676245,1.058839002896886,1.0760655631156697,14.870025265240644,-4.432624113475177
past_5d <= 11.141,past_5d,le,11.141,4221,0.14712153518123666,0.14617389244254916,0.862736872417523,0.8225497275527127,11.868738009680156,-4.75
past_5d >= 12.03,past_5d,ge,12.03,9151,0.1807452737405748,0.1916730411976833,1.0599101754824538,1.0785825374276035,14.762236614165076,-4.205352266521026
past_5d <= 12.03,past_5d,le,12.03,4925,0.15208121827411167,0.1514720812182741,0.8918209998666957,0.8523636954314721,12.56357874356907,-4.82897384305835
past_5d >= 13.17,past_5d,ge,13.17,8443,0.1860713016700225,0.1956650479687315,1.0911425893680187,1.101046357929646,15.452579553198547,-3.8461538461538463
past_5d <= 13.17,past_5d,le,13.17,5645,0.1466784765279008,0.15022143489813994,0.8601387277175943,0.845326058458813,11.683061738987385,-5.043478260869565
past_5d >= 14.29,past_5d,ge,14.29,7745,0.18902517753389284,0.19948353776630084,1.1084644424955417,1.1225337637185282,15.87427740948877,-3.9748953974895396
past_5d <= 14.29,past_5d,le,14.29,6353,0.14827640484810325,0.15032268219738706,0.8695091552326456,0.8458957972611365,11.777301161127491,-4.707112970711297
past_5d >= 15.33,past_5d,ge,15.33,7047,0.18972612459202498,0.20987654320987653,1.1125748731807452,1.1810172839506172,15.60690450490614,-5.5813953488372094
past_5d <= 15.33,past_5d,le,15.33,7036,0.15093803297328026,0.14553723706651506,0.8851172354598195,0.8189671404206935,12.303439540761458,-4.1315345699831365
past_5d >= 16.51,past_5d,ge,16.51,6342,0.1934720908230842,0.21475875118259224,1.1345416313877235,1.2084904446546831,15.536022317474353,-5.677655677655678
past_5d <= 16.51,past_5d,le,16.51,7739,0.1520868329241504,0.1474350691303786,0.8918539247923918,0.8296466210104665,12.695709358394321,-4.1315345699831365
past_5d >= 17.86,past_5d,ge,17.86,5635,0.19520851818988466,0.21881100266193435,1.1447242325532712,1.231293274179237,16.08344508613936,-5.737704918032787
past_5d <= 17.86,past_5d,le,17.86,8442,0.15387348969438522,0.1505567401089789,0.9023310767072161,0.847212887941246,12.535557893418204,-4.173913043478262
past_5d >= 19.32,past_5d,ge,19.32,4925,0.19370558375634517,0.2286294416243655,1.1359108596432947,1.2865435939086296,16.50617754343007,-6.181818181818182
past_5d <= 19.32,past_5d,le,19.32,9146,0.1579925650557621,0.15055762081784388,0.9264857879134895,0.847217843866171,12.585682056672775,-4.147861463485255
past_5d >= 21.01,past_5d,ge,21.01,4223,0.18896519062278003,0.2280369405635804,1.1081126726474655,1.2832094719393796,16.20666210065443,-6.398028567516999
past_5d <= 21.01,past_5d,le,21.01,9849,0.16255457406843335,0.15605645243171895,0.9532379107939644,0.8781608691237689,13.01847225509946,-4.156862745098039
past_5d >= 23.28,past_5d,ge,23.28,3518,0.18902785673678227,0.23962478681068788,1.1084801536361206,1.3484166003411029,16.044386161632232,-6.596747226022191
past_5d <= 23.28,past_5d,le,23.28,10552,0.16432903714935557,0.15703184230477635,0.9636435575727946,0.8836495830174375,13.271910973867152,-4.156862745098039
past_5d >= 25.91,past_5d,ge,25.91,2822,0.18710134656272148,0.2476966690290574,1.0971828859709738,1.393838695960312,15.38396418682727,-7.063773482281077
past_5d <= 25.91,past_5d,le,25.91,11255,0.16632607729897822,0.16046201688138606,0.9753544207761675,0.9029518613949357,13.593762635531295,-4.1315345699831365
past_5d >= 29.15,past_5d,ge,29.15,2112,0.19176136363636365,0.2608901515151515,1.1245097389063627,1.4680810606060606,15.325186386343013,-8.267917832115252
past_5d <= 29.15,past_5d,le,29.15,11961,0.16670846919153917,0.16294624195301396,0.9775968089147866,0.9169310927180002,13.727123203592624,-4.050632911392405
past_5d >= 34.97,past_5d,ge,34.97,1411,0.20340184266477676,0.27143869596031184,1.1927707889154147,1.5274398299078669,17.96761200493026,-6.989247311827956
past_5d <= 34.97,past_5d,le,34.97,12663,0.1667851220090026,0.1671799731501224,0.9780463094717169,0.9407551449103687,13.514658752778411,-4.313725490196078
past_5d >= 46.14,past_5d,ge,46.14,706,0.18271954674220964,0.2818696883852691,1.0714875296245958,1.5861371104815862,14.01871723601237,-6.627906976744185
past_5d <= 46.14,past_5d,le,46.14,13366,0.16983390692802633,0.17215322459973065,0.9959247197430073,0.9687406254676043,13.964695546351962,-4.408352668213457
