Date,YYYYMM,Year,Code,Name,Market,Close,peak_180d,ret_180d,sell_date,Score,Amount,chart_pattern,past_60,past_120,pos_252_high,For_5d,Inst_5d,For_20d,Inst_20d,PER_num,PBR_num,시총_num
2023-12-15,2023-12,2023,028300,HLB,KOSDAQ,43550.0,196.21125143513206,96.78530424799081,2024-09-10,55.9,283133661850.0,new_high_240,26.60406885758999,33.998078643124515,0.0,2239252.0,628025.0,3227129.0,490484.0,,16.11,6779800000000.0
2021-05-14,2021-05,2021,078350,한양디지텍,KOSDAQ,6650.0,195.4887218045113,177.44360902255642,2022-02-07,51.12,7929273800.0,mixed,10.701107011070121,12.149532710280365,-6.25,10963.0,0.0,96835.0,0.0,39.72,3.34,647900000000.0
2021-05-14,2021-05,2021,078350,한양디지텍,KOSDAQ,6650.0,195.4887218045113,177.44360902255642,2022-02-07,58.24,7929273800.0,mixed,10.701107011070121,12.149532710280365,-6.25,10963.0,0.0,96835.0,0.0,39.72,3.34,647900000000.0
2021-05-14,2021-05,2021,078350,한양디지텍,KOSDAQ,6650.0,195.4887218045113,177.44360902255642,2022-02-07,57.34,7929273800.0,mixed,10.701107011070121,12.149532710280365,-6.25,10963.0,0.0,96835.0,0.0,39.72,3.34,647900000000.0
2021-05-14,2021-05,2021,078350,한양디지텍,KOSDAQ,6650.0,195.4887218045113,177.44360902255642,2022-02-07,53.7,7929273800.0,mixed,10.701107011070121,12.149532710280365,-6.25,10963.0,0.0,96835.0,0.0,39.72,3.34,647900000000.0
2020-04-06,2020-04,2020,006280,녹십자,KOSPI,154000.0,195.12987012987014,129.87012987012986,2020-12-28,45.37,108845198000.0,V_recovery,14.693877551020407,,-2.430555555555558,11991.0,64449.0,-28518.0,206647.0,,1.3,1624400000000.0
2020-04-06,2020-04,2020,006280,녹십자,KOSPI,154000.0,195.12987012987014,129.87012987012986,2020-12-28,44.79,108845198000.0,V_recovery,14.693877551020407,,-2.430555555555558,11991.0,64449.0,-28518.0,206647.0,,1.3,1624400000000.0
2025-08-13,2025-08,2025,064760,티씨케이,KOSDAQ,115200.0,194.27083333333334,190.79861111111111,2026-05-13,58.62,12334464000.0,mixed,16.538882803943046,22.158438576349027,-6.50263620386643,-47843.0,90434.0,-48422.0,164355.0,50.78,6.56,3404100000000.0
2023-11-29,2023-11,2023,124500,아이티센글로벌,KOSDAQ,4475.0,193.85474860335194,9.944134078212286,2024-08-23,77.87,45229532050.0,sideways,1.0389610389610393,-5.237515225334954,-19.544984488107552,-11492.0,724.0,105932.0,15726.0,21.15,8.44,1211300000000.0
2023-11-29,2023-11,2023,124500,아이티센글로벌,KOSDAQ,4475.0,193.85474860335194,9.944134078212286,2024-08-23,84.68,45229532050.0,sideways,1.0389610389610393,-5.237515225334954,-19.544984488107552,-11492.0,724.0,105932.0,15726.0,21.15,8.44,1211300000000.0
2023-11-29,2023-11,2023,124500,아이티센글로벌,KOSDAQ,4475.0,193.85474860335194,9.944134078212286,2024-08-23,77.89,45229532050.0,sideways,1.0389610389610393,-5.237515225334954,-19.544984488107552,-11492.0,724.0,105932.0,15726.0,21.15,8.44,1211300000000.0
2020-06-15,2020-06,2020,006120,SK디스커버리,KOSPI,31300.0,192.65175718849838,83.70607028753993,2021-03-09,53.17,95056973200.0,persistent_uptrend,62.56983240223464,,-4.5901639344262275,1723.0,10930.0,-19295.0,23169.0,8.02,0.33,914200000000.0
2020-06-15,2020-06,2020,006120,SK디스커버리,KOSPI,31300.0,192.65175718849838,83.70607028753993,2021-03-09,49.33,95056973200.0,persistent_uptrend,62.56983240223464,,-4.5901639344262275,1723.0,10930.0,-19295.0,23169.0,8.02,0.33,914200000000.0
2020-04-16,2020-04,2020,101490,에스앤에스텍,KOSDAQ,18300.0,191.8032786885246,132.51366120218577,2021-01-08,49.55,18674912100.0,V_recovery,11.003236245954696,,-14.249999999999996,94048.0,-60437.0,-141109.0,214645.0,29.18,5.45,1691900000000.0
2020-07-09,2020-07,2020,010060,OCI홀딩스,KOSPI,37746.0,191.58056482806126,144.21130715837438,2021-04-02,59.21,121022584056.0,sideways,11.430345819441712,-33.38478974519305,-34.901084631836234,-6579.0,208962.0,-25348.0,159881.0,,1.46,5871800000000.0
2020-07-09,2020-07,2020,010060,OCI홀딩스,KOSPI,37746.0,191.58056482806126,144.21130715837438,2021-04-02,65.69,121022584056.0,sideways,11.430345819441712,-33.38478974519305,-34.901084631836234,-6579.0,208962.0,-25348.0,159881.0,,1.46,5871800000000.0
2020-07-09,2020-07,2020,010060,OCI홀딩스,KOSPI,37746.0,191.58056482806126,144.21130715837438,2021-04-02,59.87,121022584056.0,sideways,11.430345819441712,-33.38478974519305,-34.901084631836234,-6579.0,208962.0,-25348.0,159881.0,,1.46,5871800000000.0
2023-01-04,2023-01,2023,310210,보로노이,KOSDAQ,28257.0,191.29773153554873,83.67130268606009,2023-09-25,52.98,5368067061.0,persistent_uptrend,44.296883367248576,-27.69474333861057,-31.459530955893577,15380.0,-6877.0,78581.0,145047.0,,49.26,5171000000000.0
2020-10-30,2020-10,2020,027360,아주IB투자,KOSDAQ,3215.0,190.82426127527214,118.04043545878696,2021-07-21,46.04,280743535020.0,new_high_240,118.58736059479553,134.26294820717132,0.0,,,,,228.7,7.09,1911700000000.0
2025-03-19,2025-03,2025,089970,브이엠,KOSDAQ,10860.0,190.05524861878453,168.87661141804787,2025-12-11,52.83,10118392320.0,persistent_uptrend,44.16167664670658,2.5559105431310014,-50.360824742268036,170350.0,-90190.0,-7982.0,-51557.0,33.14,8.21,1597800000000.0
2025-03-19,2025-03,2025,089970,브이엠,KOSDAQ,10860.0,190.05524861878453,168.87661141804787,2025-12-11,53.07,10118392320.0,persistent_uptrend,44.16167664670658,2.5559105431310014,-50.360824742268036,170350.0,-90190.0,-7982.0,-51557.0,33.14,8.21,1597800000000.0
2025-03-19,2025-03,2025,089970,브이엠,KOSDAQ,10860.0,190.05524861878453,168.87661141804787,2025-12-11,47.41,10118392320.0,persistent_uptrend,44.16167664670658,2.5559105431310014,-50.360824742268036,170350.0,-90190.0,-7982.0,-51557.0,33.14,8.21,1597800000000.0
2023-09-15,2023-09,2023,003160,디아이,KOSPI,8900.0,189.8876404494382,132.02247191011236,2024-06-17,72.24,49879524900.0,sideways,3.7634408602150504,54.70941883767535,-9.283196239717984,338094.0,234620.0,415961.0,218617.0,85.47,4.51,924000000000.0
2023-09-15,2023-09,2023,003160,디아이,KOSPI,8900.0,189.8876404494382,132.02247191011236,2024-06-17,66.81,49879524900.0,sideways,3.7634408602150504,54.70941883767535,-9.283196239717984,338094.0,234620.0,415961.0,218617.0,85.47,4.51,924000000000.0
2023-09-15,2023-09,2023,003160,디아이,KOSPI,8900.0,189.8876404494382,132.02247191011236,2024-06-17,67.44,49879524900.0,sideways,3.7634408602150504,54.70941883767535,-9.283196239717984,338094.0,234620.0,415961.0,218617.0,85.47,4.51,924000000000.0
2020-06-25,2020-06,2020,066970,엘앤에프,KOSPI,29807.0,189.43201261448652,122.31690542490021,2021-03-19,54.42,159574278288.0,new_high_240,58.989274677331395,,0.0,442505.0,806652.0,276160.0,602889.0,,9.09,6428400000000.0
2020-06-25,2020-06,2020,066970,엘앤에프,KOSPI,29807.0,189.43201261448652,122.31690542490021,2021-03-19,57.38,159574278288.0,new_high_240,58.989274677331395,,0.0,442505.0,806652.0,276160.0,602889.0,,9.09,6428400000000.0
2020-06-25,2020-06,2020,066970,엘앤에프,KOSPI,29807.0,189.43201261448652,122.31690542490021,2021-03-19,52.22,159574278288.0,new_high_240,58.989274677331395,,0.0,442505.0,806652.0,276160.0,602889.0,,9.09,6428400000000.0
2020-06-25,2020-06,2020,066970,엘앤에프,KOSPI,29807.0,189.43201261448652,122.31690542490021,2021-03-19,50.66,159574278288.0,new_high_240,58.989274677331395,,0.0,442505.0,806652.0,276160.0,602889.0,,9.09,6428400000000.0
2024-10-14,2024-10,2024,347700,스피어,KOSDAQ,3975.0,187.79874213836476,156.60377358490564,2025-07-10,56.79,9891580800.0,persistent_uptrend,88.70122306348283,67.96267496111976,-15.049816465652855,29311.0,156.0,107083.0,156.0,8560.0,28.84,2174900000000.0
2023-07-25,2023-07,2023,229640,LS에코에너지,KOSPI,8180.0,186.06356968215158,129.3398533007335,2024-04-19,76.48,174957071100.0,sideways,-2.1770682148040676,-7.162534435261703,-17.503059975520195,-131947.0,16217.0,-176767.0,-80935.0,59.55,11.14,2578600000000.0
2023-07-25,2023-07,2023,229640,LS에코에너지,KOSPI,8180.0,186.06356968215158,129.3398533007335,2024-04-19,84.89,174957071100.0,sideways,-2.1770682148040676,-7.162534435261703,-17.503059975520195,-131947.0,16217.0,-176767.0,-80935.0,59.55,11.14,2578600000000.0
2023-07-25,2023-07,2023,229640,LS에코에너지,KOSPI,8180.0,186.06356968215158,129.3398533007335,2024-04-19,75.09,174957071100.0,sideways,-2.1770682148040676,-7.162534435261703,-17.503059975520195,-131947.0,16217.0,-176767.0,-80935.0,59.55,11.14,2578600000000.0
2025-08-05,2025-08,2025,457190,이수스페셜티케미컬,KOSPI,46200.0,185.28138528138527,167.5324675324675,2026-05-04,63.94,29448804000.0,mixed,-0.7058823529411784,25.782414307004476,-34.06249999999999,173742.0,-23607.0,82686.0,-31224.0,4100.0,23.31,3097400000000.0
2024-01-25,2024-01,2024,000500,가온전선,KOSPI,26250.0,183.80952380952382,45.71428571428571,2024-10-24,57.89,77322840000.0,mixed,29.326502561539414,-0.9190120620333087,-12.473572938689214,-60548.0,93883.0,-38981.0,66159.0,122.89,13.67,6848800000000.0
2023-12-01,2023-12,2023,124500,아이티센글로벌,KOSDAQ,4645.0,183.10010764262648,2.906350914962319,2024-08-27,52.65,23480312425.0,mixed,12.271540469973896,5.781057810578116,-11.065149948293696,-14687.0,1492.0,115720.0,16520.0,21.15,8.44,1211300000000.0
2024-09-11,2024-09,2024,161580,필옵틱스,KOSDAQ,18900.0,183.06878306878306,126.98412698412697,2025-06-17,45.93,190593251100.0,downtrend,-27.681818181818187,0.6962025316455733,-51.641337386018236,-333690.0,-48711.0,-373674.0,-43491.0,,9.98,1162700000000.0
2020-06-16,2020-06,2020,121600,나노신소재,KOSDAQ,18450.0,182.92682926829266,34.417344173441734,2021-03-10,53.81,27720387000.0,persistent_uptrend,42.05607476635513,,-21.243523316062173,-9371.0,111884.0,-7279.0,113965.0,541.79,3.5,889600000000.0
2020-06-16,2020-06,2020,121600,나노신소재,KOSDAQ,18450.0,182.92682926829266,34.417344173441734,2021-03-10,61.98,27720387000.0,persistent_uptrend,42.05607476635513,,-21.243523316062173,-9371.0,111884.0,-7279.0,113965.0,541.79,3.5,889600000000.0
2020-06-16,2020-06,2020,121600,나노신소재,KOSDAQ,18450.0,182.92682926829266,34.417344173441734,2021-03-10,60.43,27720387000.0,persistent_uptrend,42.05607476635513,,-21.243523316062173,-9371.0,111884.0,-7279.0,113965.0,541.79,3.5,889600000000.0
2025-02-18,2025-02,2025,089970,브이엠,KOSDAQ,9730.0,182.63103802672148,166.18705035971223,2025-11-13,57.02,9221237760.0,box_breakout,19.015047879616965,-19.81566820276498,-55.154639175257735,67669.0,-15868.0,101656.0,-89423.0,33.14,8.21,1597800000000.0
2025-02-18,2025-02,2025,089970,브이엠,KOSDAQ,9730.0,182.63103802672148,166.18705035971223,2025-11-13,54.28,9221237760.0,box_breakout,19.015047879616965,-19.81566820276498,-55.154639175257735,67669.0,-15868.0,101656.0,-89423.0,33.14,8.21,1597800000000.0
2025-02-18,2025-02,2025,089970,브이엠,KOSDAQ,9730.0,182.63103802672148,166.18705035971223,2025-11-13,60.5,9221237760.0,box_breakout,19.015047879616965,-19.81566820276498,-55.154639175257735,67669.0,-15868.0,101656.0,-89423.0,33.14,8.21,1597800000000.0
2025-02-18,2025-02,2025,089970,브이엠,KOSDAQ,9730.0,182.63103802672148,166.18705035971223,2025-11-13,53.0,9221237760.0,box_breakout,19.015047879616965,-19.81566820276498,-55.154639175257735,67669.0,-15868.0,101656.0,-89423.0,33.14,8.21,1597800000000.0
2021-06-17,2021-06,2021,247540,에코프로비엠,KOSDAQ,50281.0,182.60575565322887,58.42763668184801,2022-03-14,53.01,134320914805.0,mixed,22.542498152254243,19.458385093167706,-1.4692924035328625,245094.0,210000.0,318045.0,345568.0,535.98,12.22,21131400000000.0
2025-01-14,2025-01,2025,272210,한화시스템,KOSPI,24900.0,181.9277108433735,114.45783132530121,2025-10-15,50.99,161374235700.0,V_recovery,27.55102040816326,22.866011381272642,-20.43551088777219,-579836.0,256268.0,-3754387.0,1944869.0,129.62,4.14,20667800000000.0
2024-12-27,2024-12,2024,214430,아이쓰리시스템,KOSDAQ,44200.0,181.9004524886878,98.4162895927602,2025-09-24,50.04,21889033400.0,mixed,29.57317073170731,0.591715976331364,-13.265306122448983,65522.0,30170.0,91259.0,72206.0,35.15,4.57,646000000000.0
2025-02-11,2025-02,2025,240810,원익IPS,KOSDAQ,25950.0,181.6955684007707,176.30057803468208,2025-11-06,56.69,48111793050.0,pullback_recovery,-12.885662431941924,-25.69659442724458,-42.99287410926366,42865.0,251054.0,-298706.0,184875.0,71.09,6.1,5973500000000.0
2025-02-18,2025-02,2025,090710,휴림로봇,KOSDAQ,2785.0,181.14901256732497,108.25852782764814,2025-11-13,54.69,252859914210.0,persistent_uptrend,55.633354551241254,50.3690036900369,-29.43722943722944,,,,,,10.9,1390500000000.0
2022-11-15,2022-11,2022,071970,HD현대마린엔진,KOSPI,5110.0,180.82191780821918,145.5968688845401,2023-08-04,49.47,12483827090.0,V_recovery,-3.8934426229508157,4.921700223713654,-16.69626998223801,-90001.0,191.0,-7720.0,-6011.0,16.62,5.61,2744200000000.0
2022-11-15,2022-11,2022,071970,HD현대마린엔진,KOSPI,5110.0,180.82191780821918,145.5968688845401,2023-08-04,50.62,12483827090.0,V_recovery,-3.8934426229508157,4.921700223713654,-16.69626998223801,-90001.0,191.0,-7720.0,-6011.0,16.62,5.61,2744200000000.0
2022-11-15,2022-11,2022,071970,HD현대마린엔진,KOSPI,5110.0,180.82191780821918,145.5968688845401,2023-08-04,53.27,12483827090.0,V_recovery,-3.8934426229508157,4.921700223713654,-16.69626998223801,-90001.0,191.0,-7720.0,-6011.0,16.62,5.61,2744200000000.0
2025-03-17,2025-03,2025,006800,미래에셋증권,KOSPI,9877.0,180.24703857446593,118.24440619621343,2025-12-09,49.35,23045441111.0,new_high_240,11.178671655753035,14.499036608863204,-0.8343763037129692,311266.0,2351445.0,1655468.0,3938458.0,31.34,2.97,37770800000000.0
2025-06-09,2025-06,2025,060250,NHN KCP,KOSDAQ,9100.0,180.2197802197802,118.46153846153844,2026-03-05,72.97,18640740300.0,mixed,-5.91787439613527,-1.8891687657430767,-24.14800389483934,,,,,16.62,2.4,753000000000.0
2025-06-09,2025-06,2025,060250,NHN KCP,KOSDAQ,9100.0,180.2197802197802,118.46153846153844,2026-03-05,72.23,18640740300.0,mixed,-5.91787439613527,-1.8891687657430767,-24.14800389483934,,,,,16.62,2.4,753000000000.0
2025-06-09,2025-06,2025,060250,NHN KCP,KOSDAQ,9100.0,180.2197802197802,118.46153846153844,2026-03-05,81.34,18640740300.0,mixed,-5.91787439613527,-1.8891687657430767,-24.14800389483934,,,,,16.62,2.4,753000000000.0
2025-03-26,2025-03,2025,052400,코나아이,KOSDAQ,30700.0,180.13029315960912,54.72312703583062,2025-12-18,56.17,43701480700.0,mixed,-18.632478632478634,59.624413145539904,-25.856697819314643,-4813.0,78487.0,-60151.0,107279.0,9.81,3.25,872300000000.0
2020-09-07,2020-09,2020,006650,대한유화,KOSPI,145000.0,179.65517241379308,79.3103448275862,2021-06-02,70.54,132759680000.0,sideways,-4.938271604938271,42.24137931034482,-20.06920415224913,39209.0,11783.0,162209.0,-19910.0,10.49,0.45,873600000000.0
2021-10-22,2021-10,2021,053800,안랩,KOSDAQ,78200.0,179.41176470588235,15.728900255754485,2022-07-14,49.3,15886095400.0,new_high_120,12.444444444444436,10.8029197080292,-26.239067055393583,83726.0,2300.0,165857.0,7915.0,12.81,1.58,716500000000.0
2024-12-16,2024-12,2024,052400,코나아이,KOSDAQ,30850.0,178.76823338735818,73.419773095624,2025-09-12,47.32,45923680200.0,new_high_240,89.08122503328894,81.3537675606641,0.0,40822.0,241324.0,-44188.0,365043.0,9.81,3.25,872300000000.0
2025-06-13,2025-06,2025,010950,S-Oil,KOSPI,63700.0,178.02197802197801,79.90580847723704,2026-03-11,70.45,142042018300.0,box_breakout,-1.661129568106312,10.447761194029859,-15.428571428571425,-54624.0,13900.0,-425577.0,501671.0,13.49,1.33,12271500000000.0
2025-06-13,2025-06,2025,010950,S-Oil,KOSPI,63700.0,178.02197802197801,79.90580847723704,2026-03-11,69.33,142042018300.0,box_breakout,-1.661129568106312,10.447761194029859,-15.428571428571425,-54624.0,13900.0,-425577.0,501671.0,13.49,1.33,12271500000000.0
2025-06-13,2025-06,2025,010950,S-Oil,KOSPI,63700.0,178.02197802197801,79.90580847723704,2026-03-11,74.56,142042018300.0,box_breakout,-1.661129568106312,10.447761194029859,-15.428571428571425,-54624.0,13900.0,-425577.0,501671.0,13.49,1.33,12271500000000.0
2025-06-13,2025-06,2025,010950,S-Oil,KOSPI,63700.0,178.02197802197801,79.90580847723704,2026-03-11,60.33,142042018300.0,box_breakout,-1.661129568106312,10.447761194029859,-15.428571428571425,-54624.0,13900.0,-425577.0,501671.0,13.49,1.33,12271500000000.0
2024-11-21,2024-11,2024,214370,케어젠,KOSDAQ,23000.0,177.3913043478261,102.39130434782608,2025-08-20,55.55,11587193000.0,mixed,21.731551423590933,-2.784222737819031,-30.743801652892564,16034.0,65688.0,-3019.0,220961.0,204.83,20.31,4786000000000.0
2024-11-21,2024-11,2024,214370,케어젠,KOSDAQ,23000.0,177.3913043478261,102.39130434782608,2025-08-20,52.48,11587193000.0,mixed,21.731551423590933,-2.784222737819031,-30.743801652892564,16034.0,65688.0,-3019.0,220961.0,204.83,20.31,4786000000000.0
2024-11-21,2024-11,2024,214370,케어젠,KOSDAQ,23000.0,177.3913043478261,102.39130434782608,2025-08-20,51.55,11587193000.0,mixed,21.731551423590933,-2.784222737819031,-30.743801652892564,16034.0,65688.0,-3019.0,220961.0,204.83,20.31,4786000000000.0
2024-11-21,2024-11,2024,214370,케어젠,KOSDAQ,23000.0,177.3913043478261,102.39130434782608,2025-08-20,48.33,11587193000.0,mixed,21.731551423590933,-2.784222737819031,-30.743801652892564,16034.0,65688.0,-3019.0,220961.0,204.83,20.31,4786000000000.0
2020-08-10,2020-08,2020,066575,LG전자우,KOSPI,34100.0,177.1260997067449,113.48973607038121,2021-05-04,61.66,39771102800.0,new_high_240,39.951573849878926,8.646616541353392,-0.17271157167529916,,,,,15.37,0.63,1431200000000.0
2020-09-17,2020-09,2020,005850,에스엘,KOSPI,13300.0,176.69172932330827,152.6315789473684,2021-06-14,56.45,27965870100.0,mixed,12.27272727272728,41.498625114573784,-19.090670859538783,65154.0,42331.0,79789.0,-98809.0,11.33,1.37,3520800000000.0
2020-09-17,2020-09,2020,005850,에스엘,KOSPI,13300.0,176.69172932330827,152.6315789473684,2021-06-14,53.99,27965870100.0,mixed,12.27272727272728,41.498625114573784,-19.090670859538783,65154.0,42331.0,79789.0,-98809.0,11.33,1.37,3520800000000.0
2020-09-17,2020-09,2020,005850,에스엘,KOSPI,13300.0,176.69172932330827,152.6315789473684,2021-06-14,57.33,27965870100.0,mixed,12.27272727272728,41.498625114573784,-19.090670859538783,65154.0,42331.0,79789.0,-98809.0,11.33,1.37,3520800000000.0
2020-09-17,2020-09,2020,005850,에스엘,KOSPI,13300.0,176.69172932330827,152.6315789473684,2021-06-14,54.12,27965870100.0,mixed,12.27272727272728,41.498625114573784,-19.090670859538783,65154.0,42331.0,79789.0,-98809.0,11.33,1.37,3520800000000.0
2022-11-07,2022-11,2022,005490,POSCO홀딩스,KOSPI,276500.0,176.3110307414105,114.82820976491861,2023-07-27,52.72,217418862500.0,mixed,6.889352818371597,-6.739526411657559,-16.476345840130502,-81245.0,281185.0,-852916.0,741595.0,55.35,0.61,35460600000000.0
2022-11-07,2022-11,2022,005490,POSCO홀딩스,KOSPI,276500.0,176.3110307414105,114.82820976491861,2023-07-27,58.32,217418862500.0,mixed,6.889352818371597,-6.739526411657559,-16.476345840130502,-81245.0,281185.0,-852916.0,741595.0,55.35,0.61,35460600000000.0
2022-11-07,2022-11,2022,005490,POSCO홀딩스,KOSPI,276500.0,176.3110307414105,114.82820976491861,2023-07-27,52.53,217418862500.0,mixed,6.889352818371597,-6.739526411657559,-16.476345840130502,-81245.0,281185.0,-852916.0,741595.0,55.35,0.61,35460600000000.0
2023-04-18,2023-04,2023,389470,인벤티지랩,KOSDAQ,11880.0,175.6734006734007,29.629629629629626,2024-01-12,69.32,45447011280.0,sideways,17.040358744394624,,-30.860927152317885,-3207.0,13973.0,59665.0,17552.0,,9.84,674900000000.0
2023-04-18,2023-04,2023,389470,인벤티지랩,KOSDAQ,11880.0,175.6734006734007,29.629629629629626,2024-01-12,69.74,45447011280.0,sideways,17.040358744394624,,-30.860927152317885,-3207.0,13973.0,59665.0,17552.0,,9.84,674900000000.0
2023-04-18,2023-04,2023,389470,인벤티지랩,KOSDAQ,11880.0,175.6734006734007,29.629629629629626,2024-01-12,56.51,45447011280.0,sideways,17.040358744394624,,-30.860927152317885,-3207.0,13973.0,59665.0,17552.0,,9.84,674900000000.0
2023-04-18,2023-04,2023,389470,인벤티지랩,KOSDAQ,11880.0,175.6734006734007,29.629629629629626,2024-01-12,77.69,45447011280.0,sideways,17.040358744394624,,-30.860927152317885,-3207.0,13973.0,59665.0,17552.0,,9.84,674900000000.0
2024-03-27,2024-03,2024,007390,네이처셀,KOSDAQ,10180.0,174.55795677799605,96.95481335952849,2024-12-20,70.7,88981415260.0,new_high_120,5.815423514538565,9.411764705882364,-66.0446247464503,675719.0,84615.0,974655.0,-49644.0,,23.01,1449800000000.0
2024-03-27,2024-03,2024,007390,네이처셀,KOSDAQ,10180.0,174.55795677799605,96.95481335952849,2024-12-20,73.21,88981415260.0,new_high_120,5.815423514538565,9.411764705882364,-66.0446247464503,675719.0,84615.0,974655.0,-49644.0,,23.01,1449800000000.0
2024-03-27,2024-03,2024,007390,네이처셀,KOSDAQ,10180.0,174.55795677799605,96.95481335952849,2024-12-20,79.8,88981415260.0,new_high_120,5.815423514538565,9.411764705882364,-66.0446247464503,675719.0,84615.0,974655.0,-49644.0,,23.01,1449800000000.0
2025-08-21,2025-08,2025,457190,이수스페셜티케미컬,KOSPI,48100.0,174.012474012474,89.81288981288982,2026-05-20,53.66,20547261800.0,mixed,18.62871927554981,-16.332116788321173,-28.359374999999996,-51729.0,-1742.0,-19819.0,51778.0,4100.0,23.31,3097400000000.0
2020-04-07,2020-04,2020,006280,녹십자,KOSPI,166000.0,173.79518072289156,133.73493975903617,2020-12-29,51.68,247192426000.0,new_high_240,23.69477911646587,,0.0,7729.0,-11233.0,-14903.0,140726.0,,1.3,1624400000000.0
2020-04-07,2020-04,2020,006280,녹십자,KOSPI,166000.0,173.79518072289156,133.73493975903617,2020-12-29,49.41,247192426000.0,new_high_240,23.69477911646587,,0.0,7729.0,-11233.0,-14903.0,140726.0,,1.3,1624400000000.0
