buy_date,code,name,Market,buy_price,alloc,sell_date,sell_close,ret_180d,peak_180d,rank,combo,set,YYYYMM
2024-03-26,043260,성호전자,KOSDAQ,2150.0,1000000.0,2024-12-19,1191.0,-44.604651162790695,13.720930232558137,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-03
2024-03-26,043260,성호전자,KOSDAQ,2150.0,1000000.0,2024-12-19,1191.0,-44.604651162790695,13.720930232558137,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-03
2024-04-02,166090,하나머티리얼즈,KOSDAQ,56600.0,1000000.0,2024-12-27,22750.0,-59.805653710247356,22.438162544169614,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-01,204270,제이앤티씨,KOSDAQ,14830.0,1000000.0,2024-12-26,18900.0,27.44436952124072,122.85906945380987,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-09,036810,에프에스티,KOSDAQ,27427.0,1000000.0,2025-01-07,16452.0,-40.01531337732891,50.00182302111058,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-09,036810,에프에스티,KOSDAQ,27427.0,1000000.0,2025-01-07,16452.0,-40.01531337732891,50.00182302111058,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-16,095610,테스,KOSDAQ,29550.0,1000000.0,2025-01-13,16590.0,-43.85786802030457,11.336717428087994,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-17,069540,빛과전자,KOSDAQ,2880.0,1000000.0,2025-01-14,972.0,-66.25,43.05555555555556,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-25,033790,피노,KOSDAQ,1472.0,1000000.0,2025-01-22,5600.0,280.4347826086956,1082.7445652173913,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-25,044490,태웅,KOSDAQ,22800.0,1000000.0,2025-01-22,12920.0,-43.333333333333336,4.6052631578947345,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
2024-04-30,171090,선익시스템,KOSDAQ,61400.0,1000000.0,2025-01-31,49400.0,-19.543973941368076,22.964169381107503,1,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2,2024-04
