Date,Code,Name,Market,Close,Amount,ret_180d,peak_180d,sell_date,sell_close
2022-08-02,277810,레인보우로보틱스,KOSDAQ,29300.0,76271035100.0,245.05119453924914,411.94539249146754,2023-04-24,101100.0
2022-08-05,237690,에스티팜,KOSDAQ,113700.0,39542244900.0,-30.87071240105541,3.2541776605101047,2023-04-27,78600.0
2022-08-08,010170,대한광통신,KOSDAQ,2430.0,12205374840.0,-32.427983539094654,22.2633744855967,2023-04-28,1642.0
2022-08-09,010170,대한광통신,KOSDAQ,2673.0,25733281068.0,-37.11185933408155,11.148522259633364,2023-05-02,1681.0
2022-08-10,023160,태광,KOSDAQ,16350.0,88976323950.0,10.45871559633027,23.547400611620795,2023-05-03,18060.0
2022-08-11,011930,신성이엔지,KOSPI,25150.0,98756379250.0,-19.284294234592448,8.747514910536779,2023-05-04,20300.0
2022-08-12,081660,미스토홀딩스,KOSPI,33300.0,30091245300.0,10.510510510510507,22.82282282282282,2023-05-08,36800.0
2022-08-17,005850,에스엘,KOSPI,35600.0,84785494000.0,-9.97191011235955,15.58988764044944,2023-05-10,32050.0
2022-08-18,014620,성광벤드,KOSDAQ,16200.0,59907632400.0,-14.50617283950617,8.950617283950614,2023-05-11,13850.0
2022-08-19,044490,태웅,KOSDAQ,13050.0,13568894100.0,9.042145593869733,19.386973180076627,2023-05-12,14230.0
2022-08-22,174900,앱클론,KOSDAQ,15750.0,17966292750.0,23.17460317460318,83.49206349206348,2023-05-15,19400.0
2022-08-23,006110,삼아알미늄,KOSPI,26750.0,16720836500.0,169.53271028037383,274.57943925233644,2023-05-16,72100.0
2022-08-24,082920,비츠로셀,KOSDAQ,7216.0,5084003936.0,28.187361419068747,52.452882483370274,2023-05-17,9250.0
2022-08-25,001740,SK네트웍스,KOSPI,4780.0,57760200720.0,-4.707112970711302,4.602510460251041,2023-05-18,4555.0
2022-08-26,127120,제이에스링크,KOSDAQ,4615.0,10373047815.0,-13.3261105092091,16.576381365113768,2023-05-19,4000.0
2022-08-29,044490,태웅,KOSDAQ,13650.0,11905762050.0,-2.857142857142858,14.139194139194133,2023-05-22,13260.0
2022-08-30,281740,레이크머티리얼즈,KOSDAQ,5730.0,56007793320.0,144.85165794066316,216.7539267015707,2023-05-23,14030.0
2022-08-31,033240,자화전자,KOSPI,29050.0,33052247550.0,9.810671256454384,22.030981067125644,2023-05-24,31900.0
2022-09-01,218410,RFHIC,KOSDAQ,27000.0,15524946000.0,-17.22222222222223,4.444444444444451,2023-05-25,22350.0
2022-09-02,127120,제이에스링크,KOSDAQ,5110.0,6274492350.0,-28.375733855185914,5.283757338551864,2023-05-26,3660.0
2022-09-05,103140,풍산,KOSPI,31600.0,43417673200.0,24.0506329113924,50.63291139240506,2023-05-30,39200.0
2022-09-06,213420,덕산네오룩스,KOSDAQ,36150.0,8221413750.0,26.694329183955734,41.07883817427387,2023-05-31,45800.0
2022-09-07,069260,TKG휴켐스,KOSPI,22700.0,34024485200.0,-0.22026431718061845,6.607929515418509,2023-06-01,22650.0
2022-09-08,032500,케이엠더블유,KOSDAQ,35850.0,43123463100.0,-47.47559274755927,0.6973500697350143,2023-06-02,18830.0
2022-09-13,161000,애경케미칼,KOSPI,11000.0,7947302000.0,66.63636363636363,105.45454545454547,2023-06-05,18330.0
2022-09-14,007070,GS리테일,KOSPI,23520.0,16216875360.0,-9.638605442176873,12.359693877551026,2023-06-07,21253.0
2022-09-20,000155,두산우,KOSPI,66900.0,13398129900.0,-14.200298953662182,3.8863976083707064,2023-06-13,57400.0
2022-10-05,192080,더블유게임즈,KOSPI,38912.0,6123620352.0,-5.224609375,11.42578125,2023-06-27,36879.0
2022-10-06,108490,로보티즈,KOSDAQ,22787.0,9921573735.0,21.797516127616625,98.50792118313075,2023-06-28,27754.0
2022-10-07,277810,레인보우로보틱스,KOSDAQ,33750.0,35389642500.0,169.92592592592595,344.44444444444446,2023-06-29,91100.0
2022-10-13,009520,포스코엠텍,KOSDAQ,7450.0,223059019600.0,219.46308724832213,431.54362416107386,2023-07-04,23800.0
2022-10-14,002020,코오롱,KOSPI,29700.0,9013831200.0,-33.53535353535354,13.131313131313128,2023-07-05,19740.0
2022-10-17,102940,코오롱생명과학,KOSDAQ,47500.0,15424390000.0,-38.31578947368421,6.526315789473691,2023-07-06,29300.0
2022-10-24,140860,파크시스템스,KOSDAQ,109500.0,7910608500.0,72.69406392694064,77.07762557077626,2023-07-13,189100.0
2022-10-25,101490,에스앤에스텍,KOSDAQ,25600.0,20998579200.0,142.578125,149.609375,2023-07-14,62100.0
2022-11-01,006110,삼아알미늄,KOSPI,31000.0,22639579000.0,301.93548387096774,351.93548387096774,2023-07-21,124600.0
2022-11-03,000150,두산,KOSPI,86400.0,25033449600.0,6.481481481481488,29.28240740740742,2023-07-25,92000.0
2022-11-04,383220,F&F,KOSPI,153500.0,46783116000.0,-36.28664495114007,7.817589576547235,2023-07-26,97800.0
2022-11-07,006650,대한유화,KOSPI,134500.0,9759320000.0,-3.866171003717467,44.08921933085501,2023-07-27,129300.0
