Date,Code,Name,Market,Close,Amount,ret_180d,peak_180d,sell_date,sell_close
2021-02-17,033160,엠케이전자,KOSDAQ,13000.0,62587655000.0,41.92307692307693,113.46153846153845,2021-11-09,18450.0
2021-02-17,033160,엠케이전자,KOSDAQ,13000.0,62587655000.0,41.92307692307693,113.46153846153845,2021-11-09,18450.0
2021-02-17,033160,엠케이전자,KOSDAQ,13000.0,62587655000.0,41.92307692307693,113.46153846153845,2021-11-09,18450.0
2021-03-08,083650,비에이치아이,KOSDAQ,3645.0,10144898865.0,11.659807956104263,111.79698216735252,2021-11-25,4070.0
2021-03-23,019210,와이지-원,KOSDAQ,7940.0,17319410840.0,-4.659949622166248,42.9471032745592,2021-12-10,7570.0
2021-03-23,019210,와이지-원,KOSDAQ,7940.0,17319410840.0,-4.659949622166248,42.9471032745592,2021-12-10,7570.0
2021-03-24,214450,파마리서치,KOSDAQ,70900.0,40665829400.0,8.60366713681242,43.441466854724965,2021-12-13,77000.0
2021-03-31,023160,태광,KOSDAQ,8800.0,8970473600.0,20.45454545454546,53.40909090909092,2021-12-20,10600.0
2021-05-04,058610,에스피지,KOSDAQ,11950.0,214293685700.0,-2.5104602510460206,22.17573221757323,2022-01-24,11650.0
2021-05-04,058610,에스피지,KOSDAQ,11950.0,214293685700.0,-2.5104602510460206,22.17573221757323,2022-01-24,11650.0
2021-05-04,058610,에스피지,KOSDAQ,11950.0,214293685700.0,-2.5104602510460206,22.17573221757323,2022-01-24,11650.0
2021-05-14,078350,한양디지텍,KOSDAQ,6650.0,7929273800.0,177.44360902255642,195.4887218045113,2022-02-07,18450.0
2021-05-14,078350,한양디지텍,KOSDAQ,6650.0,7929273800.0,177.44360902255642,195.4887218045113,2022-02-07,18450.0
2021-05-14,078350,한양디지텍,KOSDAQ,6650.0,7929273800.0,177.44360902255642,195.4887218045113,2022-02-07,18450.0
2021-05-20,009520,포스코엠텍,KOSDAQ,9620.0,98414822220.0,-23.49272349272349,4.469854469854462,2022-02-10,7360.0
2021-05-28,323280,태성,KOSDAQ,3808.0,74947468064.0,-33.35084033613446,66.62289915966386,2022-02-18,2538.0
2021-06-04,032820,우리기술,KOSDAQ,1790.0,218733904480.0,4.469273743016755,85.47486033519553,2022-02-25,1870.0
2021-06-04,032820,우리기술,KOSDAQ,1790.0,218733904480.0,4.469273743016755,85.47486033519553,2022-02-25,1870.0
2021-06-04,032820,우리기술,KOSDAQ,1790.0,218733904480.0,4.469273743016755,85.47486033519553,2022-02-25,1870.0
2021-06-10,033160,엠케이전자,KOSDAQ,13800.0,36654318000.0,13.768115942028981,101.08695652173911,2022-03-04,15700.0
2021-06-10,033160,엠케이전자,KOSDAQ,13800.0,36654318000.0,13.768115942028981,101.08695652173911,2022-03-04,15700.0
2021-06-10,033160,엠케이전자,KOSDAQ,13800.0,36654318000.0,13.768115942028981,101.08695652173911,2022-03-04,15700.0
2021-06-14,085660,차바이오텍,KOSDAQ,21601.0,88971494860.0,-25.429378269524562,32.90588398685246,2022-03-08,16108.0
2021-06-14,085660,차바이오텍,KOSDAQ,21601.0,88971494860.0,-25.429378269524562,32.90588398685246,2022-03-08,16108.0
2021-06-14,085660,차바이오텍,KOSDAQ,21601.0,88971494860.0,-25.429378269524562,32.90588398685246,2022-03-08,16108.0
2021-06-28,085660,차바이오텍,KOSDAQ,26355.0,144109429905.0,-34.14911781445647,8.93189148169229,2022-03-23,17355.0
2021-06-30,010170,대한광통신,KOSDAQ,3270.0,46778412750.0,-41.86544342507646,1.7125382262996869,2022-03-25,1901.0
2021-07-09,141080,리가켐바이오,KOSDAQ,64000.0,102685952000.0,-25.312500000000004,2.34375,2022-04-05,47800.0
2021-07-09,141080,리가켐바이오,KOSDAQ,64000.0,102685952000.0,-25.312500000000004,2.34375,2022-04-05,47800.0
2021-07-22,083450,GST,KOSDAQ,15285.0,35052616665.0,-1.151455675498858,26.555446516192347,2022-04-18,15109.0
2021-07-22,083450,GST,KOSDAQ,15285.0,35052616665.0,-1.151455675498858,26.555446516192347,2022-04-18,15109.0
2021-07-22,083450,GST,KOSDAQ,15285.0,35052616665.0,-1.151455675498858,26.555446516192347,2022-04-18,15109.0
2021-07-30,033160,엠케이전자,KOSDAQ,20500.0,169919559500.0,-22.68292682926829,35.365853658536594,2022-04-26,15850.0
2021-07-30,033160,엠케이전자,KOSDAQ,20500.0,169919559500.0,-22.68292682926829,35.365853658536594,2022-04-26,15850.0
2021-07-30,033160,엠케이전자,KOSDAQ,20500.0,169919559500.0,-22.68292682926829,35.365853658536594,2022-04-26,15850.0
2021-08-05,356860,티엘비,KOSDAQ,24450.0,42090528300.0,-14.92842535787321,8.793456032719838,2022-05-02,20800.0
2021-08-05,356860,티엘비,KOSDAQ,24450.0,42090528300.0,-14.92842535787321,8.793456032719838,2022-05-02,20800.0
2021-08-05,356860,티엘비,KOSDAQ,24450.0,42090528300.0,-14.92842535787321,8.793456032719838,2022-05-02,20800.0
2021-08-09,101490,에스앤에스텍,KOSDAQ,36000.0,42045264000.0,-23.19444444444444,8.333333333333325,2022-05-04,27650.0
2021-08-12,122870,와이지엔터테인먼트,KOSDAQ,61600.0,150594197600.0,-10.22727272727273,23.051948051948056,2022-05-10,55300.0
2021-08-13,290650,엘앤씨바이오,KOSDAQ,38750.0,32017342500.0,7.096774193548394,9.16129032258064,2022-05-11,41500.0
2021-08-17,112040,위메이드,KOSDAQ,38140.0,182070291040.0,62.55899318300997,544.2055584687992,2022-05-12,62000.0
2021-08-18,183300,코미코,KOSDAQ,80400.0,18273392400.0,-23.134328358208954,13.059701492537323,2022-05-13,61800.0
2021-08-19,000250,삼천당제약,KOSDAQ,56700.0,63655048800.0,-30.246913580246915,10.582010582010582,2022-05-16,39550.0
2021-08-23,000250,삼천당제약,KOSDAQ,59200.0,55806360000.0,-29.81418918918919,5.912162162162171,2022-05-18,41550.0
2021-08-24,041510,에스엠,KOSDAQ,72100.0,165865977900.0,-2.6352288488210807,24.8266296809986,2022-05-19,70200.0
2021-09-03,078600,대주전자재료,KOSDAQ,68300.0,299814802500.0,31.185944363103957,91.06881405563689,2022-05-31,89600.0
2021-09-03,121600,나노신소재,KOSDAQ,40800.0,116627656800.0,125.98039215686273,132.3529411764706,2022-05-31,92200.0
2021-09-03,121600,나노신소재,KOSDAQ,40800.0,116627656800.0,125.98039215686273,132.3529411764706,2022-05-31,92200.0
2021-09-08,137400,피엔티,KOSDAQ,31500.0,195191167500.0,95.87301587301586,99.36507936507937,2022-06-07,61700.0
2021-09-10,089010,켐트로닉스,KOSDAQ,28000.0,63307664000.0,-13.571428571428568,14.28571428571428,2022-06-09,24200.0
2021-09-14,102940,코오롱생명과학,KOSDAQ,38950.0,7441397500.0,-15.275994865211807,19.255455712451862,2022-06-13,33000.0
2021-09-27,225570,넥슨게임즈,KOSDAQ,14100.0,72726939900.0,10.283687943262422,121.63120567375887,2022-06-21,15550.0
2021-09-27,225570,넥슨게임즈,KOSDAQ,14100.0,72726939900.0,10.283687943262422,121.63120567375887,2022-06-21,15550.0
2021-09-27,225570,넥슨게임즈,KOSDAQ,14100.0,72726939900.0,10.283687943262422,121.63120567375887,2022-06-21,15550.0
2021-10-05,225570,넥슨게임즈,KOSDAQ,14950.0,32735252550.0,10.702341137123739,109.03010033444818,2022-06-28,16550.0
2021-10-05,225570,넥슨게임즈,KOSDAQ,14950.0,32735252550.0,10.702341137123739,109.03010033444818,2022-06-28,16550.0
2021-10-05,225570,넥슨게임즈,KOSDAQ,14950.0,32735252550.0,10.702341137123739,109.03010033444818,2022-06-28,16550.0
2021-10-13,121600,나노신소재,KOSDAQ,47250.0,123387752250.0,50.68783068783069,110.15873015873017,2022-07-05,71200.0
2021-10-20,035900,JYP Ent.,KOSDAQ,48950.0,245552192600.0,7.04800817160367,35.240040858018396,2022-07-12,52400.0
2021-10-20,035900,JYP Ent.,KOSDAQ,48950.0,245552192600.0,7.04800817160367,35.240040858018396,2022-07-12,52400.0
2021-10-20,035900,JYP Ent.,KOSDAQ,48950.0,245552192600.0,7.04800817160367,35.240040858018396,2022-07-12,52400.0
2021-10-28,298380,에이비엘바이오,KOSDAQ,25000.0,36447750000.0,0.40000000000000036,39.19999999999999,2022-07-20,25100.0
2021-10-28,298380,에이비엘바이오,KOSDAQ,25000.0,36447750000.0,0.40000000000000036,39.19999999999999,2022-07-20,25100.0
2021-10-28,298380,에이비엘바이오,KOSDAQ,25000.0,36447750000.0,0.40000000000000036,39.19999999999999,2022-07-20,25100.0
2021-11-03,121600,나노신소재,KOSDAQ,48200.0,29825244200.0,66.1825726141079,106.01659751037343,2022-07-26,80100.0
2021-11-09,009520,포스코엠텍,KOSDAQ,9060.0,66083558460.0,-31.56732891832229,-0.3311258278145712,2022-08-01,6200.0
2021-11-09,009520,포스코엠텍,KOSDAQ,9060.0,66083558460.0,-31.56732891832229,-0.3311258278145712,2022-08-01,6200.0
2021-11-09,009520,포스코엠텍,KOSDAQ,9060.0,66083558460.0,-31.56732891832229,-0.3311258278145712,2022-08-01,6200.0
2021-11-16,368770,파이버프로,KOSDAQ,3160.0,26024786720.0,44.303797468354425,124.36708860759494,2022-08-08,4560.0
2021-11-19,161580,필옵틱스,KOSDAQ,12050.0,9479349400.0,-34.6058091286307,7.468879668049788,2022-08-11,7880.0
2021-11-19,161580,필옵틱스,KOSDAQ,12050.0,9479349400.0,-34.6058091286307,7.468879668049788,2022-08-11,7880.0
2021-11-22,084370,유진테크,KOSDAQ,54800.0,85587626400.0,-48.54014598540146,0.5474452554744547,2022-08-12,28200.0
2021-11-22,084370,유진테크,KOSDAQ,54800.0,85587626400.0,-48.54014598540146,0.5474452554744547,2022-08-12,28200.0
2021-11-22,084370,유진테크,KOSDAQ,54800.0,85587626400.0,-48.54014598540146,0.5474452554744547,2022-08-12,28200.0
2021-12-02,077360,덕산하이메탈,KOSDAQ,8025.0,21038500500.0,-11.526479750778817,31.46417445482865,2022-08-25,7100.0
2021-12-02,077360,덕산하이메탈,KOSDAQ,8025.0,21038500500.0,-11.526479750778817,31.46417445482865,2022-08-25,7100.0
2021-12-02,077360,덕산하이메탈,KOSDAQ,8025.0,21038500500.0,-11.526479750778817,31.46417445482865,2022-08-25,7100.0
2021-12-07,094170,동운아나텍,KOSDAQ,7678.0,28696164134.0,30.046887210210983,31.818181818181813,2022-08-30,9985.0
2021-12-09,189300,인텔리안테크,KOSDAQ,81997.0,32067222766.0,-17.118918984840914,13.104137956266705,2022-09-01,67960.0
2021-12-09,253590,네오셈,KOSDAQ,3190.0,10874097520.0,1.4106583072100332,58.62068965517242,2022-09-01,3235.0
2021-12-17,089010,켐트로닉스,KOSDAQ,28950.0,21487963800.0,-32.98791018998273,10.535405872193436,2022-09-13,19400.0
2021-12-17,089010,켐트로닉스,KOSDAQ,28950.0,21487963800.0,-32.98791018998273,10.535405872193436,2022-09-13,19400.0
2021-12-17,089010,켐트로닉스,KOSDAQ,28950.0,21487963800.0,-32.98791018998273,10.535405872193436,2022-09-13,19400.0
2021-12-21,056080,유진로봇,KOSDAQ,5320.0,158079485480.0,-5.451127819548873,57.14285714285714,2022-09-15,5030.0
2021-12-21,089970,브이엠,KOSDAQ,22100.0,28713844900.0,-29.864253393665162,15.158371040723972,2022-09-15,15500.0
2021-12-21,089970,브이엠,KOSDAQ,22100.0,28713844900.0,-29.864253393665162,15.158371040723972,2022-09-15,15500.0
2021-12-27,298380,에이비엘바이오,KOSDAQ,22300.0,12590290100.0,-7.399103139013452,56.05381165919283,2022-09-21,20650.0
2021-12-28,281740,레이크머티리얼즈,KOSDAQ,5300.0,16719703300.0,21.13207547169811,39.245283018867916,2022-09-22,6420.0
2021-12-30,356860,티엘비,KOSDAQ,20350.0,7616720100.0,-14.12776412776413,22.850122850122844,2022-09-26,17475.0
2022-01-03,058610,에스피지,KOSDAQ,12850.0,21012307150.0,56.809338521400775,73.15175097276266,2022-09-27,20150.0
2022-01-03,058610,에스피지,KOSDAQ,12850.0,21012307150.0,56.809338521400775,73.15175097276266,2022-09-27,20150.0
2022-01-03,127120,제이에스링크,KOSDAQ,5020.0,7784117420.0,-18.22709163346613,7.17131474103585,2022-09-27,4105.0
2022-01-11,043260,성호전자,KOSDAQ,1875.0,64868499375.0,-22.666666666666668,6.400000000000006,2022-10-06,1450.0
2022-01-11,043260,성호전자,KOSDAQ,1875.0,64868499375.0,-22.666666666666668,6.400000000000006,2022-10-06,1450.0
2022-01-11,043260,성호전자,KOSDAQ,1875.0,64868499375.0,-22.666666666666668,6.400000000000006,2022-10-06,1450.0
2022-01-18,053610,프로텍,KOSDAQ,26650.0,12360003500.0,-21.013133208255162,31.894934333958712,2022-10-14,21050.0
2022-01-19,053610,프로텍,KOSDAQ,29600.0,43413106400.0,-28.547297297297302,18.75,2022-10-17,21150.0
2022-01-19,368770,파이버프로,KOSDAQ,2915.0,9714001385.0,-16.638078902229847,143.2246998284734,2022-10-17,2430.0
2022-01-26,222080,씨아이에스,KOSDAQ,16150.0,70127466700.0,-22.291021671826627,16.09907120743035,2022-10-24,12550.0
2022-01-27,048410,현대바이오,KOSDAQ,13640.0,223543613920.0,-28.152492668621697,43.695014662756606,2022-10-25,9800.0
2022-02-03,019210,와이지-원,KOSDAQ,9510.0,9661494300.0,-39.537329127234486,7.7812828601472095,2022-10-27,5750.0
2022-02-03,019210,와이지-원,KOSDAQ,9510.0,9661494300.0,-39.537329127234486,7.7812828601472095,2022-10-27,5750.0
