Date,Code,Name,Market,Close,sell_date,sell_close,ret_180d,peak_180d,결과,peak등급,RF손절확률,RF위험,Score,Amount,chart_pattern,past_60,past_120,pos_252_high,slope60,drawdown60,For_20d,Inst_20d,PER_num,PBR_num,매수모드
2026-02-23,033160,엠케이전자,KOSDAQ,10100.0,2026-05-22,34200.0,238.6,266.3,익절,슈퍼위너,45.1,0,41.54,1978266800.0,mixed,26.884422110552777,28.010139416983513,-13.45329905741217,0.4358786083101978,-7.254361799816344,,,570.0,1.94,주3건_RF안전
2026-02-20,053800,안랩,KOSDAQ,65100.0,2026-05-22,64400.0,-1.1,15.2,중립,일반,38.2,0,40.14,2399976600.0,mixed,8.139534883720923,6.026058631921827,-44.21593830334191,0.09664585273543892,-5.2401746724890845,-104569.0,429824.0,12.81,1.58,주3건_RF안전
2026-02-20,082920,비츠로셀,KOSDAQ,21000.0,2026-05-22,53700.0,155.7,222.9,익절,슈퍼위너,37.7,0,51.17,3891804000.0,mixed,58.52645882086509,42.50814332247557,-8.296943231441045,0.5442068046233208,-8.296943231441045,473268.0,-256618.0,37.95,7.11,주3건_RF안전
2026-02-19,033790,피노,KOSDAQ,5820.0,2026-05-22,12500.0,114.8,229.0,익절,슈퍼위너,37.5,0,52.86,2368926240.0,mixed,50.77720207253886,41.95121951219512,-35.832414553472994,0.23259746181660515,-19.50207468879668,,,,8.64,주3건_RF안전
2026-02-11,092190,서울바이오시스,KOSDAQ,3180.0,2026-05-22,14630.0,360.1,506.0,익절,슈퍼위너,42.5,0,55.45,247289520.0,mixed,24.705882352941178,4.777594728171342,-22.815533980582526,0.213734312293059,0.0,,,,8.5,주3건_RF안전
2026-02-10,092190,서울바이오시스,KOSDAQ,2900.0,2026-05-22,14630.0,404.5,564.5,익절,슈퍼위너,50.2,0,41.89,78549400.0,mixed,17.886178861788625,-6.451612903225811,-29.61165048543689,0.18815176559432278,-1.8612521150592198,,,,8.5,주3건_RF안전
2026-02-09,092190,서울바이오시스,KOSDAQ,2850.0,2026-05-22,14630.0,413.3,576.1,익절,슈퍼위너,47.5,0,41.42,135697050.0,mixed,11.764705882352944,-6.8627450980392135,-30.8252427184466,0.17298487974318957,-3.5532994923857864,,,,8.5,주3건_RF안전
2026-02-05,092190,서울바이오시스,KOSDAQ,2855.0,2026-05-22,14630.0,412.4,575.0,익절,슈퍼위너,47.7,0,43.37,187690555.0,mixed,12.845849802371534,-5.930807248764413,-30.703883495145632,0.1444888714890107,-0.6956521739130417,,,,8.5,주3건_RF안전
2026-02-05,092190,서울바이오시스,KOSDAQ,2855.0,2026-05-22,14630.0,412.4,575.0,익절,슈퍼위너,47.7,0,41.17,187690555.0,mixed,12.845849802371534,-5.930807248764413,-30.703883495145632,0.1444888714890107,-0.6956521739130417,,,,8.5,주3건_RF안전
2026-02-03,092190,서울바이오시스,KOSDAQ,2805.0,2026-05-22,14630.0,421.6,587.0,익절,슈퍼위너,48.7,0,42.59,121436865.0,mixed,13.793103448275868,-7.881773399014779,-31.917475728155342,0.12815864603576493,-7.881773399014779,,,,8.5,주3건_RF안전
2026-01-30,092190,서울바이오시스,KOSDAQ,2850.0,2026-05-22,14630.0,413.3,576.1,익절,슈퍼위너,48.5,0,40.77,142636800.0,mixed,30.434782608695656,-5.3156146179402,-30.8252427184466,0.11081563660361371,-6.403940886699511,,,,8.5,주3건_RF안전
2026-01-28,092190,서울바이오시스,KOSDAQ,2760.0,2026-05-22,14630.0,430.1,598.2,익절,슈퍼위너,49.1,0,40.46,228991680.0,mixed,22.666666666666657,-7.9999999999999964,-33.009708737864074,0.11677540687397732,-9.35960591133005,,,,8.5,주3건_RF안전
2026-01-26,092190,서울바이오시스,KOSDAQ,2700.0,2026-05-22,14630.0,441.9,613.7,익절,슈퍼위너,48.4,0,44.59,273977100.0,mixed,16.630669546436284,-12.762520193861072,-34.46601941747572,0.12261290092940855,-11.33004926108374,,,,8.5,주3건_RF안전
2026-01-21,019210,와이지-원,KOSDAQ,5730.0,2026-05-22,18790.0,227.9,247.3,익절,슈퍼위너,39.1,0,45.04,1181153550.0,mixed,10.1923076923077,-0.17421602787456303,-13.44410876132931,0.14781336496563396,-1.0362694300518172,,,27.63,1.64,주3건_RF안전
2026-01-21,019210,와이지-원,KOSDAQ,5730.0,2026-05-22,18790.0,227.9,247.3,익절,슈퍼위너,39.1,0,41.71,1181153550.0,mixed,10.1923076923077,-0.17421602787456303,-13.44410876132931,0.14781336496563396,-1.0362694300518172,,,27.63,1.64,주3건_RF안전
2026-01-21,019210,와이지-원,KOSDAQ,5730.0,2026-05-22,18790.0,227.9,247.3,익절,슈퍼위너,39.1,0,42.18,1181153550.0,mixed,10.1923076923077,-0.17421602787456303,-13.44410876132931,0.14781336496563396,-1.0362694300518172,,,27.63,1.64,주3건_RF안전
2026-01-16,019210,와이지-원,KOSDAQ,5600.0,2026-05-22,18790.0,235.5,255.4,익절,슈퍼위너,38.5,0,41.69,1966742400.0,mixed,7.074569789674956,-3.4482758620689613,-15.407854984894264,0.12401991842055278,-3.2815198618307395,,,27.63,1.64,주3건_RF안전
2026-01-13,031330,에스에이엠티,KOSDAQ,4015.0,2026-05-22,15590.0,288.3,363.0,익절,슈퍼위너,50.2,0,40.05,1912846375.0,mixed,14.550641940085596,28.07017543859649,-10.479375696767,0.18638204195152366,-10.479375696767,,,5.1,2.11,주3건_RF안전
2026-01-13,131290,티에스이,KOSDAQ,60400.0,2026-05-22,244000.0,304.0,313.9,익절,슈퍼위너,45.7,0,40.31,2078182800.0,mixed,17.50972762645915,52.91139240506328,-13.590844062947072,0.35283711716261196,-13.590844062947072,-160287.0,199916.0,70.6,6.9,주3건_RF안전
2026-01-08,056190,에스에프에이,KOSDAQ,24050.0,2026-05-22,32750.0,36.2,51.8,익절,50%+,51.6,0,42.32,2247568700.0,mixed,2.777777777777768,-3.8000000000000034,-10.594795539033452,-0.0393587922443278,-7.14285714285714,122383.0,-134295.0,21.35,1.02,주3건_RF안전
2026-01-06,032500,케이엠더블유,KOSDAQ,15860.0,2026-05-22,36400.0,129.5,142.7,익절,100%+,45.4,0,40.78,2162082780.0,mixed,26.98158526821457,8.704592186429071,-15.906680805938489,0.16821894817779384,-15.906680805938489,-6572.0,159822.0,,10.84,주3건_RF안전
2026-01-06,122640,예스티,KOSDAQ,18730.0,2026-05-22,30100.0,60.7,67.4,익절,50%+,44.1,0,45.42,2466684810.0,mixed,-5.642317380352646,8.705745792222874,-12.883720930232556,-0.14414943299811742,-10.596658711217188,-37916.0,-6652.0,684.09,4.62,주3건_RF안전
2026-01-02,122640,예스티,KOSDAQ,18550.0,2026-05-22,30100.0,62.3,69.0,익절,50%+,45.1,0,45.22,3481037350.0,mixed,-1.2772751463544396,9.246171967020022,-13.720930232558137,-0.18515640764902333,-11.455847255369934,-94717.0,8595.0,684.09,4.62,주3건_RF안전
2026-01-02,037460,삼지전자,KOSDAQ,14690.0,2026-05-22,48300.0,228.8,339.1,익절,슈퍼위너,43.7,0,40.45,1590280640.0,mixed,20.706655710764178,25.662959794696327,-1.9359145527369837,0.32427321545271875,-1.9359145527369837,,,10.42,1.48,주3건_RF안전
2026-01-02,056190,에스에프에이,KOSDAQ,24150.0,2026-05-22,32750.0,35.6,51.1,익절,50%+,48.7,0,40.31,2097958800.0,mixed,3.426124197002145,6.153846153846154,-10.223048327137551,-0.057111201387762996,-5.6640625,165772.0,-38076.0,21.35,1.02,주3건_RF안전
2025-12-30,037460,삼지전자,KOSDAQ,14740.0,2026-05-22,48300.0,227.7,337.6,익절,슈퍼위너,43.3,0,49.05,1803114720.0,mixed,20.91878589007383,28.062554300608177,-0.33806626098715764,0.3161555731916941,-0.33806626098715764,,,10.42,1.48,주3건_RF안전
2025-12-30,122640,예스티,KOSDAQ,17800.0,2026-05-22,30100.0,69.1,76.1,익절,50%+,42.6,0,45.42,1133148000.0,mixed,-5.066666666666664,8.536585365853666,-17.209302325581397,-0.19770913830330825,-15.035799522673033,-160976.0,-2734.0,684.09,4.62,주3건_RF안전
2025-12-30,037460,삼지전자,KOSDAQ,14740.0,2026-05-22,48300.0,227.7,337.6,익절,슈퍼위너,43.3,0,44.67,1803114720.0,mixed,20.91878589007383,28.062554300608177,-0.33806626098715764,0.3161555731916941,-0.33806626098715764,,,10.42,1.48,주3건_RF안전
2025-12-23,037460,삼지전자,KOSDAQ,14450.0,2026-05-22,48300.0,234.3,346.4,익절,슈퍼위너,42.8,0,40.09,395063000.0,mixed,14.864864864864868,25.32523850823938,-2.298850574712641,0.28331698609112765,-2.298850574712641,,,10.42,1.48,주3건_RF안전
2025-12-22,037460,삼지전자,KOSDAQ,14510.0,2026-05-22,48300.0,232.9,344.5,익절,슈퍼위너,43.3,0,42.67,1025044440.0,mixed,14.794303797468356,29.90152193375113,-1.893171061528065,0.26735953434635046,-1.893171061528065,,,10.42,1.48,주3건_RF안전
2025-12-22,019210,와이지-원,KOSDAQ,5630.0,2026-05-22,18790.0,233.7,253.5,익절,슈퍼위너,39.3,0,43.55,367413800.0,mixed,8.68725868725868,-7.248764415156506,-14.954682779456196,0.1531205782539941,-2.763385146804831,,,27.63,1.64,주3건_RF안전
2025-12-18,037460,삼지전자,KOSDAQ,14280.0,2026-05-22,48300.0,238.2,351.7,익절,슈퍼위너,43.3,0,40.43,607728240.0,mixed,14.6987951807229,24.716157205240187,-0.6263048016701411,0.24018991950525875,-0.6263048016701411,,,10.42,1.48,주3건_RF안전
2025-12-18,037460,삼지전자,KOSDAQ,14280.0,2026-05-22,48300.0,238.2,351.7,익절,슈퍼위너,43.3,0,44.97,607728240.0,mixed,14.6987951807229,24.716157205240187,-0.6263048016701411,0.24018991950525875,-0.6263048016701411,,,10.42,1.48,주3건_RF안전
2025-12-15,019210,와이지-원,KOSDAQ,5750.0,2026-05-22,18790.0,226.8,246.1,익절,슈퍼위너,40.0,0,40.76,627474500.0,mixed,7.276119402985071,-7.8525641025641075,-13.141993957703924,0.09044850954126786,-0.6908462867012077,,,27.63,1.64,주3건_RF안전
2025-12-12,019210,와이지-원,KOSDAQ,5730.0,2026-05-22,18790.0,227.9,247.3,익절,슈퍼위너,39.9,0,43.54,313121580.0,mixed,5.524861878453047,-10.188087774294674,-13.44410876132931,0.06741904649218189,-1.0362694300518172,,,27.63,1.64,주3건_RF안전
2025-12-11,019210,와이지-원,KOSDAQ,5700.0,2026-05-22,18790.0,229.6,249.1,익절,슈퍼위너,41.7,0,41.68,435098100.0,mixed,3.6363636363636376,-10.658307210031348,-13.897280966767367,0.04244057784713886,-1.5544041450777257,,,27.63,1.64,주3건_RF안전
