buy_date,code,name,buy_price,qty,alloc,sell_date,sell_close,peak_180d,ret_180d,strategy
2020-04-09,336370,솔루스첨단소재,16456.0,60.76810889645114,1000000.0,2021-01-04,24479.0,62.809917355371894,48.75425376762274,E1. 주1건 - 점수 높은 순
2020-04-16,032500,케이엠더블유,64300.0,15.552099533437014,1000000.0,2021-01-08,82100.0,39.19129082426127,27.68273716951788,E1. 주1건 - 점수 높은 순
2020-04-22,097230,HJ중공업,7190.0,139.08205841446454,1000000.0,2021-01-14,7130.0,42.55910987482614,-0.8344923504867818,E1. 주1건 - 점수 높은 순
2020-04-29,001510,SK증권,1295.0,772.2007722007722,1000000.0,2021-01-21,1829.0,103.24324324324326,41.23552123552123,E1. 주1건 - 점수 높은 순
2020-05-08,001440,대한전선,6849.0,146.00671630895022,1000000.0,2021-01-27,10801.0,115.63731931668855,57.70185428529713,E1. 주1건 - 점수 높은 순
2020-05-15,131290,티에스이,15800.0,63.29113924050633,1000000.0,2021-02-03,62600.0,367.0886075949367,296.2025316455696,E1. 주1건 - 점수 높은 순
2020-05-21,108490,로보티즈,13925.0,71.8132854578097,1000000.0,2021-02-09,16895.0,50.00359066427289,21.328545780969478,E1. 주1건 - 점수 높은 순
2020-05-28,214370,케어젠,13780.0,72.5689404934688,1000000.0,2021-02-18,13960.0,21.915820029027564,1.3062409288824295,E1. 주1건 - 점수 높은 순
2020-06-01,011930,신성이엔지,13750.0,72.72727272727273,1000000.0,2021-02-22,32250.0,220.00000000000003,134.54545454545453,E1. 주1건 - 점수 높은 순
2020-06-11,298050,HS효성첨단소재,96100.0,10.40582726326743,1000000.0,2021-03-05,322000.0,248.59521331945888,235.06763787721124,E1. 주1건 - 점수 높은 순
2020-06-16,121600,나노신소재,18450.0,54.200542005420054,1000000.0,2021-03-10,24800.0,182.92682926829266,34.417344173441734,E1. 주1건 - 점수 높은 순
2020-06-26,178320,서진시스템,14619.0,68.40413160954921,1000000.0,2021-03-22,21627.0,96.90813325124839,47.93761543197208,E1. 주1건 - 점수 높은 순
2020-07-01,036930,주성엔지니어링,6820.0,146.6275659824047,1000000.0,2021-03-25,11250.0,75.2199413489736,64.95601173020529,E1. 주1건 - 점수 높은 순
2020-07-06,251270,넷마블,116500.0,8.583690987124463,1000000.0,2021-03-30,127000.0,75.53648068669527,9.012875536480692,E1. 주1건 - 점수 높은 순
2020-07-14,050890,쏠리드,7112.0,140.607424071991,1000000.0,2021-04-07,7326.0,93.56017997750281,3.0089988751406116,E1. 주1건 - 점수 높은 순
2020-07-22,103140,풍산,24650.0,40.56795131845842,1000000.0,2021-04-15,35000.0,61.05476673427992,41.98782961460446,E1. 주1건 - 점수 높은 순
2020-07-30,060370,LS마린솔루션,4160.0,240.3846153846154,1000000.0,2021-04-23,5467.0,52.956730769230774,31.418269230769226,E1. 주1건 - 점수 높은 순
2020-08-05,213420,덕산네오룩스,38950.0,25.673940949935815,1000000.0,2021-04-29,43400.0,27.08600770218228,11.424903722721446,E1. 주1건 - 점수 높은 순
2020-08-14,192820,코스맥스,112727.0,8.870989204006138,1000000.0,2021-05-11,123020.0,20.434323631428143,9.13090918768351,E1. 주1건 - 점수 높은 순
2020-08-19,064760,티씨케이,109000.0,9.174311926605505,1000000.0,2021-05-13,167100.0,127.33944954128442,53.30275229357797,E1. 주1건 - 점수 높은 순
2020-08-28,002020,코오롱,23000.0,43.47826086956522,1000000.0,2021-05-25,30150.0,68.69565217391305,31.08695652173914,E1. 주1건 - 점수 높은 순
2020-09-04,004800,효성,62474.0,16.00665877004834,1000000.0,2021-06-01,76802.0,38.71690623299293,22.934340685725264,E1. 주1건 - 점수 높은 순
2020-09-07,006650,대한유화,145000.0,6.896551724137931,1000000.0,2021-06-02,260000.0,179.65517241379308,79.3103448275862,E1. 주1건 - 점수 높은 순
2020-09-16,000120,CJ대한통운,177500.0,5.633802816901408,1000000.0,2021-06-11,166500.0,9.577464788732403,-6.197183098591552,E1. 주1건 - 점수 높은 순
2020-09-24,027360,아주IB투자,1755.0,569.8005698005697,1000000.0,2021-06-21,7100.0,432.7635327635328,304.55840455840456,E1. 주1건 - 점수 높은 순
2020-09-29,027360,아주IB투자,2375.0,421.05263157894734,1000000.0,2021-06-24,6860.0,293.6842105263158,188.8421052631579,E1. 주1건 - 점수 높은 순
2020-10-08,058610,에스피지,7320.0,136.6120218579235,1000000.0,2021-06-30,11700.0,91.25683060109289,59.836065573770504,E1. 주1건 - 점수 높은 순
2020-10-13,089010,켐트로닉스,18800.0,53.191489361702125,1000000.0,2021-07-02,24700.0,81.38297872340425,31.382978723404253,E1. 주1건 - 점수 높은 순
2020-10-19,071320,지역난방공사,39600.0,25.252525252525253,1000000.0,2021-07-08,42450.0,21.717171717171713,7.196969696969702,E1. 주1건 - 점수 높은 순
2020-10-28,056080,유진로봇,2605.0,383.8771593090211,1000000.0,2021-07-19,3990.0,109.98080614203457,53.166986564299435,E1. 주1건 - 점수 높은 순
2020-11-03,014820,동원시스템즈,27150.0,36.83241252302026,1000000.0,2021-07-23,45450.0,133.5174953959484,67.40331491712708,E1. 주1건 - 점수 높은 순
2020-11-12,161000,애경케미칼,8980.0,111.35857461024499,1000000.0,2021-08-03,12700.0,75.38975501113585,41.42538975501113,E1. 주1건 - 점수 높은 순
2020-11-19,018880,한온시스템,14407.0,69.41070313042272,1000000.0,2021-08-10,14733.0,30.32553619768168,2.262788922051784,E1. 주1건 - 점수 높은 순
2020-11-24,000370,한화손해보험,3605.0,277.39251040221916,1000000.0,2021-08-13,4500.0,53.12066574202496,24.8266296809986,E1. 주1건 - 점수 높은 순
2020-12-02,036930,주성엔지니어링,8730.0,114.5475372279496,1000000.0,2021-08-24,12350.0,85.56701030927836,41.466208476517764,E1. 주1건 - 점수 높은 순
2020-12-10,095340,ISC,23300.0,42.918454935622314,1000000.0,2021-09-01,25700.0,28.755364806866957,10.300429184549365,E1. 주1건 - 점수 높은 순
2020-12-15,077360,덕산하이메탈,4350.0,229.88505747126436,1000000.0,2021-09-06,7325.0,99.42528735632183,68.39080459770115,E1. 주1건 - 점수 높은 순
2020-12-21,003380,하림지주,8550.0,116.95906432748538,1000000.0,2021-09-10,9690.0,49.70760233918128,13.33333333333333,E1. 주1건 - 점수 높은 순
2020-12-30,023160,태광,7660.0,130.54830287206266,1000000.0,2021-09-23,11550.0,76.2402088772846,50.78328981723237,E1. 주1건 - 점수 높은 순
2021-01-07,122640,예스티,10950.0,91.32420091324201,1000000.0,2021-09-29,12850.0,60.73059360730593,17.351598173515992,E1. 주1건 - 점수 높은 순
2021-01-12,037460,삼지전자,13400.0,74.6268656716418,1000000.0,2021-10-05,11700.0,28.73134328358209,-12.686567164179108,E1. 주1건 - 점수 높은 순
2021-01-20,007810,코리아써키트,17150.0,58.309037900874635,1000000.0,2021-10-14,13750.0,5.247813411078717,-19.825072886297377,E1. 주1건 - 점수 높은 순
2021-01-26,031330,에스에이엠티,2905.0,344.2340791738382,1000000.0,2021-10-20,5370.0,130.29259896729775,84.85370051635113,E1. 주1건 - 점수 높은 순
2021-02-05,232140,와이씨,7370.0,135.68521031207598,1000000.0,2021-11-01,5380.0,7.327001356852114,-27.00135685210312,E1. 주1건 - 점수 높은 순
2021-02-08,280360,롯데웰푸드,125500.0,7.968127490039841,1000000.0,2021-11-02,128500.0,31.474103585657364,2.39043824701195,E1. 주1건 - 점수 높은 순
2021-02-17,033160,엠케이전자,13000.0,76.92307692307692,1000000.0,2021-11-09,18450.0,113.46153846153845,41.92307692307693,E1. 주1건 - 점수 높은 순
2021-02-23,034230,파라다이스,17300.0,57.80346820809248,1000000.0,2021-11-15,16450.0,16.184971098265887,-4.913294797687861,E1. 주1건 - 점수 높은 순
2021-03-03,095610,테스,32450.0,30.816640986132512,1000000.0,2021-11-22,29200.0,16.17873651771957,-10.01540832049307,E1. 주1건 - 점수 높은 순
2021-03-08,083650,비에이치아이,3645.0,274.34842249657066,1000000.0,2021-11-25,4070.0,111.79698216735252,11.659807956104263,E1. 주1건 - 점수 높은 순
2021-03-15,005440,현대지에프홀딩스,6981.0,143.2459533018192,1000000.0,2021-12-02,5401.0,13.207276894427732,-22.632860621687435,E1. 주1건 - 점수 높은 순
2021-03-24,074600,원익QnC,24350.0,41.06776180698152,1000000.0,2021-12-13,28150.0,33.05954825462012,15.605749486652986,E1. 주1건 - 점수 높은 순
2021-03-29,016380,KG스틸,14400.0,69.44444444444444,1000000.0,2021-12-16,10850.0,74.65277777777777,-24.65277777777778,E1. 주1건 - 점수 높은 순
2021-04-06,124500,아이티센글로벌,6430.0,155.52099533437013,1000000.0,2021-12-24,4985.0,30.637636080870912,-22.47278382581649,E1. 주1건 - 점수 높은 순
2021-04-16,004000,롯데정밀화학,67400.0,14.836795252225519,1000000.0,2022-01-06,72600.0,50.59347181008902,7.71513353115727,E1. 주1건 - 점수 높은 순
2021-04-19,005690,파미셀,18450.0,54.200542005420054,1000000.0,2022-01-07,12800.0,9.485094850948506,-30.62330623306233,E1. 주1건 - 점수 높은 순
2021-04-30,097230,HJ중공업,8700.0,114.94252873563218,1000000.0,2022-01-20,7630.0,20.68965517241379,-12.298850574712638,E1. 주1건 - 점수 높은 순
2021-05-07,003380,하림지주,11150.0,89.68609865470852,1000000.0,2022-01-26,8960.0,14.798206278026903,-19.64125560538117,E1. 주1건 - 점수 높은 순
2021-05-11,073240,금호타이어,5120.0,195.3125,1000000.0,2022-01-28,4105.0,62.6953125,-19.82421875,E1. 주1건 - 점수 높은 순
2021-05-18,031330,에스에이엠티,3470.0,288.1844380403458,1000000.0,2022-02-09,4180.0,92.79538904899137,20.461095100864558,E1. 주1건 - 점수 높은 순
2021-05-27,323280,태성,3005.0,332.77870216306155,1000000.0,2022-02-17,2538.0,111.14808652246255,-15.540765391014977,E1. 주1건 - 점수 높은 순
2021-06-04,032820,우리기술,1790.0,558.659217877095,1000000.0,2022-02-25,1870.0,85.47486033519553,4.469273743016755,E1. 주1건 - 점수 높은 순
2021-06-10,085660,차바이오텍,19847.0,50.38544868242052,1000000.0,2022-03-04,16108.0,44.65158462236105,-18.83911926235703,E1. 주1건 - 점수 높은 순
2021-06-17,213420,덕산네오룩스,51800.0,19.305019305019304,1000000.0,2022-03-14,39050.0,47.1042471042471,-24.613899613899616,E1. 주1건 - 점수 높은 순
2021-06-24,010170,대한광통신,3091.0,323.51989647363314,1000000.0,2022-03-21,1884.0,8.411517308314465,-39.04885150436752,E1. 주1건 - 점수 높은 순
2021-07-01,017900,광전자,2975.0,336.1344537815126,1000000.0,2022-03-28,2880.0,32.436974789915965,-3.1932773109243695,E1. 주1건 - 점수 높은 순
2021-07-05,077360,덕산하이메탈,7475.0,133.77926421404683,1000000.0,2022-03-30,9300.0,41.137123745819395,24.41471571906355,E1. 주1건 - 점수 높은 순
2021-07-15,007810,코리아써키트,14850.0,67.34006734006734,1000000.0,2022-04-11,29250.0,138.7205387205387,96.96969696969697,E1. 주1건 - 점수 높은 순
2021-07-23,047050,포스코인터내셔널,27200.0,36.76470588235294,1000000.0,2022-04-19,25150.0,4.779411764705888,-7.536764705882348,E1. 주1건 - 점수 높은 순
2021-07-28,033160,엠케이전자,18300.0,54.6448087431694,1000000.0,2022-04-22,16050.0,51.63934426229508,-12.295081967213118,E1. 주1건 - 점수 높은 순
2021-08-05,356860,티엘비,24450.0,40.899795501022496,1000000.0,2022-05-02,20800.0,8.793456032719838,-14.92842535787321,E1. 주1건 - 점수 높은 순
2021-08-12,122870,와이지엔터테인먼트,61600.0,16.233766233766232,1000000.0,2022-05-10,55300.0,23.051948051948056,-10.22727272727273,E1. 주1건 - 점수 높은 순
2021-08-17,003030,세아제강지주,95900.0,10.427528675703858,1000000.0,2022-05-12,138500.0,72.05422314911365,44.421272158498425,E1. 주1건 - 점수 높은 순
2021-08-24,020560,아시아나항공,20100.0,49.75124378109453,1000000.0,2022-05-19,18150.0,46.01990049751243,-9.701492537313428,E1. 주1건 - 점수 높은 순
2021-08-31,006280,녹십자,385000.0,2.5974025974025974,1000000.0,2022-05-26,190500.0,3.3766233766233666,-50.51948051948052,E1. 주1건 - 점수 높은 순
2021-09-09,161000,애경케미칼,15050.0,66.44518272425249,1000000.0,2022-06-08,9400.0,15.946843853820592,-37.54152823920266,E1. 주1건 - 점수 높은 순
2021-09-15,097230,HJ중공업,10050.0,99.50248756218906,1000000.0,2022-06-14,7300.0,4.477611940298498,-27.363184079601986,E1. 주1건 - 점수 높은 순
2021-09-27,225570,넥슨게임즈,14100.0,70.92198581560284,1000000.0,2022-06-21,15550.0,121.63120567375887,10.283687943262422,E1. 주1건 - 점수 높은 순
2021-10-06,101490,에스앤에스텍,37000.0,27.027027027027028,1000000.0,2022-06-29,20000.0,5.405405405405395,-45.945945945945944,E1. 주1건 - 점수 높은 순
2021-10-12,001120,LX인터내셔널,31300.0,31.94888178913738,1000000.0,2022-07-04,31650.0,35.78274760383386,1.1182108626198062,E1. 주1건 - 점수 높은 순
2021-10-21,192080,더블유게임즈,62157.0,16.08829254951172,1000000.0,2022-07-13,34296.0,17.71160126775746,-44.8235918721946,E1. 주1건 - 점수 높은 순
2021-10-25,026960,동서,34800.0,28.735632183908045,1000000.0,2022-07-15,24850.0,13.218390804597702,-28.59195402298851,E1. 주1건 - 점수 높은 순
2021-11-04,307950,현대오토에버,121000.0,8.264462809917354,1000000.0,2022-07-27,126000.0,21.900826446280995,4.132231404958686,E1. 주1건 - 점수 높은 순
2021-11-09,181710,NHN,45852.0,21.80929948530053,1000000.0,2022-08-01,27450.0,14.902294338305854,-40.133472912850046,E1. 주1건 - 점수 높은 순
2021-11-15,368770,파이버프로,2860.0,349.65034965034965,1000000.0,2022-08-05,4475.0,147.90209790209792,56.46853146853146,E1. 주1건 - 점수 높은 순
2021-11-22,003380,하림지주,11300.0,88.49557522123894,1000000.0,2022-08-12,9160.0,4.424778761061954,-18.938053097345133,E1. 주1건 - 점수 높은 순
2021-12-02,077360,덕산하이메탈,8025.0,124.61059190031153,1000000.0,2022-08-25,7100.0,31.46417445482865,-11.526479750778817,E1. 주1건 - 점수 높은 순
2021-12-07,272290,이녹스첨단소재,46950.0,21.299254526091588,1000000.0,2022-08-30,32650.0,22.257720979765704,-30.45793397231097,E1. 주1건 - 점수 높은 순
2021-12-16,277810,레인보우로보틱스,22650.0,44.150110375275936,1000000.0,2022-09-08,29150.0,49.66887417218544,28.697571743929352,E1. 주1건 - 점수 높은 순
2021-12-21,056080,유진로봇,5320.0,187.9699248120301,1000000.0,2022-09-15,5030.0,57.14285714285714,-5.451127819548873,E1. 주1건 - 점수 높은 순
2021-12-30,252990,샘씨엔에스,7010.0,142.65335235378032,1000000.0,2022-09-26,4230.0,6.704707560627665,-39.657631954350926,E1. 주1건 - 점수 높은 순
2022-01-04,038500,삼표시멘트,5450.0,183.4862385321101,1000000.0,2022-09-28,3395.0,11.926605504587151,-37.706422018348626,E1. 주1건 - 점수 높은 순
2022-01-11,043260,성호전자,1875.0,533.3333333333334,1000000.0,2022-10-06,1450.0,6.400000000000006,-22.666666666666668,E1. 주1건 - 점수 높은 순
2022-01-19,053610,프로텍,29600.0,33.78378378378378,1000000.0,2022-10-17,21150.0,18.75,-28.547297297297302,E1. 주1건 - 점수 높은 순
2022-01-28,005300,롯데칠성,147000.0,6.802721088435374,1000000.0,2022-10-26,132500.0,42.17687074829932,-9.863945578231291,E1. 주1건 - 점수 높은 순
2022-02-04,005300,롯데칠성,155000.0,6.451612903225806,1000000.0,2022-10-28,137000.0,34.83870967741935,-11.612903225806448,E1. 주1건 - 점수 높은 순
2022-02-07,100790,미래에셋벤처투자,9700.0,103.09278350515464,1000000.0,2022-10-31,4290.0,19.072164948453608,-55.77319587628866,E1. 주1건 - 점수 높은 순
2022-02-18,006340,대원전선,2265.0,441.5011037527594,1000000.0,2022-11-11,1245.0,9.27152317880795,-45.033112582781456,E1. 주1건 - 점수 높은 순
2022-02-23,083650,비에이치아이,4865.0,205.54984583761563,1000000.0,2022-11-16,8750.0,141.52106885919835,79.85611510791367,E1. 주1건 - 점수 높은 순
2022-02-28,001060,JW중외제약,23957.0,41.741453437408694,1000000.0,2022-11-21,18766.0,26.835580414910055,-21.667988479358847,E1. 주1건 - 점수 높은 순
2022-03-11,051600,한전KPS,44350.0,22.547914317925592,1000000.0,2022-11-30,34500.0,1.8038331454340417,-22.20969560315671,E1. 주1건 - 점수 높은 순
2022-03-18,089860,롯데렌탈,41600.0,24.03846153846154,1000000.0,2022-12-07,28300.0,15.745192307692314,-31.971153846153843,E1. 주1건 - 점수 높은 순
