Date,Code,Name,Market,Close,Amount,Score,chart_pattern,past_60,past_120,pos_252_high,slope60,drawdown60,peak_180d,ret_180d,sell_date,sell_close,For_5d,Inst_5d,For_20d,Inst_20d,PER_num,PBR_num,시총_num,Year,YYYYMM
2024-08-09,033780,KT&G,KOSPI,100600.0,138040503200.0,53.47,new_high_240,5.685618729096986,6.278026905829592,-0.42016806722688926,1.190362083171702,-7.325194228634846,25.64612326043738,15.90457256461233,2025-05-14,116600.0,827425.0,284694.0,2421488.0,258251.0,18.51,2.1,19516400000000.0,2024,2024-08
2021-07-23,047050,포스코인터내셔널,KOSPI,27200.0,256963812800.0,69.58,mixed,6.0538116591928315,47.35202492211839,-3.469387755102038,1.9982905224560699,-10.652173913043484,4.779411764705888,-7.536764705882348,2022-04-19,25150.0,2169956.0,-39719.0,2352469.0,-324501.0,20.14,1.79,12367400000000.0,2021,2021-07
2021-07-23,047050,포스코인터내셔널,KOSPI,27200.0,256963812800.0,68.49,mixed,6.0538116591928315,47.35202492211839,-3.469387755102038,1.9982905224560699,-10.652173913043484,4.779411764705888,-7.536764705882348,2022-04-19,25150.0,2169956.0,-39719.0,2352469.0,-324501.0,20.14,1.79,12367400000000.0,2021,2021-07
2021-07-23,047050,포스코인터내셔널,KOSPI,27200.0,256963812800.0,76.6,mixed,6.0538116591928315,47.35202492211839,-3.469387755102038,1.9982905224560699,-10.652173913043484,4.779411764705888,-7.536764705882348,2022-04-19,25150.0,2169956.0,-39719.0,2352469.0,-324501.0,20.14,1.79,12367400000000.0,2021,2021-07
2021-12-23,007660,이수페타시스,KOSPI,5932.0,90319736268.0,51.08,persistent_uptrend,32.586027111574566,43.0661040787623,-4.20041439065737,7.7319143309562675,-9.676527508985345,42.936614969656105,-0.9777478084962876,2022-09-19,5874.0,1925503.0,1048026.0,2280204.0,1830246.0,53.16,12.25,9256900000000.0,2021,2021-12
2021-12-23,007660,이수페타시스,KOSPI,5932.0,90319736268.0,47.3,persistent_uptrend,32.586027111574566,43.0661040787623,-4.20041439065737,7.7319143309562675,-9.676527508985345,42.936614969656105,-0.9777478084962876,2022-09-19,5874.0,1925503.0,1048026.0,2280204.0,1830246.0,53.16,12.25,9256900000000.0,2021,2021-12
2021-12-23,007660,이수페타시스,KOSPI,5932.0,90319736268.0,53.9,persistent_uptrend,32.586027111574566,43.0661040787623,-4.20041439065737,7.7319143309562675,-9.676527508985345,42.936614969656105,-0.9777478084962876,2022-09-19,5874.0,1925503.0,1048026.0,2280204.0,1830246.0,53.16,12.25,9256900000000.0,2021,2021-12
2020-11-03,034020,두산에너빌리티,KOSPI,13851.0,67222905939.0,49.79,persistent_uptrend,63.2315366832948,284.08245061551673,-9.662648979866672,7.903627538462403,-23.31156151100936,122.98750992708109,63.06403869756696,2021-07-23,22586.0,841145.0,1851294.0,1876336.0,2760792.0,463.07,8.9,71486600000000.0,2020,2020-11
2021-06-28,085660,차바이오텍,KOSDAQ,26355.0,144109429905.0,50.17,persistent_uptrend,38.83030826851051,30.174509697984764,-3.3340020060180553,4.044241700458674,-11.603273952816561,8.93189148169229,-34.14911781445647,2022-03-23,17355.0,727497.0,-187431.0,1852799.0,-181597.0,,3.8,1318300000000.0,2021,2021-06
2024-01-31,028260,삼성물산,KOSPI,138000.0,228646680000.0,51.06,mixed,21.101774042950506,23.996175908221808,-3.208955223880594,1.3321370381865292,-13.880597014925378,24.420289855072475,-5.869565217391304,2024-10-30,129900.0,515801.0,732568.0,1839666.0,-721266.0,29.69,1.38,68191500000000.0,2024,2024-01
2025-03-17,006800,미래에셋증권,KOSPI,9877.0,23045441111.0,49.35,new_high_240,11.178671655753035,14.499036608863204,-0.8343763037129692,1.6776541083437178,-10.337433698228192,180.24703857446593,118.24440619621343,2025-12-09,21556.0,311266.0,2351445.0,1655468.0,3938458.0,31.34,2.97,37770800000000.0,2025,2025-03
2025-04-30,006800,미래에셋증권,KOSPI,11798.0,74882389718.0,50.04,new_high_240,32.569818716315524,19.988913525498898,0.0,3.0377804385853295,-15.841288782816232,199.5931513815901,193.685370401763,2026-01-27,34649.0,2420737.0,1731687.0,1593291.0,3270678.0,31.34,2.97,37770800000000.0,2025,2025-04
2025-04-30,006800,미래에셋증권,KOSPI,11798.0,74882389718.0,56.01,new_high_240,32.569818716315524,19.988913525498898,0.0,3.0377804385853295,-15.841288782816232,199.5931513815901,193.685370401763,2026-01-27,34649.0,2420737.0,1731687.0,1593291.0,3270678.0,31.34,2.97,37770800000000.0,2025,2025-04
2025-04-30,006800,미래에셋증권,KOSPI,11798.0,74882389718.0,51.91,new_high_240,32.569818716315524,19.988913525498898,0.0,3.0377804385853295,-15.841288782816232,199.5931513815901,193.685370401763,2026-01-27,34649.0,2420737.0,1731687.0,1593291.0,3270678.0,31.34,2.97,37770800000000.0,2025,2025-04
2025-04-30,006800,미래에셋증권,KOSPI,11798.0,74882389718.0,56.49,new_high_240,32.569818716315524,19.988913525498898,0.0,3.0377804385853295,-15.841288782816232,199.5931513815901,193.685370401763,2026-01-27,34649.0,2420737.0,1731687.0,1593291.0,3270678.0,31.34,2.97,37770800000000.0,2025,2025-04
2025-03-07,004020,현대제철,KOSPI,31850.0,153474607650.0,57.43,new_high_120,39.52380952380952,15.354330708661411,-18.497913769123787,3.654239903146615,-8.715596330275233,20.722135007849296,-5.651491365777083,2025-12-01,30050.0,1607973.0,967034.0,1514229.0,2422551.0,,0.28,5544700000000.0,2025,2025-03
2023-07-20,137400,피엔티,KOSDAQ,77300.0,169939875800.0,51.39,mixed,21.452702702702698,62.66968325791855,-1.2362637362637319,3.6697175558744144,-10.873440285204994,11.38421733505821,-50.0,2024-04-16,38650.0,235701.0,-196301.0,1491682.0,-252212.0,14.38,1.67,1130000000000.0,2023,2023-07
2025-08-13,009150,삼성전기,KOSPI,162900.0,92707856100.0,56.34,mixed,28.71125611745513,7.055630936227941,-1.4366021236727033,4.0678238512925775,-5.661619486504277,550.7059545733579,531.6758747697974,2026-05-13,1029000.0,300971.0,300911.0,1476627.0,519040.0,147.27,10.61,100089600000000.0,2025,2025-08
