Date,Code,Name,Market,Close,sell_close,sell_date,return_pct,peak_180d,ret_180d,Score,Amount,chart_pattern
2021-01-25,086450,동국제약,KOSDAQ,31800.0,23300.0,2021-10-19,-26.72955974842768,5.817610062893075,-26.72955974842768,55.5,25207542000.0,mixed
2021-01-26,214150,클래시스,KOSDAQ,17500.0,22850.0,2021-10-20,30.571428571428562,55.42857142857143,30.571428571428562,63.35,28631610000.0,mixed
2021-01-26,214150,클래시스,KOSDAQ,17500.0,22850.0,2021-10-20,30.571428571428562,55.42857142857143,30.571428571428562,61.21,28631610000.0,mixed
2021-02-02,052400,코나아이,KOSDAQ,28400.0,33450.0,2021-10-27,17.781690140845075,75.0,17.781690140845075,61.12,28057325600.0,sideways
2021-02-02,052400,코나아이,KOSDAQ,28400.0,33450.0,2021-10-27,17.781690140845075,75.0,17.781690140845075,55.24,28057325600.0,sideways
2021-02-02,052400,코나아이,KOSDAQ,28400.0,33450.0,2021-10-27,17.781690140845075,75.0,17.781690140845075,63.05,28057325600.0,sideways
2021-02-08,052400,코나아이,KOSDAQ,33400.0,34250.0,2021-11-02,2.5449101796407136,48.80239520958083,2.5449101796407136,57.35,20937959000.0,new_high_120
2021-02-17,033160,엠케이전자,KOSDAQ,13000.0,18450.0,2021-11-09,41.92307692307693,113.46153846153845,41.92307692307693,66.65,62587655000.0,mixed
2021-02-17,033160,엠케이전자,KOSDAQ,13000.0,18450.0,2021-11-09,41.92307692307693,113.46153846153845,41.92307692307693,57.46,62587655000.0,mixed
2021-02-17,033160,엠케이전자,KOSDAQ,13000.0,18450.0,2021-11-09,41.92307692307693,113.46153846153845,41.92307692307693,75.28,62587655000.0,mixed
2021-03-03,095610,테스,KOSDAQ,32450.0,29200.0,2021-11-22,-10.01540832049307,16.17873651771957,-10.01540832049307,56.31,29849781500.0,mixed
2021-03-08,083650,비에이치아이,KOSDAQ,3645.0,4070.0,2021-11-25,11.659807956104263,111.79698216735252,11.659807956104263,56.26,10144898865.0,persistent_uptrend
2021-03-15,007390,네이처셀,KOSDAQ,9800.0,18300.0,2021-12-02,86.73469387755102,402.0408163265306,86.73469387755102,43.1,52396562400.0,V_recovery
2021-03-23,019210,와이지-원,KOSDAQ,7940.0,7570.0,2021-12-10,-4.659949622166248,42.9471032745592,-4.659949622166248,55.98,17319410840.0,new_high_240
2021-03-23,019210,와이지-원,KOSDAQ,7940.0,7570.0,2021-12-10,-4.659949622166248,42.9471032745592,-4.659949622166248,54.76,17319410840.0,new_high_240
2021-03-24,214450,파마리서치,KOSDAQ,70900.0,77000.0,2021-12-13,8.60366713681242,43.441466854724965,8.60366713681242,55.72,40665829400.0,box_breakout
2021-03-31,023160,태광,KOSDAQ,8800.0,10600.0,2021-12-20,20.45454545454546,53.40909090909092,20.45454545454546,55.33,8970473600.0,new_high_120
2021-04-05,031980,피에스케이홀딩스,KOSDAQ,10450.0,15650.0,2021-12-23,49.76076555023923,52.15311004784689,49.76076555023923,77.3,22226836500.0,new_high_240
2021-04-05,031980,피에스케이홀딩스,KOSDAQ,10450.0,15650.0,2021-12-23,49.76076555023923,52.15311004784689,49.76076555023923,69.58,22226836500.0,new_high_240
2021-04-05,031980,피에스케이홀딩스,KOSDAQ,10450.0,15650.0,2021-12-23,49.76076555023923,52.15311004784689,49.76076555023923,68.06,22226836500.0,new_high_240
2021-04-13,060250,NHN KCP,KOSDAQ,33627.0,29850.0,2022-01-03,-11.232045677580516,21.26862342760283,-11.232045677580516,53.85,26579318832.0,pullback_recovery
2021-04-22,058610,에스피지,KOSDAQ,10400.0,13150.0,2022-01-12,26.442307692307686,40.38461538461537,26.442307692307686,50.92,30215369600.0,pullback_recovery
2021-04-26,030530,원익홀딩스,KOSDAQ,7500.0,4980.0,2022-01-14,-33.599999999999994,-0.2666666666666706,-33.599999999999994,54.69,27275760000.0,box_breakout
2021-05-07,003380,하림지주,KOSDAQ,11150.0,8960.0,2022-01-26,-19.64125560538117,14.798206278026903,-19.64125560538117,68.61,39971512350.0,new_high_240
2021-05-07,003380,하림지주,KOSDAQ,11150.0,8960.0,2022-01-26,-19.64125560538117,14.798206278026903,-19.64125560538117,75.37,39971512350.0,new_high_240
2021-05-07,003380,하림지주,KOSDAQ,11150.0,8960.0,2022-01-26,-19.64125560538117,14.798206278026903,-19.64125560538117,68.98,39971512350.0,new_high_240
2021-05-14,078350,한양디지텍,KOSDAQ,6650.0,18450.0,2022-02-07,177.44360902255642,195.4887218045113,177.44360902255642,58.24,7929273800.0,mixed
2021-05-14,078350,한양디지텍,KOSDAQ,6650.0,18450.0,2022-02-07,177.44360902255642,195.4887218045113,177.44360902255642,53.7,7929273800.0,mixed
2021-05-14,078350,한양디지텍,KOSDAQ,6650.0,18450.0,2022-02-07,177.44360902255642,195.4887218045113,177.44360902255642,51.12,7929273800.0,mixed
2021-05-17,041510,에스엠,KOSDAQ,35950.0,66200.0,2022-02-08,84.14464534075104,136.4394993045897,84.14464534075104,56.21,80896523450.0,new_high_120
2021-05-17,041510,에스엠,KOSDAQ,35950.0,66200.0,2022-02-08,84.14464534075104,136.4394993045897,84.14464534075104,62.19,80896523450.0,new_high_120
2021-05-17,041510,에스엠,KOSDAQ,35950.0,66200.0,2022-02-08,84.14464534075104,136.4394993045897,84.14464534075104,64.25,80896523450.0,new_high_120
2021-05-27,323280,태성,KOSDAQ,3005.0,2538.0,2022-02-17,-15.540765391014977,111.14808652246255,-15.540765391014977,61.3,30240264580.0,new_high_240
2021-05-27,323280,태성,KOSDAQ,3005.0,2538.0,2022-02-17,-15.540765391014977,111.14808652246255,-15.540765391014977,73.26,30240264580.0,new_high_240
2021-05-27,323280,태성,KOSDAQ,3005.0,2538.0,2022-02-17,-15.540765391014977,111.14808652246255,-15.540765391014977,79.21,30240264580.0,new_high_240
2021-05-31,032820,우리기술,KOSDAQ,1475.0,1945.0,2022-02-21,31.864406779661024,125.08474576271186,31.864406779661024,50.86,9705893825.0,mixed
2021-06-03,368770,파이버프로,KOSDAQ,2433.0,2845.0,2022-02-24,16.9338265515824,58.85737772297575,16.9338265515824,51.16,9002834766.0,mixed
