n,invest,profit,final,ret_pct,avg_ret,avg_peak,SW_n,w100_n,w50_n,winrate,period,mode,filter,sort,combo
213,21300000,9769713.118430082,31069713.11843008,45.86719773910837,45.86719773910837,87.72725595811711,26,59,100,58.68544600938967,OOS,daily_1,F05_slope05_For양,S02_거래대금높,F05_slope05_For양__S02_거래대금높
213,21300000,9681542.702182386,30981542.702182386,45.453252122922,45.453252122922,86.81013414536766,24,60,103,61.97183098591549,OOS,daily_1,F05_slope05_For양,S03_점수낮,F05_slope05_For양__S03_점수낮
213,21300000,9184150.709591992,30484150.709591992,43.118078448788694,43.118078448788694,83.60450040273517,25,61,101,59.624413145539904,OOS,daily_1,F05_slope05_For양,S04_점수높,F05_slope05_For양__S04_점수높
213,21300000,9977497.354194691,31277497.354194693,46.84271058307367,46.842710583073675,84.69039468743942,23,58,100,61.97183098591549,OOS,daily_1,F05_slope05_For양,S05_변동성낮,F05_slope05_For양__S05_변동성낮
213,21300000,9221737.00349895,30521737.00349895,43.29453992253028,43.29453992253028,86.85409537643655,26,62,104,60.093896713615024,OOS,daily_1,F05_slope05_For양,S06_변동성높,F05_slope05_For양__S06_변동성높
213,21300000,10120497.32217737,31420497.32217737,47.514071935105015,47.514071935105015,88.55420298712174,25,62,103,60.56338028169014,OOS,daily_1,F05_slope05_For양,S07_slope강한,F05_slope05_For양__S07_slope강한
213,21300000,10153898.83612558,31453898.836125582,47.670886554580186,47.67088655458021,89.1559704715697,25,60,102,61.97183098591549,OOS,daily_1,F05_slope05_For양,S08_외인매수강,F05_slope05_For양__S08_외인매수강
213,21300000,10453827.707382582,31753827.707382582,49.079003321044986,49.07900332104498,88.78354713045093,26,57,102,61.03286384976526,OOS,daily_1,F05_slope05_For양,S09_52주고점근접,F05_slope05_For양__S09_52주고점근접
213,21300000,10089632.261720924,31389632.261720926,47.36916554798556,47.36916554798556,87.33691622738931,25,64,107,61.502347417840376,OOS,daily_1,F05_slope05_For양,S10_랜덤,F05_slope05_For양__S10_랜덤
243,24300000,10220006.73872511,34520006.73872511,42.05764090010334,42.05764090010333,81.5777687336421,22,64,117,63.78600823045267,OOS,daily_1,F06_외인기관동시,S01_거래대금낮,F06_외인기관동시__S01_거래대금낮
243,24300000,9102028.324154323,33402028.324154325,37.45690668376265,37.45690668376265,78.28110619927627,20,64,112,59.25925925925925,OOS,daily_1,F06_외인기관동시,S02_거래대금높,F06_외인기관동시__S02_거래대금높
243,24300000,9131518.440943597,33431518.4409436,37.5782651890683,37.5782651890683,76.51775358857894,18,59,115,62.55144032921811,OOS,daily_1,F06_외인기관동시,S03_점수낮,F06_외인기관동시__S03_점수낮
243,24300000,10420165.360350506,34720165.360350505,42.88133893148356,42.88133893148357,84.17784075854449,23,70,119,61.72839506172839,OOS,daily_1,F06_외인기관동시,S04_점수높,F06_외인기관동시__S04_점수높
243,24300000,10127257.57509609,34427257.575096086,41.67595709916086,41.675957099160854,80.09673077608825,21,62,115,61.72839506172839,OOS,daily_1,F06_외인기관동시,S05_변동성낮,F06_외인기관동시__S05_변동성낮
243,24300000,8749679.315294612,33049679.315294612,36.00691076252927,36.00691076252927,78.22777099963834,21,64,114,60.08230452674898,OOS,daily_1,F06_외인기관동시,S06_변동성높,F06_외인기관동시__S06_변동성높
243,24300000,9477736.326629419,33777736.326629415,39.00303015073835,39.003030150738354,77.77523721066072,20,62,112,60.08230452674898,OOS,daily_1,F06_외인기관동시,S07_slope강한,F06_외인기관동시__S07_slope강한
243,24300000,9721860.744706213,34021860.74470621,40.007657385622274,40.00765738562228,80.44664368293337,23,63,111,61.72839506172839,OOS,daily_1,F06_외인기관동시,S08_외인매수강,F06_외인기관동시__S08_외인매수강
243,24300000,10423033.96887971,34723033.968879715,42.893143904854774,42.89314390485478,81.43594983172487,23,61,115,60.90534979423868,OOS,daily_1,F06_외인기관동시,S09_52주고점근접,F06_외인기관동시__S09_52주고점근접
243,24300000,10469939.254874427,34769939.25487442,43.08616977314579,43.08616977314579,82.64575578379473,19,65,120,62.96296296296296,OOS,daily_1,F06_외인기관동시,S10_랜덤,F06_외인기관동시__S10_랜덤
216,21600000,10180943.364104945,31780943.364104945,47.133997056041416,47.133997056041416,89.07128248249171,26,58,105,60.64814814814815,OOS,daily_1,F07_눌림목,S01_거래대금낮,F07_눌림목__S01_거래대금낮
216,21600000,9808397.418692697,31408397.418692697,45.40924730876249,45.40924730876249,89.79650789109434,22,60,104,57.870370370370374,OOS,daily_1,F07_눌림목,S02_거래대금높,F07_눌림목__S02_거래대금높
216,21600000,9977590.188532487,31577590.188532487,46.192547169131885,46.19254716913189,88.45426465217268,22,54,102,59.72222222222222,OOS,daily_1,F07_눌림목,S03_점수낮,F07_눌림목__S03_점수낮
216,21600000,9390172.743142683,30990172.743142683,43.473021958993904,43.473021958993904,86.22985360432943,23,59,104,58.333333333333336,OOS,daily_1,F07_눌림목,S04_점수높,F07_눌림목__S04_점수높
216,21600000,9619846.384958029,31219846.38495803,44.53632585628717,44.536325856287164,86.23155680801628,23,57,102,58.79629629629629,OOS,daily_1,F07_눌림목,S05_변동성낮,F07_눌림목__S05_변동성낮
216,21600000,10334808.71196559,31934808.71196559,47.84633662947033,47.84633662947032,92.14328745160441,24,61,107,60.18518518518518,OOS,daily_1,F07_눌림목,S06_변동성높,F07_눌림목__S06_변동성높
216,21600000,9322063.880013544,30922063.880013544,43.15770314821085,43.15770314821084,85.19029447853345,21,57,103,59.25925925925925,OOS,daily_1,F07_눌림목,S07_slope강한,F07_눌림목__S07_slope강한
216,21600000,10789911.337286105,32389911.337286107,49.95329322817641,49.95329322817642,94.83152095063805,28,62,107,58.333333333333336,OOS,daily_1,F07_눌림목,S08_외인매수강,F07_눌림목__S08_외인매수강
216,21600000,10338043.158713626,31938043.158713624,47.86131091997049,47.86131091997049,90.95092900401202,25,59,107,58.79629629629629,OOS,daily_1,F07_눌림목,S09_52주고점근접,F07_눌림목__S09_52주고점근접
216,21600000,9916375.996578729,31516375.99657873,45.90914813230893,45.90914813230893,88.57875286743759,23,59,106,59.72222222222222,OOS,daily_1,F07_눌림목,S10_랜덤,F07_눌림목__S10_랜덤
336,33600000,15198121.939842,48798121.939842,45.23250577333929,45.23250577333929,86.53239934475206,42,95,164,62.202380952380956,OOS,daily_1,F08_안정추세60,S01_거래대금낮,F08_안정추세60__S01_거래대금낮
336,33600000,11844138.423143174,45444138.42314318,35.2504119736404,35.250411973640404,80.14633831470573,30,90,157,61.30952380952381,OOS,daily_1,F08_안정추세60,S02_거래대금높,F08_안정추세60__S02_거래대금높
336,33600000,13550405.258424005,47150405.25842401,40.32858707864287,40.328587078642876,82.86069638227453,34,86,157,62.5,OOS,daily_1,F08_안정추세60,S03_점수낮,F08_안정추세60__S03_점수낮
336,33600000,11561863.522222213,45161863.52222221,34.410308101851825,34.41030810185183,77.14842802310223,33,86,152,58.63095238095239,OOS,daily_1,F08_안정추세60,S04_점수높,F08_안정추세60__S04_점수높
336,33600000,12551640.726608519,46151640.726608515,37.35607359109678,37.356073591096774,77.06084641898885,30,79,148,59.82142857142857,OOS,daily_1,F08_안정추세60,S05_변동성낮,F08_안정추세60__S05_변동성낮
336,33600000,13697692.340881076,47297692.34088108,40.76694149071749,40.766941490717485,87.76796568851657,40,98,168,63.095238095238095,OOS,daily_1,F08_안정추세60,S06_변동성높,F08_안정추세60__S06_변동성높
336,33600000,13606324.420436716,47206324.42043672,40.49501315606165,40.49501315606165,85.99305765409434,36,90,159,62.202380952380956,OOS,daily_1,F08_안정추세60,S07_slope강한,F08_안정추세60__S07_slope강한
336,33600000,13646538.960903877,47246538.960903876,40.614699288404395,40.614699288404395,82.94038432794348,38,85,151,60.71428571428571,OOS,daily_1,F08_안정추세60,S08_외인매수강,F08_안정추세60__S08_외인매수강
336,33600000,13225326.190028962,46825326.190028965,39.361089851276674,39.361089851276674,80.51346768859284,37,77,152,60.416666666666664,OOS,daily_1,F08_안정추세60,S09_52주고점근접,F08_안정추세60__S09_52주고점근접
336,33600000,13834864.63901951,47434864.63901951,41.175192378034254,41.175192378034254,83.38478000916385,36,94,166,60.71428571428571,OOS,daily_1,F08_안정추세60,S10_랜덤,F08_안정추세60__S10_랜덤
270,27000000,11203512.956888424,38203512.95688842,41.49449243292009,41.49449243292009,85.27842062818331,31,67,116,58.51851851851851,OOS,daily_1,F09_slope05_과열X,S01_거래대금낮,F09_slope05_과열X__S01_거래대금낮
270,27000000,11831233.910575878,38831233.91057588,43.81938485398473,43.81938485398474,85.98692551318399,31,72,122,57.407407407407405,OOS,daily_1,F09_slope05_과열X,S02_거래대금높,F09_slope05_과열X__S02_거래대금높
270,27000000,11772367.921186056,38772367.92118606,43.60136267105947,43.60136267105946,88.87947488033207,32,72,119,57.77777777777777,OOS,daily_1,F09_slope05_과열X,S03_점수낮,F09_slope05_과열X__S03_점수낮
270,27000000,11632062.897192845,38632062.89719284,43.081714434047576,43.081714434047576,84.52047116402564,31,73,121,57.77777777777777,OOS,daily_1,F09_slope05_과열X,S04_점수높,F09_slope05_과열X__S04_점수높
270,27000000,11527585.976000514,38527585.97600052,42.69476287407598,42.694762874075984,83.99080668816072,26,63,115,58.14814814814815,OOS,daily_1,F09_slope05_과열X,S05_변동성낮,F09_slope05_과열X__S05_변동성낮
270,27000000,11374412.762154574,38374412.76215457,42.12745467464657,42.12745467464658,87.25278984196466,35,75,124,59.25925925925925,OOS,daily_1,F09_slope05_과열X,S06_변동성높,F09_slope05_과열X__S06_변동성높
270,27000000,12301381.184438149,39301381.18443815,45.56067105347462,45.56067105347462,89.51449231292641,33,75,123,58.51851851851851,OOS,daily_1,F09_slope05_과열X,S07_slope강한,F09_slope05_과열X__S07_slope강한
270,27000000,11741478.531183064,38741478.531183064,43.48695752290024,43.48695752290025,85.55862281757754,29,69,116,56.666666666666664,OOS,daily_1,F09_slope05_과열X,S08_외인매수강,F09_slope05_과열X__S08_외인매수강
270,27000000,11914642.15292664,38914642.15292664,44.12830427009867,44.12830427009866,86.14220158876469,32,66,116,58.51851851851851,OOS,daily_1,F09_slope05_과열X,S09_52주고점근접,F09_slope05_과열X__S09_52주고점근접
270,27000000,12114725.67475329,39114725.67475329,44.86935435093811,44.8693543509381,86.32863582771554,30,72,117,58.51851851851851,OOS,daily_1,F09_slope05_과열X,S10_랜덤,F09_slope05_과열X__S10_랜덤
255,25500000,17381191.049548328,42881191.04954833,68.1615335276405,68.16153352764049,119.4690958814264,50,103,145,66.27450980392156,OOS,daily_1,F10_KOSDAQ만,S01_거래대금낮,F10_KOSDAQ만__S01_거래대금낮
255,25500000,14829487.467203194,40329487.46720319,58.15485281256154,58.15485281256154,112.47230220746292,44,94,135,61.1764705882353,OOS,daily_1,F10_KOSDAQ만,S02_거래대금높,F10_KOSDAQ만__S02_거래대금높
255,25500000,16787547.92175536,42287547.92175536,65.83352126178572,65.83352126178572,121.11960971071865,48,102,143,64.31372549019608,OOS,daily_1,F10_KOSDAQ만,S03_점수낮,F10_KOSDAQ만__S03_점수낮
255,25500000,16134610.463974174,41634610.46397418,63.27298221166343,63.272982211663425,116.44733867922652,46,99,141,63.13725490196078,OOS,daily_1,F10_KOSDAQ만,S04_점수높,F10_KOSDAQ만__S04_점수높
255,25500000,15495801.94347921,40995801.94347921,60.767850758742,60.76785075874201,111.53962569354637,43,94,140,64.31372549019608,OOS,daily_1,F10_KOSDAQ만,S05_변동성낮,F10_KOSDAQ만__S05_변동성낮
255,25500000,16281306.65586903,41781306.65586903,63.84826139556482,63.84826139556482,119.17244944382075,50,101,141,63.52941176470588,OOS,daily_1,F10_KOSDAQ만,S06_변동성높,F10_KOSDAQ만__S06_변동성높
