Date,Code,Name,Market,Close,Amount,Score,chart_pattern,past_60,past_120,pos_252_high,slope60,drawdown60,peak_180d,ret_180d,sell_date,sell_close,For_5d,Inst_5d,For_20d,Inst_20d,PER_num,PBR_num,시총_num,Year,YYYYMM
2022-08-22,174900,앱클론,KOSDAQ,15750.0,17966292750.0,55.22,V_recovery,-0.7042253521126751,15.573770491803284,-33.175355450236964,-1.2460467463801483,-31.877133105802045,83.49206349206348,23.17460317460318,2023-05-15,19400.0,,,,,,14.28,809100000000.0,2022,2022-08
2022-08-22,174900,앱클론,KOSDAQ,15750.0,17966292750.0,56.86,V_recovery,-0.7042253521126751,15.573770491803284,-33.175355450236964,-1.2460467463801483,-31.877133105802045,83.49206349206348,23.17460317460318,2023-05-15,19400.0,,,,,,14.28,809100000000.0,2022,2022-08
2022-08-22,174900,앱클론,KOSDAQ,15750.0,17966292750.0,52.51,V_recovery,-0.7042253521126751,15.573770491803284,-33.175355450236964,-1.2460467463801483,-31.877133105802045,83.49206349206348,23.17460317460318,2023-05-15,19400.0,,,,,,14.28,809100000000.0,2022,2022-08
2022-08-22,174900,앱클론,KOSDAQ,15750.0,17966292750.0,60.01,V_recovery,-0.7042253521126751,15.573770491803284,-33.175355450236964,-1.2460467463801483,-31.877133105802045,83.49206349206348,23.17460317460318,2023-05-15,19400.0,,,,,,14.28,809100000000.0,2022,2022-08
2022-04-22,356860,티엘비,KOSDAQ,19825.0,17982979950.0,59.5,box_breakout,-3.208556149732622,-2.425876010781669,-30.51823416506718,0.7057773998799727,-15.479452054794518,26.103404791929385,5.9268600252206705,2023-01-12,21000.0,3054.0,42240.0,425.0,42300.0,43.84,8.65,1168100000000.0,2022,2022-04
2022-04-22,356860,티엘비,KOSDAQ,19825.0,17982979950.0,67.61,box_breakout,-3.208556149732622,-2.425876010781669,-30.51823416506718,0.7057773998799727,-15.479452054794518,26.103404791929385,5.9268600252206705,2023-01-12,21000.0,3054.0,42240.0,425.0,42300.0,43.84,8.65,1168100000000.0,2022,2022-04
2022-04-22,356860,티엘비,KOSDAQ,19825.0,17982979950.0,68.85,box_breakout,-3.208556149732622,-2.425876010781669,-30.51823416506718,0.7057773998799727,-15.479452054794518,26.103404791929385,5.9268600252206705,2023-01-12,21000.0,3054.0,42240.0,425.0,42300.0,43.84,8.65,1168100000000.0,2022,2022-04
2022-04-22,356860,티엘비,KOSDAQ,19825.0,17982979950.0,73.84,box_breakout,-3.208556149732622,-2.425876010781669,-30.51823416506718,0.7057773998799727,-15.479452054794518,26.103404791929385,5.9268600252206705,2023-01-12,21000.0,3054.0,42240.0,425.0,42300.0,43.84,8.65,1168100000000.0,2022,2022-04
2021-01-04,058610,에스피지,KOSDAQ,9400.0,17983008400.0,74.48,new_high_240,23.476968796433884,43.771626297577846,0.0,1.61320426817041,-12.596401028277636,48.93617021276595,19.14893617021276,2021-09-24,11200.0,123658.0,17058.0,162105.0,18381.0,300.94,10.67,2849800000000.0,2021,2021-01
2021-01-04,058610,에스피지,KOSDAQ,9400.0,17983008400.0,57.23,new_high_240,23.476968796433884,43.771626297577846,0.0,1.61320426817041,-12.596401028277636,48.93617021276595,19.14893617021276,2021-09-24,11200.0,123658.0,17058.0,162105.0,18381.0,300.94,10.67,2849800000000.0,2021,2021-01
2021-01-04,058610,에스피지,KOSDAQ,9400.0,17983008400.0,66.67,new_high_240,23.476968796433884,43.771626297577846,0.0,1.61320426817041,-12.596401028277636,48.93617021276595,19.14893617021276,2021-09-24,11200.0,123658.0,17058.0,162105.0,18381.0,300.94,10.67,2849800000000.0,2021,2021-01
2024-05-30,327260,RF머트리얼즈,KOSDAQ,10958.0,17985431148.0,74.33,sideways,4.606192286800659,-5.03944773175542,-36.492547157367106,0.39820556741225355,-15.133276010318141,6.917320678956007,-45.73827340755612,2025-02-27,5946.0,,,,,83.43,15.45,821500000000.0,2024,2024-05
2024-05-30,327260,RF머트리얼즈,KOSDAQ,10958.0,17985431148.0,75.44,sideways,4.606192286800659,-5.03944773175542,-36.492547157367106,0.39820556741225355,-15.133276010318141,6.917320678956007,-45.73827340755612,2025-02-27,5946.0,,,,,83.43,15.45,821500000000.0,2024,2024-05
2024-05-30,327260,RF머트리얼즈,KOSDAQ,10958.0,17985431148.0,82.72,sideways,4.606192286800659,-5.03944773175542,-36.492547157367106,0.39820556741225355,-15.133276010318141,6.917320678956007,-45.73827340755612,2025-02-27,5946.0,,,,,83.43,15.45,821500000000.0,2024,2024-05
2024-05-30,327260,RF머트리얼즈,KOSDAQ,10958.0,17985431148.0,66.2,sideways,4.606192286800659,-5.03944773175542,-36.492547157367106,0.39820556741225355,-15.133276010318141,6.917320678956007,-45.73827340755612,2025-02-27,5946.0,,,,,83.43,15.45,821500000000.0,2024,2024-05
2024-04-23,044490,태웅,KOSDAQ,21000.0,18102903000.0,49.62,mixed,20.16487000634115,19.860847564832397,-20.378151260504207,4.955247152433275,-8.910386965376782,13.571428571428568,-38.761904761904766,2025-01-20,12860.0,69573.0,34668.0,73481.0,58593.0,152.03,1.35,824300000000.0,2024,2024-04
2020-07-17,006730,서부T&D,KOSDAQ,6245.0,18233220495.0,47.76,mixed,21.294070512820507,-18.297125893941434,-23.5479797979798,3.2891674069917287,-13.093234601144399,26.421136909527632,17.998398718975174,2021-04-12,7369.0,,,,,9.83,0.71,769400000000.0,2020,2020-07
2021-08-18,183300,코미코,KOSDAQ,80400.0,18273392400.0,54.27,sideways,6.451612903225801,26.480836236933804,-3.200000000000003,0.22353164003185638,-9.84308131241084,13.059701492537323,-23.134328358208954,2022-05-13,61800.0,167265.0,-22232.0,239359.0,57304.0,37.16,6.61,1852600000000.0,2021,2021-08
2024-01-08,019210,와이지-원,KOSDAQ,6010.0,18390581970.0,47.43,mixed,-1.7513134851138368,-11.234177215189877,-24.899598393574294,0.8772739370942476,-9.433962264150942,12.312811980033267,-11.314475873544094,2024-10-04,5330.0,,,,,27.63,1.64,698900000000.0,2024,2024-01
2024-01-08,019210,와이지-원,KOSDAQ,6010.0,18390581970.0,51.61,mixed,-1.7513134851138368,-11.234177215189877,-24.899598393574294,0.8772739370942476,-9.433962264150942,12.312811980033267,-11.314475873544094,2024-10-04,5330.0,,,,,27.63,1.64,698900000000.0,2024,2024-01
2024-05-08,014620,성광벤드,KOSDAQ,12260.0,18396191300.0,59.46,sideways,5.325987144168964,-11.016291698991465,-32.92397660818713,0.4578940530937225,-12.8755364806867,165.08972267536706,128.38499184339315,2025-02-06,28000.0,202067.0,62292.0,252504.0,132558.0,28.82,1.75,962700000000.0,2024,2024-05
2022-12-26,068760,셀트리온제약,KOSDAQ,64470.0,18408312510.0,52.63,mixed,17.406097160200275,-8.917350290196314,-47.46643830876756,1.300417274752475,-10.926203347879893,39.89142236699239,-2.961067163021558,2023-09-15,62561.0,50464.0,56521.0,58723.0,75948.0,58.85,5.2,2273400000000.0,2022,2022-12
2024-02-27,043260,성호전자,KOSDAQ,1583.0,18445150826.0,62.88,mixed,-2.564102564102566,-16.159809183065,-28.91809908998989,0.9319320827473871,-11.20962634578847,54.453569172457364,-24.636765634870493,2024-11-22,1193.0,,,,,30.76,11.67,2925600000000.0,2024,2024-02
2024-02-27,043260,성호전자,KOSDAQ,1583.0,18445150826.0,55.88,mixed,-2.564102564102566,-16.159809183065,-28.91809908998989,0.9319320827473871,-11.20962634578847,54.453569172457364,-24.636765634870493,2024-11-22,1193.0,,,,,30.76,11.67,2925600000000.0,2024,2024-02
2024-02-27,043260,성호전자,KOSDAQ,1583.0,18445150826.0,63.54,mixed,-2.564102564102566,-16.159809183065,-28.91809908998989,0.9319320827473871,-11.20962634578847,54.453569172457364,-24.636765634870493,2024-11-22,1193.0,,,,,30.76,11.67,2925600000000.0,2024,2024-02
2024-02-27,043260,성호전자,KOSDAQ,1583.0,18445150826.0,63.72,mixed,-2.564102564102566,-16.159809183065,-28.91809908998989,0.9319320827473871,-11.20962634578847,54.453569172457364,-24.636765634870493,2024-11-22,1193.0,,,,,30.76,11.67,2925600000000.0,2024,2024-02
2023-01-03,328130,루닛,KOSDAQ,7377.0,18498410283.0,47.24,mixed,20.465030448422226,,-36.38666926525044,6.339413151803733,-15.265917602996259,757.4352717907008,538.9453707469161,2023-09-22,47135.0,41817.0,5983.0,59118.0,64573.0,,9.25,685400000000.0,2023,2023-01
2022-05-31,015750,성우하이텍,KOSDAQ,5380.0,18508265240.0,59.14,box_breakout,1.1077542799597273,-5.283018867924527,-37.79429987608426,0.6899222413473324,-11.485148514851485,47.58364312267658,37.54646840148699,2023-02-21,7400.0,421695.0,362814.0,-329795.0,503417.0,3.89,0.39,656800000000.0,2022,2022-05
2022-05-31,015750,성우하이텍,KOSDAQ,5380.0,18508265240.0,72.76,box_breakout,1.1077542799597273,-5.283018867924527,-37.79429987608426,0.6899222413473324,-11.485148514851485,47.58364312267658,37.54646840148699,2023-02-21,7400.0,421695.0,362814.0,-329795.0,503417.0,3.89,0.39,656800000000.0,2022,2022-05
2022-05-31,015750,성우하이텍,KOSDAQ,5380.0,18508265240.0,67.53,box_breakout,1.1077542799597273,-5.283018867924527,-37.79429987608426,0.6899222413473324,-11.485148514851485,47.58364312267658,37.54646840148699,2023-02-21,7400.0,421695.0,362814.0,-329795.0,503417.0,3.89,0.39,656800000000.0,2022,2022-05
2022-05-31,015750,성우하이텍,KOSDAQ,5380.0,18508265240.0,69.38,box_breakout,1.1077542799597273,-5.283018867924527,-37.79429987608426,0.6899222413473324,-11.485148514851485,47.58364312267658,37.54646840148699,2023-02-21,7400.0,421695.0,362814.0,-329795.0,503417.0,3.89,0.39,656800000000.0,2022,2022-05
2025-06-09,060250,NHN KCP,KOSDAQ,9100.0,18640740300.0,72.97,mixed,-5.91787439613527,-1.8891687657430767,-24.14800389483934,-1.0449728233839497,-12.681159420289855,180.2197802197802,118.46153846153844,2026-03-05,19880.0,,,,,16.62,2.4,753000000000.0,2025,2025-06
2025-06-09,060250,NHN KCP,KOSDAQ,9100.0,18640740300.0,72.23,mixed,-5.91787439613527,-1.8891687657430767,-24.14800389483934,-1.0449728233839497,-12.681159420289855,180.2197802197802,118.46153846153844,2026-03-05,19880.0,,,,,16.62,2.4,753000000000.0,2025,2025-06
2025-06-09,060250,NHN KCP,KOSDAQ,9100.0,18640740300.0,81.34,mixed,-5.91787439613527,-1.8891687657430767,-24.14800389483934,-1.0449728233839497,-12.681159420289855,180.2197802197802,118.46153846153844,2026-03-05,19880.0,,,,,16.62,2.4,753000000000.0,2025,2025-06
2023-03-15,281740,레이크머티리얼즈,KOSDAQ,6680.0,18669330800.0,49.58,mixed,26.859504132231415,-3.7617554858934144,-11.271676300578036,6.375974899925964,-12.309257375381488,289.97005988023955,103.74251497005989,2023-12-06,13610.0,,,,,174.79,9.98,1344200000000.0,2023,2023-03
2020-04-16,101490,에스앤에스텍,KOSDAQ,18300.0,18674912100.0,49.55,V_recovery,11.003236245954696,,-14.249999999999996,-2.0707843857134076,-35.5,191.8032786885246,132.51366120218577,2021-01-08,42550.0,94048.0,-60437.0,-141109.0,214645.0,29.18,5.45,1691900000000.0,2020,2020-04
2021-12-23,131970,두산테스나,KOSDAQ,49600.0,18680203200.0,58.11,mixed,1.498929336188426,5.803571428571419,-16.549295774647888,2.6015069799824877,-15.674603174603174,6.653225806451624,-48.48790322580645,2022-09-19,25550.0,76941.0,9625.0,204194.0,136614.0,2200.0,7.55,3316600000000.0,2021,2021-12
2024-05-31,082920,비츠로셀,KOSDAQ,10749.0,18779760633.0,65.9,sideways,13.691931540342296,23.40452420068242,-19.204037729604508,0.47506901304464827,-12.221764220939823,40.37584891617825,12.438366359661357,2025-02-28,12086.0,127681.0,152639.0,332817.0,282988.0,37.95,7.11,2434700000000.0,2024,2024-05
2024-05-31,082920,비츠로셀,KOSDAQ,10749.0,18779760633.0,56.66,sideways,13.691931540342296,23.40452420068242,-19.204037729604508,0.47506901304464827,-12.221764220939823,40.37584891617825,12.438366359661357,2025-02-28,12086.0,127681.0,152639.0,332817.0,282988.0,37.95,7.11,2434700000000.0,2024,2024-05
2025-06-18,033640,네패스,KOSDAQ,11440.0,18780578960.0,63.4,persistent_uptrend,30.15873015873016,48.19277108433735,-44.62577377602701,4.586468441880771,-18.54219948849105,77.01048951048952,46.328671328671334,2026-03-16,16740.0,54760.0,-381043.0,142778.0,-259331.0,51.39,6.89,852000000000.0,2025,2025-06
2025-06-18,033640,네패스,KOSDAQ,11440.0,18780578960.0,62.92,persistent_uptrend,30.15873015873016,48.19277108433735,-44.62577377602701,4.586468441880771,-18.54219948849105,77.01048951048952,46.328671328671334,2026-03-16,16740.0,54760.0,-381043.0,142778.0,-259331.0,51.39,6.89,852000000000.0,2025,2025-06
2024-02-26,174900,앱클론,KOSDAQ,15420.0,18843764280.0,59.36,mixed,9.400324149108584,-18.772563176895307,-43.0379746835443,2.74837236975898,-15.207373271889402,43.64461738002594,-9.143968871595332,2024-11-21,14010.0,,,,,,14.28,809100000000.0,2024,2024-02
2024-02-26,174900,앱클론,KOSDAQ,15420.0,18843764280.0,57.9,mixed,9.400324149108584,-18.772563176895307,-43.0379746835443,2.74837236975898,-15.207373271889402,43.64461738002594,-9.143968871595332,2024-11-21,14010.0,,,,,,14.28,809100000000.0,2024,2024-02
2024-02-26,174900,앱클론,KOSDAQ,15420.0,18843764280.0,54.42,mixed,9.400324149108584,-18.772563176895307,-43.0379746835443,2.74837236975898,-15.207373271889402,43.64461738002594,-9.143968871595332,2024-11-21,14010.0,,,,,,14.28,809100000000.0,2024,2024-02
2024-02-26,174900,앱클론,KOSDAQ,15420.0,18843764280.0,55.07,mixed,9.400324149108584,-18.772563176895307,-43.0379746835443,2.74837236975898,-15.207373271889402,43.64461738002594,-9.143968871595332,2024-11-21,14010.0,,,,,,14.28,809100000000.0,2024,2024-02
2022-06-29,044490,태웅,KOSDAQ,10950.0,18921567150.0,47.26,downtrend,-16.181818181818187,-16.181818181818187,-27.968749999999996,-4.780280755953733,-32.421875,29.680365296803647,6.301369863013706,2023-03-21,11640.0,16307.0,4401.0,22554.0,8054.0,152.03,1.35,824300000000.0,2022,2022-06
2022-11-18,336570,원텍,KOSDAQ,3455.0,19052794435.0,55.42,mixed,7.363013698630128,-17.500000000000004,-37.54980079681275,0.6698883242104375,-19.557823129251705,283.2127351664255,265.26772793053544,2023-08-09,12620.0,189456.0,166126.0,115403.0,369112.0,24.99,5.12,839400000000.0,2022,2022-11
2022-11-18,336570,원텍,KOSDAQ,3455.0,19052794435.0,59.57,mixed,7.363013698630128,-17.500000000000004,-37.54980079681275,0.6698883242104375,-19.557823129251705,283.2127351664255,265.26772793053544,2023-08-09,12620.0,189456.0,166126.0,115403.0,369112.0,24.99,5.12,839400000000.0,2022,2022-11
2022-11-18,336570,원텍,KOSDAQ,3455.0,19052794435.0,62.53,mixed,7.363013698630128,-17.500000000000004,-37.54980079681275,0.6698883242104375,-19.557823129251705,283.2127351664255,265.26772793053544,2023-08-09,12620.0,189456.0,166126.0,115403.0,369112.0,24.99,5.12,839400000000.0,2022,2022-11
2022-11-18,336570,원텍,KOSDAQ,3455.0,19052794435.0,63.0,mixed,7.363013698630128,-17.500000000000004,-37.54980079681275,0.6698883242104375,-19.557823129251705,283.2127351664255,265.26772793053544,2023-08-09,12620.0,189456.0,166126.0,115403.0,369112.0,24.99,5.12,839400000000.0,2022,2022-11
2023-05-19,140860,파크시스템스,KOSDAQ,159300.0,19053076500.0,51.75,mixed,-0.49053959355290777,30.155820348304307,-9.95561192136969,1.431095402578519,-12.618896639188337,34.33772755806655,12.366603892027616,2024-02-14,179000.0,-21757.0,58581.0,-16564.0,57864.0,82.43,8.81,2034200000000.0,2023,2023-05
2024-01-24,126340,비나텍,KOSDAQ,47305.0,19126783345.0,70.17,mixed,12.644376899696042,-23.850263384017634,-44.0219704771713,2.452092871999823,-8.855948308627903,20.982982771377223,-26.667371313814602,2024-10-23,34690.0,31323.0,274.0,4015.0,-15677.0,,14.18,1207300000000.0,2024,2024-01
2024-01-24,126340,비나텍,KOSDAQ,47305.0,19126783345.0,70.22,mixed,12.644376899696042,-23.850263384017634,-44.0219704771713,2.452092871999823,-8.855948308627903,20.982982771377223,-26.667371313814602,2024-10-23,34690.0,31323.0,274.0,4015.0,-15677.0,,14.18,1207300000000.0,2024,2024-01
2024-01-24,126340,비나텍,KOSDAQ,47305.0,19126783345.0,75.92,mixed,12.644376899696042,-23.850263384017634,-44.0219704771713,2.452092871999823,-8.855948308627903,20.982982771377223,-26.667371313814602,2024-10-23,34690.0,31323.0,274.0,4015.0,-15677.0,,14.18,1207300000000.0,2024,2024-01
2025-07-28,074600,원익QnC,KOSDAQ,19500.0,19132191000.0,56.25,mixed,0.16910935738443378,-11.592039800995025,-51.04683195592287,1.50638192341333,-11.433260393873091,94.61538461538461,87.94871794871794,2026-04-23,36650.0,317045.0,-49506.0,303003.0,-160091.0,42.74,1.96,998900000000.0,2025,2025-07
2025-07-28,074600,원익QnC,KOSDAQ,19500.0,19132191000.0,62.01,mixed,0.16910935738443378,-11.592039800995025,-51.04683195592287,1.50638192341333,-11.433260393873091,94.61538461538461,87.94871794871794,2026-04-23,36650.0,317045.0,-49506.0,303003.0,-160091.0,42.74,1.96,998900000000.0,2025,2025-07
2025-07-28,074600,원익QnC,KOSDAQ,19500.0,19132191000.0,64.87,mixed,0.16910935738443378,-11.592039800995025,-51.04683195592287,1.50638192341333,-11.433260393873091,94.61538461538461,87.94871794871794,2026-04-23,36650.0,317045.0,-49506.0,303003.0,-160091.0,42.74,1.96,998900000000.0,2025,2025-07
2025-07-28,074600,원익QnC,KOSDAQ,19500.0,19132191000.0,64.3,mixed,0.16910935738443378,-11.592039800995025,-51.04683195592287,1.50638192341333,-11.433260393873091,94.61538461538461,87.94871794871794,2026-04-23,36650.0,317045.0,-49506.0,303003.0,-160091.0,42.74,1.96,998900000000.0,2025,2025-07
2025-01-23,218410,RFHIC,KOSDAQ,16090.0,19134276270.0,52.87,new_high_120,2.9902642559109793,12.112036336109,-23.89516957862282,0.4113282428766569,-28.040540540540537,103.54257302672467,67.8060907395898,2025-10-24,27000.0,141113.0,41288.0,142388.0,-75922.0,87.62,7.3,2761600000000.0,2025,2025-01
2022-09-13,085660,차바이오텍,KOSDAQ,16570.0,19183801510.0,52.72,mixed,2.2357582889181105,-15.787673185472373,-33.333333333333336,2.2747532546717713,-13.544870002795639,1.6716958358479195,-14.206397103198555,2023-06-05,14216.0,-16507.0,122734.0,187675.0,-40522.0,,3.8,1318300000000.0,2022,2022-09
2022-09-13,085660,차바이오텍,KOSDAQ,16570.0,19183801510.0,53.14,mixed,2.2357582889181105,-15.787673185472373,-33.333333333333336,2.2747532546717713,-13.544870002795639,1.6716958358479195,-14.206397103198555,2023-06-05,14216.0,-16507.0,122734.0,187675.0,-40522.0,,3.8,1318300000000.0,2022,2022-09
2022-09-13,085660,차바이오텍,KOSDAQ,16570.0,19183801510.0,47.45,mixed,2.2357582889181105,-15.787673185472373,-33.333333333333336,2.2747532546717713,-13.544870002795639,1.6716958358479195,-14.206397103198555,2023-06-05,14216.0,-16507.0,122734.0,187675.0,-40522.0,,3.8,1318300000000.0,2022,2022-09
2020-09-23,078350,한양디지텍,KOSDAQ,5720.0,19247502560.0,46.21,sideways,-6.902654867256642,32.16080402010051,-17.812499999999996,-0.46200955932955917,-19.062500000000004,30.069930069930063,25.874125874125873,2021-06-18,7200.0,-31271.0,476.0,-58791.0,475.0,39.72,3.34,647900000000.0,2020,2020-09
2024-04-17,069540,빛과전자,KOSDAQ,2880.0,19251149760.0,51.15,mixed,13.317757009345787,-16.809605488850778,-58.33333333333333,3.9687567116019897,-18.859857482185273,43.05555555555556,-66.25,2025-01-14,972.0,,,,,,6.98,647100000000.0,2024,2024-04
2023-01-30,100790,미래에셋벤처투자,KOSDAQ,5390.0,19595582160.0,65.36,box_breakout,16.355140186915882,-17.27574750830565,-55.929203539823,0.07718839341861085,-12.752391073326253,27.08719851576995,-13.914656771799628,2023-10-24,4640.0,,,,,96.22,7.86,2975000000000.0,2023,2023-01
2023-01-30,100790,미래에셋벤처투자,KOSDAQ,5390.0,19595582160.0,55.62,box_breakout,16.355140186915882,-17.27574750830565,-55.929203539823,0.07718839341861085,-12.752391073326253,27.08719851576995,-13.914656771799628,2023-10-24,4640.0,,,,,96.22,7.86,2975000000000.0,2023,2023-01
2022-12-19,092190,서울바이오시스,KOSDAQ,6200.0,19779853800.0,51.14,mixed,-10.248447204968947,-11.485451761102606,-59.29577464788732,0.7901193567201201,-20.907617504051867,21.7741935483871,-27.661290322580644,2023-09-08,4485.0,,,,,,8.5,671100000000.0,2022,2022-12
2022-12-19,092190,서울바이오시스,KOSDAQ,6200.0,19779853800.0,50.76,mixed,-10.248447204968947,-11.485451761102606,-59.29577464788732,0.7901193567201201,-20.907617504051867,21.7741935483871,-27.661290322580644,2023-09-08,4485.0,,,,,,8.5,671100000000.0,2022,2022-12
2022-12-19,092190,서울바이오시스,KOSDAQ,6200.0,19779853800.0,47.49,mixed,-10.248447204968947,-11.485451761102606,-59.29577464788732,0.7901193567201201,-20.907617504051867,21.7741935483871,-27.661290322580644,2023-09-08,4485.0,,,,,,8.5,671100000000.0,2022,2022-12
2022-12-19,092190,서울바이오시스,KOSDAQ,6200.0,19779853800.0,53.8,mixed,-10.248447204968947,-11.485451761102606,-59.29577464788732,0.7901193567201201,-20.907617504051867,21.7741935483871,-27.661290322580644,2023-09-08,4485.0,,,,,,8.5,671100000000.0,2022,2022-12
2020-12-24,052020,에스티큐브,KOSDAQ,7931.0,19782087094.0,57.33,sideways,14.03263403263404,-13.812544045102182,-35.603334795963136,0.35068440391386896,-13.23892425620372,26.301853486319505,-3.1647963686798675,2021-09-15,7680.0,,,,,,14.87,1073500000000.0,2020,2020-12
2020-12-24,052020,에스티큐브,KOSDAQ,7931.0,19782087094.0,59.49,sideways,14.03263403263404,-13.812544045102182,-35.603334795963136,0.35068440391386896,-13.23892425620372,26.301853486319505,-3.1647963686798675,2021-09-15,7680.0,,,,,,14.87,1073500000000.0,2020,2020-12
2020-12-24,052020,에스티큐브,KOSDAQ,7931.0,19782087094.0,59.31,sideways,14.03263403263404,-13.812544045102182,-35.603334795963136,0.35068440391386896,-13.23892425620372,26.301853486319505,-3.1647963686798675,2021-09-15,7680.0,,,,,,14.87,1073500000000.0,2020,2020-12
2022-12-15,010170,대한광통신,KOSDAQ,2844.0,19861659864.0,51.16,box_breakout,4.276578737010395,37.896405919661724,-6.285919540229889,1.7799866291905282,-20.79207920792079,4.465541490857938,-47.71448663853727,2023-09-06,1487.0,,,,,,49.49,3778300000000.0,2022,2022-12
2022-12-15,010170,대한광통신,KOSDAQ,2844.0,19861659864.0,51.39,box_breakout,4.276578737010395,37.896405919661724,-6.285919540229889,1.7799866291905282,-20.79207920792079,4.465541490857938,-47.71448663853727,2023-09-06,1487.0,,,,,,49.49,3778300000000.0,2022,2022-12
2022-12-15,010170,대한광통신,KOSDAQ,2844.0,19861659864.0,45.23,box_breakout,4.276578737010395,37.896405919661724,-6.285919540229889,1.7799866291905282,-20.79207920792079,4.465541490857938,-47.71448663853727,2023-09-06,1487.0,,,,,,49.49,3778300000000.0,2022,2022-12
2022-12-15,010170,대한광통신,KOSDAQ,2844.0,19861659864.0,51.36,box_breakout,4.276578737010395,37.896405919661724,-6.285919540229889,1.7799866291905282,-20.79207920792079,4.465541490857938,-47.71448663853727,2023-09-06,1487.0,,,,,,49.49,3778300000000.0,2022,2022-12
2021-12-08,077360,덕산하이메탈,KOSDAQ,8675.0,19949984250.0,59.47,box_breakout,15.86206896551725,26.315789473684205,-1.4662756598240456,1.4168866111548355,-15.410958904109584,21.61383285302594,-15.96541786743516,2022-08-31,7290.0,,,,,,4.16,858300000000.0,2021,2021-12
2022-05-13,033100,제룡전기,KOSDAQ,5620.0,20133138580.0,55.15,mixed,14.56521739130434,-9.76027397260274,-30.013280212483394,2.615698334177997,-6.871035940803383,119.7508896797153,97.50889679715303,2023-02-03,11100.0,-106135.0,12606.0,-22380.0,12494.0,20.77,4.71,1081000000000.0,2022,2022-05
2020-08-03,039200,오스코텍,KOSDAQ,27032.0,20280163296.0,54.56,mixed,7.419272168118907,25.537862526830722,-17.82446738988368,2.4024688036567468,-26.02600967193831,155.35291506362827,48.390796093518794,2021-04-27,40113.0,8377.0,-173618.0,-143027.0,323129.0,29.1,9.04,1616400000000.0,2020,2020-08
2023-03-17,095610,테스,KOSDAQ,20650.0,20304236400.0,70.56,mixed,3.2369942196531776,-1.3259668508287303,-36.890459363957596,1.6123498303173225,-11.55857740585774,16.22276029055689,-6.246973365617436,2023-12-08,19360.0,-40619.0,277331.0,-208420.0,288262.0,38.58,5.58,2497400000000.0,2023,2023-03
2023-03-17,095610,테스,KOSDAQ,20650.0,20304236400.0,70.08,mixed,3.2369942196531776,-1.3259668508287303,-36.890459363957596,1.6123498303173225,-11.55857740585774,16.22276029055689,-6.246973365617436,2023-12-08,19360.0,-40619.0,277331.0,-208420.0,288262.0,38.58,5.58,2497400000000.0,2023,2023-03
2023-03-17,095610,테스,KOSDAQ,20650.0,20304236400.0,76.5,mixed,3.2369942196531776,-1.3259668508287303,-36.890459363957596,1.6123498303173225,-11.55857740585774,16.22276029055689,-6.246973365617436,2023-12-08,19360.0,-40619.0,277331.0,-208420.0,288262.0,38.58,5.58,2497400000000.0,2023,2023-03
2022-03-30,290650,엘앤씨바이오,KOSDAQ,37000.0,20330797000.0,66.25,pullback_recovery,-3.5868005738880937,-9.189189189189184,-15.365239294710332,-1.0564077592629846,-16.916780354706685,26.216216216216214,-32.97297297297297,2022-12-19,24800.0,83716.0,-11899.0,146772.0,57276.0,,8.38,1842000000000.0,2022,2022-03
2022-03-30,290650,엘앤씨바이오,KOSDAQ,37000.0,20330797000.0,59.74,pullback_recovery,-3.5868005738880937,-9.189189189189184,-15.365239294710332,-1.0564077592629846,-16.916780354706685,26.216216216216214,-32.97297297297297,2022-12-19,24800.0,83716.0,-11899.0,146772.0,57276.0,,8.38,1842000000000.0,2022,2022-03
2022-03-30,290650,엘앤씨바이오,KOSDAQ,37000.0,20330797000.0,66.12,pullback_recovery,-3.5868005738880937,-9.189189189189184,-15.365239294710332,-1.0564077592629846,-16.916780354706685,26.216216216216214,-32.97297297297297,2022-12-19,24800.0,83716.0,-11899.0,146772.0,57276.0,,8.38,1842000000000.0,2022,2022-03
2022-03-30,290650,엘앤씨바이오,KOSDAQ,37000.0,20330797000.0,66.21,pullback_recovery,-3.5868005738880937,-9.189189189189184,-15.365239294710332,-1.0564077592629846,-16.916780354706685,26.216216216216214,-32.97297297297297,2022-12-19,24800.0,83716.0,-11899.0,146772.0,57276.0,,8.38,1842000000000.0,2022,2022-03
2022-04-06,336570,원텍,KOSDAQ,4660.0,20336347180.0,49.38,mixed,21.27659574468086,38.036809815950924,-6.659388646288211,1.0566725161381925,-6.659388646288211,14.806866952789699,-8.369098712446355,2022-12-26,4270.0,100210.0,-1073321.0,100210.0,-1073321.0,24.99,5.12,839400000000.0,2022,2022-04
2020-12-30,023160,태광,KOSDAQ,7660.0,20456796000.0,69.26,box_breakout,11.653543307086611,-3.1420765027322384,-35.54545454545455,2.1892664110607836,-9.202453987730063,76.2402088772846,50.78328981723237,2021-09-23,11550.0,-18371.0,6420.0,-26279.0,-343746.0,16.04,1.6,999800000000.0,2020,2020-12
2020-12-30,023160,태광,KOSDAQ,7660.0,20456796000.0,66.94,box_breakout,11.653543307086611,-3.1420765027322384,-35.54545454545455,2.1892664110607836,-9.202453987730063,76.2402088772846,50.78328981723237,2021-09-23,11550.0,-18371.0,6420.0,-26279.0,-343746.0,16.04,1.6,999800000000.0,2020,2020-12
