Date,Name,Code,Market,Close,ChangeRatio,Score,pos_252_high,past_120,slope60,chart_pattern,s10,s12,is_first_pullback,new_high_252,ret_180d,ret_365d
2024-10-11,에이비엘바이오,298380,KOSDAQ,40500.0,15.38,60.75,0.0,56.347438752783965,2.50064607399073,new_high_240,91.0,100,True,True,63.456790123456784,282.71604938271605
2024-10-10,리가켐바이오,141080,KOSDAQ,123300.0,9.5,51.77,0.0,80.73836276083468,4.263471633346725,new_high_240,81.8,100,False,True,-2.75750202757502,52.63584752635847
2024-09-19,고려아연,010130,KOSPI,707000.0,6.16,53.95,0.0,50.84937712344282,1.1815089514492367,new_high_240,63.7,100,True,True,15.417256011315416,125.31824611032532
2024-09-06,064850,064850,?,14440.0,7.76,52.33,0.0,132.63888888888889,5.739059019340832,new_high_240,100.0,100,False,True,-46.53739612188366,41.96675900277008
2024-09-03,000105,000105,?,188100.0,17.49,45.64,0.0,154.9363057324841,9.662684109329922,new_high_240,100.0,100,False,True,-47.10260499734184,-52.791068580542266
2024-08-26,리가켐바이오,141080,KOSDAQ,98000.0,4.59,57.69,-0.7415254237288171,73.1977818853974,6.465323490065251,new_high_240,39.6,100,True,True,17.142857142857142,65.20408163265307
2024-07-01,SOOP,067160,KOSDAQ,137000.0,4.34,61.55,0.0,55.01770956316412,-0.2199481951543582,new_high_240,13.6,100,True,True,-40.65693430656934,-49.70802919708029
2024-06-19,삼천당제약,000250,KOSDAQ,163800.0,15.76,55.49,0.0,110.87928464977645,2.248192185255406,new_high_240,80.6,100,False,True,10.195360195360195,37.66788766788767
2024-05-23,우리기술,032820,KOSDAQ,2250.0,8.7,54.85,0.0,55.75620767494356,4.366503931123398,new_high_240,100.0,100,True,True,-3.111111111111111,60.88888888888889
2024-05-13,일진전기,103590,KOSPI,25450.0,3.25,56.88,0.0,104.17460448935643,14.778674052562016,new_high_240,31.0,100,False,True,25.540275049115913,141.2573673870334
2024-05-03,금호타이어,073240,KOSPI,8190.0,4.6,51.05,0.0,70.21739130434783,-0.027236479458170336,new_high_240,86.9,100,True,True,-38.70573870573871,-39.25518925518926
2024-03-27,삼화전기,009470,KOSPI,29050.0,14.82,50.9,-14.814814814814813,59.621451104100956,5.369006722564151,new_high_120,100.0,100,False,False,2.4096385542168677,39.75903614457831
2024-03-21,HLB제약,047920,KOSDAQ,39700.0,22.72,57.19,0.0,132.23259152907394,12.542207627074493,new_high_240,100.0,100,False,True,-42.69521410579345,-63.85390428211587
2024-03-19,툴젠,199800,KOSDAQ,92600.0,21.68,63.57,-5.348258706467657,95.12820512820512,-4.746178398843806,box_breakout,100.0,100,False,False,-55.291576673866096,-57.99136069114471
2024-03-14,선익시스템,171090,KOSDAQ,46050.0,25.31,63.21,-9.926470588235292,54.73684210526315,-2.5529037885802115,new_high_120,100.0,100,False,False,-16.829533116178066,-17.48099891422367
2024-03-08,레이크머티리얼즈,281740,KOSDAQ,29650.0,26.71,65.75,-7.326732673267323,50.67611075338054,3.684438155379747,new_high_120,100.0,100,False,False,-61.04553119730185,-59.898819561551434
2024-03-08,에이디테크놀로지,200710,KOSDAQ,46850.0,8.95,52.41,0.0,79.16666666666667,3.901479641144071,new_high_240,100.0,100,False,True,-69.88260405549627,-52.18783351120597
2024-02-23,율촌화학,008730,KOSPI,48450.0,4.19,51.21,-3.9256198347107474,50.974025974025984,1.198604987856683,new_high_120,100.0,100,False,False,-51.08359133126935,-34.36532507739938
2024-01-03,셀트리온제약,068760,KOSDAQ,120655.0,7.76,60.48,0.0,70.46894031668695,7.972055406466161,new_high_240,100.0,100,True,True,-46.01052587957399,-55.86838506485433
2023-12-11,LS에코에너지,229640,KOSPI,20300.0,7.52,49.36,0.0,170.48710601719196,11.817022808141944,new_high_240,100.0,100,False,True,19.704433497536947,73.39901477832512
2023-11-15,티에프이,425420,KOSDAQ,46000.0,13.86,49.15,0.0,335.3448275862069,4.876116346755004,new_high_240,83.2,100,False,True,-59.0,-56.52173913043478
2023-11-07,티에프이,425420,KOSDAQ,39700.0,5.59,48.62,0.0,332.18390804597703,4.7781495603646365,new_high_240,61.5,100,False,True,-41.30982367758186,-55.61712846347607
2023-10-23,현대바이오,048410,KOSDAQ,16067.0,8.6,49.55,-18.124965410371352,51.329787234042556,2.6756749097466628,persistent_uptrend,23.7,100,True,False,-47.62556793427522,-65.45714819194622
2023-10-13,코스메카코리아,241710,KOSDAQ,34000.0,6.58,50.42,0.0,236.49789029535864,-0.014164164460616132,new_high_240,66.1,100,False,True,155.88235294117646,35.44117647058824
2023-08-30,글로벌텍스프리,204620,KOSDAQ,5556.0,7.95,52.27,0.0,85.01078360891445,5.168900221017283,new_high_240,100.0,100,False,True,-37.00503959683225,-19.636429085673146
2023-08-28,우리로,046970,KOSDAQ,2750.0,20.09,58.5,0.0,73.8800303720577,0.7968714806164349,new_high_240,100.0,100,False,True,-49.45454545454545,-52.21818181818182
2023-08-25,태양금속,004100,KOSPI,3070.0,4.42,52.55,0.0,79.15904936014626,0.8605358564584066,new_high_240,100.0,100,False,True,-19.381107491856678,1.1400651465798046
2023-08-24,태양금속,004100,KOSPI,2940.0,10.53,63.93,0.0,64.91010539367639,-0.11453803808147106,new_high_240,100.0,100,False,True,-12.585034013605442,7.993197278911565
2023-08-23,현대엘리베이터,017800,KOSPI,49300.0,5.12,57.38,0.0,69.31407942238268,0.5878322617490175,new_high_240,36.6,100,False,True,-18.864097363083165,14.807302231237324
2023-08-21,미래산업,025560,KOSPI,132056.0,25.22,45.89,0.0,226.5520978479641,7.269861442271305,new_high_240,100.0,85,False,True,-78.7385654570788,-89.1652026413037
2023-08-11,코스맥스,192820,KOSPI,133100.0,7.51,53.07,0.0,55.72327044025158,3.9313472688524405,new_high_240,87.9,100,True,True,12.622088655146507,15.101427498121714
2023-07-13,에이팩트,200470,KOSDAQ,4555.0,11.23,56.74,0.0,51.94805194805194,6.590912195656261,new_high_240,61.2,100,False,True,20.74643249176729,-35.89462129527991
2023-07-06,023810,023810,?,12800.0,7.38,46.54,0.0,74.52415812591508,-0.49678744040847234,new_high_240,67.7,100,True,True,-27.578124999999996,-56.71874999999999
2023-06-28,CR홀딩스,000480,KOSPI,21200.0,19.03,58.1,0.0,134.96042216358842,2.358691720493478,new_high_240,100.0,100,False,True,-70.89622641509435,-72.21698113207547
2023-06-27,CR홀딩스,000480,KOSPI,17810.0,19.77,63.42,0.0,94.37908496732025,1.5843686578878873,new_high_240,100.0,100,False,True,-65.58113419427288,-67.09713644020214
2023-05-26,이수페타시스,007660,KOSPI,13304.0,9.18,52.02,0.0,97.93697205977907,2.2680234982477625,new_high_240,86.2,100,True,True,111.62056524353578,71.04630186410103
2023-04-13,태양금속,004100,KOSPI,2180.0,17.2,74.29,0.0,57.6271186440678,1.66025012326432,new_high_240,43.0,100,True,True,51.8348623853211,38.99082568807339
2023-04-11,디아이,003160,KOSPI,7900.0,12.54,59.06,-22.259136212624586,61.37931034482757,1.9915559369746176,new_high_120,100.0,100,False,False,-18.734177215189874,114.68354430379746
2023-04-10,메디톡스,086900,KOSDAQ,254500.0,5.38,56.82,-0.8213552361396315,140.3319865453894,11.926299658129832,new_high_240,28.5,100,False,True,-5.1080550098231825,-26.876227897838902
2023-03-30,제주반도체,080220,KOSDAQ,6080.0,7.99,63.49,-8.156606851549753,53.40599455040871,6.247944715421999,new_high_120,44.1,100,True,False,108.7171052631579,127.13815789473684
2023-02-15,에코프로,086520,KOSDAQ,41889.0,8.27,47.42,0.0,75.4773459113792,3.9833729359949497,new_high_240,100.0,100,False,True,241.45479720212944,111.94585690754135
2023-02-09,에코프로,086520,KOSDAQ,37494.0,10.59,57.01,0.0,56.60769550556608,0.606241533427991,new_high_240,100.0,100,False,True,233.33866752013654,112.19395103216515
2023-01-17,레인보우로보틱스,277810,KOSDAQ,63200.0,11.46,48.01,0.0,135.26970954356847,7.3829390202527225,new_high_240,100.0,100,False,True,123.41772151898734,152.84810126582278
2022-11-16,동운아나텍,094170,KOSDAQ,10441.0,4.09,59.62,-0.8990318118948792,85.51877196227113,0.11114503690828671,new_high_240,74.3,100,True,True,130.14079111196247,78.60358203237237
2022-11-16,제룡전기,033100,KOSDAQ,11350.0,8.1,48.71,0.0,82.29166666666667,4.217389847592401,new_high_240,25.8,100,False,True,86.78414096916299,529.9559471365639
2022-09-07,금양,001570,KOSPI,16850.0,13.47,44.19,0.0,232.9596412556054,20.150542807546593,new_high_240,100.0,85,False,True,186.053412462908,643.6201780415431
2022-08-26,제룡전기,033100,KOSDAQ,8990.0,13.8,55.07,0.0,68.08510638297874,4.265804447412577,new_high_240,37.7,100,True,True,63.18131256952169,139.71078976640712
2022-08-18,태광,023160,KOSDAQ,17700.0,7.27,53.3,-0.9009009009009028,65.9959758551308,2.753535567465158,new_high_240,83.6,100,True,True,3.615819209039548,-25.254237288135595
2022-08-02,에스티큐브,052020,KOSDAQ,13855.0,15.33,45.07,0.0,82.65166489280827,13.879058316455792,new_high_240,100.0,85,False,True,19.263803680981596,-42.3962468422952
2022-07-28,유티아이,179900,KOSDAQ,25700.0,14.99,63.7,0.0,62.54545454545455,1.9193328415672057,new_high_240,100.0,100,False,True,-7.003891050583658,55.252918287937746
2022-05-27,058730,058730,?,7770.0,7.77,50.58,0.0,53.404255319148945,4.686903950890576,new_high_240,100.0,100,False,True,-36.55083655083655,-42.53539253539253
2022-05-27,HD현대에너지솔루션,322000,KOSPI,34000.0,4.78,51.57,-1.367781155015202,73.52941176470588,1.522392174770254,new_high_240,100.0,100,False,False,57.647058823529406,-28.823529411764703
2022-04-18,이수페타시스,007660,KOSPI,8120.0,8.44,61.37,0.0,96.43231899265476,2.070456094941251,new_high_240,38.3,100,False,True,-27.426108374384235,240.13546798029557
2022-04-13,이랜텍,054210,KOSDAQ,22850.0,14.54,60.58,0.0,93.68932038834951,4.761593945042092,new_high_240,100.0,100,True,True,-50.984682713347915,-58.86214442013129
2022-03-31,에치에프알,230240,KOSDAQ,39000.0,14.37,61.12,-3.8081805359661547,78.53403141361257,-0.7135301832533024,box_breakout,55.1,100,True,False,-1.9230769230769231,-42.17948717948718
2022-03-29,일동홀딩스,000230,KOSPI,22200.0,6.73,55.34,0.0,54.64684014869889,-1.0298303275854521,new_high_240,100.0,100,False,True,36.93693693693694,-33.24324324324324
2022-03-28,유진로봇,056080,KOSDAQ,7650.0,7.75,52.46,0.0,101.99146514935991,-1.1658619833802455,new_high_240,100.0,100,False,True,-44.640522875817,76.47058823529412
2022-03-28,휴림로봇,090710,KOSDAQ,4800.0,22.29,57.25,0.0,74.83296213808464,1.675099739235226,new_high_240,100.0,80,False,True,2.8541666666666665,-9.270833333333334
2022-01-21,디와이,013570,KOSPI,10850.0,13.97,61.95,0.0,61.904761904761905,4.872231835843472,new_high_240,100.0,100,False,True,-48.755760368663594,-40.92165898617511
2021-11-26,대주전자재료,078600,KOSDAQ,125600.0,7.35,44.75,0.0,165.30612244897958,10.275474586013555,new_high_240,38.8,100,False,True,-31.926751592356688,-31.528662420382165
2021-11-01,SOOP,067160,KOSDAQ,206900.0,7.2,48.82,0.0,113.2596685082873,3.218164357984429,new_high_240,71.8,100,False,True,-57.75737071048815,-63.70227162880619
2021-10-29,SOOP,067160,KOSDAQ,193000.0,9.66,49.1,-0.283286118980175,96.64804469273743,3.073111858499228,new_high_240,55.2,100,False,True,-53.575129533678755,-60.207253886010356
2021-09-17,코오롱인더우,120115,KOSPI,49850.0,10.78,55.5,0.0,71.10266159695817,1.7293916117534904,new_high_240,100.0,100,True,True,-41.72517552657974,-54.663991975927786
2021-09-10,코오롱생명과학,102940,KOSDAQ,37750.0,6.04,58.63,0.0,74.93857493857494,3.193764387712669,new_high_240,2.2,100,True,True,-10.728476821192052,-10.463576158940398
2021-09-09,092780,092780,?,10650.0,8.23,53.65,0.0,65.3781512605042,3.2180961762599294,new_high_240,100.0,100,True,True,-37.84037558685446,-50.89201877934272
2021-09-02,KCC,002380,KOSPI,398000.0,3.38,55.26,0.0,88.72549019607843,1.3997689612000783,new_high_240,32.4,85,True,True,-10.804020100502512,-37.562814070351756
2021-09-01,삼아알미늄,006110,KOSPI,27500.0,11.34,54.04,0.0,143.34975369458127,9.897610669005553,new_high_240,100.0,100,False,True,-15.272727272727273,43.63636363636363
2021-08-30,일진홀딩스,015860,KOSPI,8690.0,7.95,60.84,-0.6172839506172867,62.62626262626263,0.9544622336644158,new_high_240,89.1,100,False,True,-34.63751438434983,-51.611047180667434
2021-07-30,KCC글라스,344820,KOSPI,74300.0,4.21,54.21,0.0,80.73510773130546,0.4601048430645213,new_high_240,36.1,100,True,True,-17.227456258411845,-48.65410497981158
2021-07-27,하나머티리얼즈,166090,KOSDAQ,53800.0,4.26,50.72,0.0,84.94623655913978,1.0399670324407129,new_high_240,35.2,100,True,True,20.44609665427509,-31.59851301115242
2021-06-29,넥센타이어,002350,KOSPI,10450.0,11.76,70.56,-0.7430997876857748,53.278688524590166,1.9394266187945215,new_high_240,22.1,100,True,True,-40.28708133971292,-35.59808612440191
2021-06-25,024900,024900,?,4245.0,4.56,57.82,-0.4901960784313708,141.66666666666666,4.304464887402165,new_high_240,33.7,100,True,True,-23.08598351001178,-39.34040047114252
2021-06-17,티앤엘,340570,KOSDAQ,42150.0,11.36,59.14,0.0,72.43735763097949,4.363469036108358,new_high_240,89.2,100,True,True,-7.947805456702254,-16.844602609727165
2021-06-15,다올투자증권,030210,KOSPI,8390.0,7.15,47.86,0.0,138.35616438356166,6.430156428300172,new_high_240,97.2,100,True,True,-40.464839094159714,-60.66746126340882
2021-06-08,PKC,001340,KOSPI,8354.0,7.34,55.48,0.0,93.36645962732919,3.83554900473904,new_high_240,72.9,100,True,True,-37.850131673449845,-35.89897055302849
2021-06-03,가온전선,000500,KOSPI,36813.0,13.34,58.22,0.0,77.65561754731429,4.03883995742388,new_high_240,100.0,100,False,True,-48.319886996441475,-58.18325048216663
2021-06-03,대한전선,001440,KOSPI,21438.0,18.42,59.74,0.0,58.68174248400386,8.265148126648821,new_high_240,100.0,100,False,True,-39.40666106912958,-27.329974811083126
2021-05-03,한화엔진,082740,KOSPI,8943.0,14.57,57.61,0.0,111.71684296175752,5.859758256817148,new_high_240,39.8,100,True,True,-22.28558649222856,-30.672033993067206
2021-04-27,포스코스틸리온,058430,KOSPI,5560.0,17.55,60.49,-0.21097046413501852,228.47222222222223,12.371495808338409,new_high_240,100.0,100,False,True,2.338129496402878,-48.201438848920866
2021-04-23,포스코스틸리온,058430,KOSPI,4740.0,23.12,65.55,0.0,162.79863481228668,11.66753988090692,new_high_240,100.0,100,False,True,26.79324894514768,-38.81856540084388
2021-04-22,코스모신소재,005070,KOSPI,26375.0,8.98,54.77,0.0,89.18855534709193,1.040211260069706,new_high_240,79.6,100,False,True,56.92890995260663,123.96966824644551
2021-04-21,삼영전자,005680,KOSPI,13150.0,6.91,58.03,0.0,55.696202531645575,1.6242397046453318,new_high_240,36.4,100,False,True,-14.82889733840304,-27.756653992395435
2021-04-16,에스티팜,237690,KOSDAQ,131300.0,17.97,53.12,-0.17937219730941312,72.82608695652173,0.3326978444576641,new_high_240,100.0,100,False,True,-5.864432597105865,-39.527798933739525
2021-04-13,아세아제지,002310,KOSPI,10480.0,7.05,55.25,0.0,62.35489220563848,2.4359868256773884,new_high_240,20.2,100,False,True,0.38167938931297707,-35.591603053435115
2021-04-13,유바이오로직스,206650,KOSDAQ,30400.0,13.01,59.14,-9.795110827940047,52.140716022849375,-0.21298899593503748,new_high_120,100.0,100,False,False,11.513157894736842,-62.82894736842105
2021-04-02,아주IB투자,027360,KOSDAQ,7130.0,9.02,55.06,0.0,157.4803149606299,5.768173506977406,new_high_240,100.0,100,False,True,-43.899018232819074,-64.30575035063114
2021-03-29,인화정공,101930,KOSDAQ,1910.0,18.34,64.01,0.0,111.25654450261781,-0.3986452282197193,new_high_240,100.0,100,False,True,38.7434554973822,53.403141361256544
2021-03-23,미원에스씨,268280,KOSPI,181000.0,6.16,54.56,0.0,80.04223864836327,4.570471584187349,new_high_240,100.0,100,False,True,13.259668508287293,0.2762430939226519
2021-03-03,강남제비스코,000860,KOSPI,12405.0,7.37,67.21,0.0,52.46766956980733,2.534391149569791,new_high_240,38.6,100,False,True,-8.069326884320839,-8.069326884320839
2021-02-15,오르비텍,046120,KOSDAQ,6320.0,17.91,58.94,-6.457242582897038,68.02507836990597,2.764419341852123,mixed,29.2,100,True,False,9.81012658227848,7.9113924050632916
2021-01-21,비츠로테크,042370,KOSDAQ,13200.0,20.0,64.48,0.0,64.91754122938531,3.6935150969663892,new_high_240,99.8,100,False,True,-14.772727272727273,-49.621212121212125
2020-12-02,KEC,092220,KOSPI,14975.0,15.41,61.74,-0.19230769230769162,231.4176245210728,14.174620383903457,new_high_240,100.0,100,False,True,-32.62103505843072,1.5692821368948247
2020-12-01,종근당바이오,063160,KOSPI,67400.0,4.98,54.38,-4.606240713224363,100.31201248049922,-2.4282097064044326,box_breakout,100.0,100,False,False,-26.85459940652819,-50.37091988130564
2020-11-26,올릭스,226950,KOSDAQ,55001.0,15.08,56.37,0.0,118.28728020095913,5.381045743047131,new_high_240,100.0,100,False,True,-13.092489227468592,-61.09161651606334
2020-11-25,HD건설기계,267270,KOSPI,33650.0,9.25,54.76,-2.2222222222222254,51.35135135135136,4.093311804025334,new_high_120,37.8,100,False,False,51.56017830609212,18.87072808320951
2020-11-19,티에스이,131290,KOSDAQ,58500.0,11.22,53.56,0.0,171.13402061855672,2.021620506189073,new_high_240,100.0,100,False,True,35.38461538461539,43.41880341880342
2020-11-17,티에스이,131290,KOSDAQ,49900.0,12.39,55.72,-0.22471910112359383,111.42857142857143,0.7550240935311565,new_high_240,87.5,100,True,True,54.70941883767535,61.32264529058116
2020-11-12,HMM,011200,KOSPI,14350.0,10.38,54.53,0.0,242.55599472990775,10.378641494693143,new_high_240,100.0,100,False,True,162.02090592334494,105.22648083623693
2020-11-05,HMM,011200,KOSPI,10150.0,7.52,48.55,-0.5268703898840932,156.52173913043475,7.076051117521617,new_high_240,69.8,100,False,True,308.3743842364532,180.78817733990147
2020-11-05,퓨쳐켐,220100,KOSDAQ,12215.0,16.43,59.27,0.0,56.37203756148457,5.734474879111334,new_high_240,73.4,100,False,True,-11.412198117069178,3.2992222677036427
2020-10-12,013700,013700,?,1970.0,7.65,48.38,0.0,67.88990825688073,-1.05945628863802,new_high_240,100.0,100,False,True,57.360406091370564,38.3248730964467
2020-10-06,203650,203650,?,2344.0,6.98,56.62,-0.22768670309654127,109.86590038314175,2.4618999002430706,new_high_240,41.9,100,True,True,15.14505119453925,-6.612627986348123
2020-10-06,올릭스,226950,KOSDAQ,37335.0,8.27,47.03,0.0,111.0281517747858,5.0226278044824095,new_high_240,68.2,100,False,True,9.414758269720101,-27.949645105129235
2020-09-29,203650,203650,?,2196.0,4.03,53.08,0.0,106.15234375,2.0013374420698886,new_high_240,39.1,100,True,True,22.6775956284153,2.504553734061931
2020-09-25,아주IB투자,027360,KOSDAQ,1830.0,4.27,52.9,0.0,71.21951219512195,1.7146709744903124,new_high_240,68.7,100,True,True,285.79234972677597,121.5846994535519
2020-09-24,YG PLUS,037270,KOSPI,8150.0,8.38,44.65,0.0,684.1501564129302,13.266003399276059,new_high_240,100.0,85,False,True,-24.662576687116562,-4.294478527607362
2020-09-21,HLB생명과학,067630,KOSDAQ,16025.0,16.75,53.68,0.0,57.19193770041229,4.533049607786035,new_high_240,100.0,100,False,True,-38.8393135725429,-37.39157566302652
2020-09-14,002760,002760,?,2845.0,8.8,54.32,-1.3207547169811318,134.52914798206277,2.7484391459500452,new_high_120,100.0,100,True,False,-14.059753954305801,-31.282952548330407
2020-09-08,오스코텍,039200,KOSDAQ,37700.0,6.55,58.55,0.0,94.4334542257391,4.205458846475912,new_high_240,59.0,100,True,True,-6.1458885941644565,-23.687002652519894
2020-09-04,오스코텍,039200,KOSDAQ,34707.0,6.52,60.63,0.0,63.04543634907927,3.075095136188182,new_high_240,37.7,100,True,True,4.172069035064972,-16.96775866539891
2020-09-01,휴온스,243070,KOSDAQ,62888.0,4.83,56.75,0.0,63.24597926361335,4.512970746440413,new_high_240,51.1,100,True,True,-7.352754102531485,-29.398295382266888
2020-08-26,대상홀딩스,084690,KOSPI,12750.0,8.05,49.85,0.0,115.32846715328469,3.4895427467700286,new_high_240,97.0,100,True,True,-3.5294117647058822,-26.666666666666668
2020-08-19,파마리서치,214450,KOSDAQ,76200.0,12.22,51.82,0.0,52.75590551181102,2.02724584979998,new_high_240,54.0,100,True,True,-8.530183727034121,3.0183727034120733
2020-08-19,대상홀딩스,084690,KOSPI,10900.0,15.34,58.8,-0.7352941176470562,64.34782608695653,2.2235321440188196,new_high_240,24.6,100,True,True,20.642201834862387,-19.541284403669724
2020-08-18,파마리서치,214450,KOSDAQ,67900.0,5.43,53.16,0.0,53.882915173237755,1.8506888928255054,new_high_240,37.8,100,False,True,3.6818851251840945,16.49484536082474
2020-08-05,유진투자증권,001200,KOSPI,4440.0,9.49,64.87,0.0,71.09704641350211,2.1737329873655664,new_high_240,100.0,100,True,True,1.3513513513513513,-32.0945945945946
2020-08-04,유진투자증권,001200,KOSPI,4055.0,5.6,62.24,0.0,60.00000000000001,1.747650542938593,new_high_240,72.4,100,True,True,11.344019728729963,-26.140567200986435
2020-07-24,28513K,28513K,?,107586.0,10.64,50.52,0.0,438.1648126625713,20.542292207491922,new_high_240,100.0,100,False,True,-19.55087093116205,-23.03831353521834
2020-07-24,SK오션플랜트,100090,KOSPI,8210.0,9.61,52.96,0.0,87.25,10.169430795042356,new_high_240,100.0,100,False,True,154.5676004872107,133.25213154689405
2020-07-21,씨에스윈드,112610,KOSPI,34164.0,14.83,55.51,0.0,66.98097322781614,9.033680384410696,new_high_240,100.0,100,True,True,139.14061585294462,77.96510947195878
2020-07-14,스틱인베스트먼트,026890,KOSPI,17650.0,13.5,53.2,0.0,178.175313059034,5.926998744017928,new_high_240,100.0,100,False,True,1.9830028328611897,-17.847025495750707
2020-07-13,미코,059090,KOSDAQ,11700.0,6.85,59.21,-12.4,85.59322033898304,1.48587532875186,mixed,88.4,100,True,False,24.786324786324787,23.504273504273502
2020-07-08,씨젠,096530,KOSDAQ,73726.0,10.88,50.34,0.0,278.531169940222,5.472048857010268,new_high_240,64.3,100,False,True,-8.383745218783062,-16.311748908119252
2020-07-07,엘앤에프,066970,KOSPI,37269.0,8.24,50.09,0.0,61.11553039165223,9.52268861132514,new_high_240,100.0,100,False,True,102.32096380369744,455.1530762832381
